query_shape	count
["8","226"]	38
["5,8,71"]	38
["39"]	37
["5,11,12,83"]	37
["136"]	37
["23,24"]	37
["5,1207","95"]	36
["5,36,37,44,69,189"]	36
["70"]	35
["5,8,1207","95"]	35
["5,8","5,8,91","5,8,93","8","5,8,303","5,8,674","5,8,986"]	35
["158,505"]	34
["542,793","793","542"]	34
["5","95"]	34
["24,37"]	34
["8","353"]	33
["5,11,12"]	32
["17"]	32
["5,24,44"]	32
["8,16,1077"]	32
["8,11,12,71"]	31
["454"]	31
["225"]	31
["2,8,71"]	31
["5,6,8","5","5,6,8,95","95"]	30
["5,8,319"]	30
["2,8,15"]	30
["5,15,348"]	30
["5,8,11,12"]	29
["5,36,37,69,189"]	28
["8,44"]	28
["5,93","11,12"]	28
["11"]	28
["8,75,121","8"]	27
["5,24,49"]	27
["8,16"]	27
["5,24,36"]	27
["5,8","5,8,2072","256","5"]	27
["14","5,93"]	27
["1126","179","179,180","1127","13,1126","8"]	27
["49","49,106","24,49"]	27
["5,8,93","8"]	27
["5,83","8"]	27
["8,11,12"]	27
["5,82"]	27
["236"]	26
["685"]	26
["793"]	26
["5,17,83,170,1138,1444"]	26
["5,8,47","352","8"]	26
["5,191","5,162,191"]	26
["31,464"]	26
["5,326"]	25
["5,8,62"]	25
["5,24,31,100"]	25
["2,24"]	25
["24,640"]	25
["5,6,8"]	25
["2,5,8","2,5,24"]	25
["5,8,15","5,8,15,348"]	24
["145"]	24
["2,5,24"]	24
["5,8,15,83"]	24
["5,8,300","5,8,301","5,8,302","5,8","5,8,92,300","5,8,199,300","5,8,162,300","5,8,92,301","5,8,199,301","5,8,162,301","5,8,92,302","5,8,199,302","5,8,162,302","5,8,92","5,8,199","5,8,162"]	24
["5,191"]	24
["50"]	24
["5,20"]	24
["5,8","5"]	24
["5,326","8"]	23
["2,24,31,70,71"]	23
["8,31,139","8,31","8,31,44,139","8,31,44"]	23
["116","6,116"]	23
["2,5,8,71","90"]	23
["2,3"]	23
["2,8","2,8,1830","2,8,1927","2,8,14"]	23
["3,146,388"]	22
["2","2,52"]	22
["44","16"]	22
["762"]	22
["3","3,995"]	22
["13,16"]	22
["5,8,246"]	22
["5,335"]	22
["5,93"]	22
["1,2,5,8"]	22
["5,8,19"]	22
["3,6"]	22
["2,31"]	22
["2,5,8,83","8","2,5,8,15,83","2,5,8,83,225","2,5,8,16,83","2,5,8,11,83","2,5,8,12,83","2,5,8,83,1388"]	21
["93"]	21
["75"]	21
["5,18","5,18,1865"]	21
["50,98"]	21
["24,36,131,207,523","8"]	20
["503"]	20
["24,44"]	20
["24,542,793","8"]	20
["5,8,516"]	20
["5,8,16"]	20
["8,71"]	20
["5,8,11,12","5,8,11,12,44"]	20
["366"]	20
["174"]	20
["3,5,44,106"]	20
["171"]	20
["43"]	20
["5,24,43,108"]	20
["8","8,16","2,8"]	20
["1504,1505"]	19
["129"]	19
["5,24,83"]	19
["8","31","45","95","5"]	19
["8,95"]	19
["398"]	19
["3,5,68,89"]	19
["3,5,995","3,5,116,995"]	19
["14"]	19
["5,8","5,220"]	19
["5,24","2,5,24","5,24,106"]	19
["2,57,79,83"]	19
["5,24,55"]	19
["5,24,49","24"]	18
["17,19","8","5,8","19,20","19,81"]	18
["5","24"]	18
["11,12,31"]	18
["1179"]	18
["45","5,31"]	18
["24,31,100"]	18
["3,146"]	18
["77","37","47,80"]	18
["5,318"]	18
["149"]	18
["2,44,1054"]	18
["1109"]	18
["542,793"]	18
["8","95"]	17
["13,44"]	17
["5,8,31"]	17
["8,36,37,454","8"]	17
["33","14"]	17
["5,74","24"]	17
["8,92,219"]	17
["33"]	17
["24,26,31","24,26,31,44"]	17
["8,37"]	17
["1863"]	17
["5,134,155","5,135"]	17
["750"]	17
["5,129"]	17
["2,8,71","38"]	16
["8,52","5,8"]	16
["8,31,146","8,31","8,31,44,146","8,31,44"]	16
["3,31"]	16
["31,44"]	16
["375"]	16
["24,136"]	16
["1,5,17","1"]	16
["2,8,13,49,71,74","24"]	16
["24,31,36,44"]	16
["282"]	16
["24,542,793"]	16
["126"]	16
["5,20","5"]	16
["5,8,11,12,354"]	16
["8,31","31"]	16
["5,145"]	16
["20","5"]	16
["5,17,19","8,83","5,19","5,19,81"]	16
["31","5"]	16
["3,5,8","3,5,8,24"]	16
["24,36,37,131","8"]	16
["5,8","3,5,8","5,8,24","52","8"]	15
["1647","16"]	15
["31,176"]	15
["5,31","5"]	15
["15,83"]	15
["5,49,116"]	15
["5,24","5,24,106","5,24,555"]	15
["932"]	15
["663"]	15
["24,36,100"]	15
["3,5,68","5,31","4,8"]	15
["6,8,44,116,393,476"]	15
["1298"]	15
["5,81"]	15
["31,174"]	15
["221,222","223,224"]	15
["5","5,8"]	15
["5,116"]	15
["5,8","5,8,2205","5,8,1392","52","5,8,31"]	14
["8,31,465","8,31","8,31,44,465","8,31,44"]	14
["5","1198"]	14
["2,3","24"]	14
["5,19"]	14
["5,8","5,8,2072","256"]	14
["145","8"]	14
["3,5,44,49,74","24"]	14
["5,8","5,8,37","5,8,98","5,8,144","5,8,571","5"]	14
["5","5,31,135"]	14
["82"]	14
["5,208"]	14
["501"]	14
["28"]	14
["8","8,87","2,8","8,1508","8,1509","8,1521","8,1522"]	14
["13"]	14
["24,37,100"]	14
["49","50"]	14
["5,26","5"]	14
["8,45"]	14
["3,31,49","3"]	14
["87"]	14
["1,5,8,16,31,36,37","5"]	14
["31","8,31"]	14
["24,36,37,44"]	14
["8,31,482","8,31","8,31,44,482","8,31,44"]	14
["5,15,83"]	14
["5,8,136"]	14
["5,8","5,8,2072","256","83","5"]	14
["5,40"]	13
["5,24,36,37,100,571","8"]	13
["5,183"]	13
["686"]	13
["566"]	13
["5,30","8"]	13
["3","36,37"]	13
["5,136"]	13
["179,180"]	13
["5,81","272,755"]	13
["501","8"]	13
["24,417","44"]	13
["471"]	13
["5","52"]	13
["5,397"]	13
["5,8,31,199,986"]	13
["220"]	13
["5,79,1568,1569"]	13
["5,71,903","5,71,995"]	13
["45,677"]	13
["5,8,199"]	13
["24,31,36"]	13
["24,49","24"]	13
["5,308"]	12
["11,12,16,1077","13,37"]	12
["8,52"]	12
["2,8,16"]	12
["5,23"]	12
["5,183","2,5,183","5,74,183","5,183,1176","5,183,184","5,183,892","5,106,183"]	12
["1143"]	12
["1,24,31"]	12
["24,283,793","272","1864"]	12
["456"]	12
["5,23,75"]	12
["282,1905"]	12
["24,79,83,119","79,236","92","24,56,83,119"]	12
["5,11,12,31"]	12
["24,36,70","3,36,70","8,36,70"]	12
["5,30"]	12
["17,83,170,1138,1444"]	12
["752","8"]	12
["95","53"]	12
["245"]	12
["441"]	12
["5,251,318"]	12
["14,24"]	12
["196,197,198"]	12
["191","1,5,326,642"]	12
["24,31,246"]	12
["20","441"]	12
["69"]	12
["5","5,677"]	12
["477","5,111"]	12
["72"]	12
["8,39"]	12
["2,44,1054","2"]	12
["5,8","5","5,8,95","95"]	12
["5,87,88,89"]	12
["5,547"]	12
["116"]	11
["95","5","8"]	11
["1,8"]	11
["1538"]	11
["5,83,326","8"]	11
["1084"]	11
["3,31,49","3","253"]	11
["5,8","5,8,631","5,8,18"]	11
["5,8,93"]	11
["1054"]	11
["5,24","163"]	11
["308"]	11
["535"]	11
["820"]	11
["2,5,92,986","52"]	11
["3,5","5,8"]	11
["24,36,131,207","8"]	11
["5,8","5,8,37","8","5,8,98","5,8,144","5,8,571","5"]	11
["2,24,70,71","145,247"]	11
["83,93","8"]	11
["5,20,24"]	11
["491"]	11
["55,108"]	11
["5,36,37,69"]	11
["5,99,547,2018"]	11
["1866"]	11
["69","5,69"]	11
["5,8,1122"]	11
["20,24"]	11
["24,283,793"]	11
["24,36,131"]	11
["5,30,326","8"]	11
["5","95","31","45"]	11
["5,1381,1382"]	11
["8,24"]	11
["5,499"]	11
["383"]	11
["2,5,8,15,83,152","8"]	11
["3,5,37","3"]	11
["2,87,1504,1505,1508,1509,1521,1522"]	11
["5,81","83","91"]	11
["8","45"]	11
["5,37","37"]	11
["5,502"]	11
["5,91,93,303","8"]	11
["1,24"]	11
["95","5"]	11
["5,1007","8"]	11
["600"]	11
["5,23","24,98"]	11
["5,8","8,52"]	11
["5,8,326"]	10
["5,1120"]	10
["5,24","90"]	10
["31","45","5,31"]	10
["171","2"]	10
["24,75"]	10
["5,81","8,755"]	10
["5","5,8","5,95","95"]	10
["48"]	10
["5,8,11,12,20"]	10
["5","3"]	10
["2,24,36,44,100","225"]	10
["5,37,1644"]	10
["33","24,34"]	10
["8,31","226"]	10
["5,8,11,12,81","5,8,11,12,81,631","5,8,11,12,18,81"]	10
["77","37","47,79"]	10
["5,8","8"]	10
["5,8,37","8"]	10
["8,98"]	10
["5,155"]	10
["5,1076"]	10
["1,24,37"]	10
["24,31,37","31","83"]	10
["52","2"]	10
["8","2,16,117,1854,1874","2,16,117,317,1854,1874"]	10
["5,8,13,35","8"]	10
["23,24,104"]	10
["83","2,91,92"]	10
["63"]	10
["810"]	10
["5,174"]	10
["8","8,16","2,8","8,71","8,52"]	10
["718"]	10
["5,608,653","95"]	10
["5,246"]	10
["735"]	10
["5,24,44,49","3"]	10
["5,24,93","3,11,12"]	10
["5,8,17,83,129","8"]	10
["5,831"]	10
["5,8,31,129","2247"]	10
["44","16,44","44,326","44,517","44,383","14,44","13,44","44,932","44,999"]	10
["3,5,50,98"]	10
["17,735"]	10
["2,5,8,83"]	10
["1,3,254","1,3,36,254","1,3,100,254"]	10
["91","1122"]	9
["5,8,129","5"]	9
["5,24,326,383"]	9
["54"]	9
["516"]	9
["49,71,74","24","5,8"]	9
["205"]	9
["2130"]	9
["1441","1480","986","15"]	9
["5,8,129"]	9
["1383"]	9
["8,15"]	9
["152"]	9
["2,5,24,31"]	9
["5,8","90","5,8,52","5,8,38"]	9
["5,91,93"]	9
["5,8,982"]	9
["5,49,104"]	9
["2453"]	9
["8,38","90","8"]	9
["5,86,170"]	9
["5","48"]	9
["5,74"]	9
["8","1"]	9
["3,5,174"]	9
["56","11,56","8,56","8,11,56"]	9
["24,36,98"]	9
["31","31,87","31,583","31,1414"]	9
["5,24,93"]	9
["259","260","5,24,36"]	9
["69","69,100"]	9
["155"]	9
["5,187"]	9
["891"]	9
["5,8,35","8"]	9
["5,24,92"]	9
["5,8,454"]	9
["8,73"]	9
["762","171","3,762"]	9
["419"]	9
["5,8","5,8,91","5,8,93","8","5,8,303","5,8,16","2,5,8"]	9
["153,932"]	9
["91"]	9
["5,398"]	9
["5,16"]	9
["8,793","542","8,542"]	9
["6"]	9
["11,12","8,11,12","5,11,12","8","11,12,81"]	9
["3,63"]	9
["2,5,8,71","2,5,8,16,71"]	9
["119"]	9
["5,79"]	9
["24,31,36,44,100"]	8
["121"]	8
["5,1797,1798"]	8
["1","8"]	8
["279","276","8"]	8
["1208"]	8
["284"]	8
["2019"]	8
["5,272"]	8
["667"]	8
["645","44,644","650"]	8
["5,15","5,21","5,15,289","5,36,37","1909"]	8
["5,24,93","24","11,12,24"]	8
["3,6,8,220"]	8
["77","37","47,79,80,81"]	8
["1355","1356"]	8
["83,1409","83,1409,1422","1409"]	8
["3,5,16,18,44,81,152,591,631"]	8
["2,37"]	8
["267","266"]	8
["5,68"]	8
["8,1077"]	8
["5,31","45"]	8
["265"]	8
["24,36,37,131,535"]	8
["3,5,98","3,5,27,98"]	8
["1905"]	8
["3,68"]	8
["24,83,119","2,3,236"]	8
["5,240","5,8","5,116","5,214","5,929","5,2249","5,737"]	8
["5,69"]	8
["3,116","50"]	8
["5,485,486,487"]	8
["38","5"]	8
["5,1129"]	8
["8,31,36,100"]	8
["502,503,2095"]	8
["635","636"]	8
["5,8","5,8,91","5,8,686","24","5,8,93","8","5,8,242,2175"]	8
["27"]	8
["3,5,8"]	8
["1,2,5,8,71","1,2,5,8,16,71"]	8
["5,19","5,19,721"]	8
["2,5,8,326"]	8
["111,304"]	8
["31,256"]	8
["23","24"]	8
["5,24","3,5,74"]	8
["31,242","31,289","31,649"]	8
["26"]	8
["1210"]	8
["5","5,807","5,827","5,8","5,207","8"]	8
["24,98,1169"]	8
["3,5,37"]	8
["353"]	8
["1361"]	8
["5,24,149","8"]	8
["11,12,16,1077"]	8
["2,31","8"]	8
["31,69,70"]	8
["8,11,12,20","8,11,12,153"]	8
["8,284","90"]	8
["8,13,71"]	8
["24","24,1788"]	8
["136,326,421","6,75","6,421"]	8
["69","33,69"]	8
["5,24,50,98"]	8
["5,24,36,37"]	8
["1131"]	8
["45","31"]	8
["4,5,8,716"]	8
["5,8,11,12","5,8,11,12,44","5,8,11,12,16"]	8
["5,1568,1569"]	8
["5","5,8","5,24"]	8
["693"]	8
["5,24","3,5,23"]	8
["31","45","95","5"]	8
["37,383","83"]	8
["1,5,8,16,31,36,37","5,8"]	8
["24,36","3,36","8,36","24,36,70","3,36,70","8,36,70"]	8
["154"]	8
["3,5,98","27"]	7
["587","588,589","5,588"]	7
["31,74"]	7
["5,8,54","5,8,53,54"]	7
["343"]	7
["5,20,909,1083"]	7
["105,819"]	7
["8,83"]	7
["2,24,36,44,100,225"]	7
["1035"]	7
["3,5,83,85"]	7
["31,145"]	7
["115","116","6,116"]	7
["3,5,8,24,44,145"]	7
["5,8,13","3,5,13"]	7
["5,23,24","5,8"]	7
["1125"]	7
["5,17,19","8,83","5,19,20"]	7
["5,24,26","5,24"]	7
["932","153"]	7
["83,1794","11,12"]	7
["2371"]	7
["1340,1347","24"]	7
["5,13,24,31,44,71,129"]	7
["79"]	7
["5","8","1198"]	7
["145","8","3,8"]	7
["5,1640","31"]	7
["36,1661"]	7
["52","49"]	7
["49,106"]	7
["8,49","8"]	7
["5,24","5,8,240"]	7
["16,24,36,37"]	7
["136","3,136","691"]	7
["8,98,320,503"]	7
["65","8"]	7
["131"]	7
["5,8,503"]	7
["5,36,600"]	7
["83,93"]	7
["311"]	7
["368"]	7
["15"]	7
["444"]	7
["5,174,409","57,79"]	7
["5,8","1","95"]	7
["5,87","669"]	7
["5,8","5,8,832","5,8,98","5,8,833","5,8,571","5"]	7
["37","83"]	7
["5,81","755"]	7
["2,5,37"]	7
["2,1504,1505"]	7
["5,8,2208"]	7
["385"]	7
["3,24,31,32,71,129,145,334","3,8,24,31,32,71,129,145,334","8"]	7
["24,36,37,131,523","8"]	7
["8,503"]	7
["145,174"]	7
["5,31,44"]	7
["5,8,16,31"]	7
["5,8,71,326"]	7
["2,5,8,11,12,20","2,5,8,11,12,13,20"]	7
["5,8,37","5"]	7
["5,8,31","5,8"]	7
["24,135,337"]	7
["5,8,251"]	7
["3,5,284"]	7
["5,31","2,5,31"]	7
["5,183","5,74,183","5,183,1176","5,183,184","5,183,892","5,106,183"]	7
["202"]	7
["2,4,5,6,8,106","2,4,5,6,8,16,106"]	7
["93","8"]	7
["5,665"]	7
["5,24,71,396"]	7
["5,20,149","5,20,149,501","5,20,41,149","5,20,149,405","5,20,149,1147"]	7
["677","45,677"]	7
["3,5,74","24"]	7
["5,6,8","5,6,8,95","95"]	7
["57,79,83,119","79","92"]	7
["17,83,735"]	7
["5,8,35"]	7
["1129"]	7
["31,36"]	7
["3,5","3,5,13"]	7
["1369"]	7
["5,44,326"]	7
["5,189"]	7
["238"]	7
["301"]	7
["69,70,265,275,793,2183","69,70","69,70,265,275,793,1120,2183"]	7
["1647"]	7
["5","5,95"]	7
["50,98,503"]	7
["5,36,37"]	7
["5,8,83","8"]	7
["5,8,11,12,31,44"]	7
["5,8,81","272,755"]	7
["24,36,98,100,131"]	7
["12"]	7
["5,8","5,8,91","5,8,93","8","5,8,303","5,8,674","5,8,86"]	7
["1826"]	7
["5,373"]	7
["69","69,187"]	7
["1007"]	7
["8,52","90","31","8"]	7
["5,36,116,207"]	7
["3,5,18"]	7
["5,8","5,8,53","5,8,54","5"]	7
["31,69"]	6
["932","36"]	6
["24,28,31","24"]	6
["393,476,1330"]	6
["1504,1505","87,1504,1505","2,1504,1505","1504,1505,1508","1504,1505,1509","1504,1505,1521","1504,1505,1522"]	6
["5,134"]	6
["5,71"]	6
["8,86","54"]	6
["52","24","8","3","454","1149","1960","1961"]	6
["5,145,796"]	6
["8","5,8","3,8","8,24","52"]	6
["1,5,326"]	6
["83","409"]	6
["49,74"]	6
["23"]	6
["1302"]	6
["17","8"]	6
["33","14,24,34"]	6
["2,49"]	6
["5,98"]	6
["5,44","326"]	6
["5","8,133,176","8"]	6
["122"]	6
["5,388"]	6
["5,687"]	6
["464"]	6
["1898"]	6
["5,174,409","5,17,174","5,244,409","5,17,244"]	6
["8,36,100","1,8,36,100","8,36,100,1523"]	6
["87,1504,1505"]	6
["1303"]	6
["3,24,31,71,145,150,233,334","3,8,24,31,71,145,150,233,334","8"]	6
["5,207"]	6
["326,327","8"]	6
["5,393"]	6
["5,104,1525","98","8"]	6
["106,183,561,562"]	6
["11,12,24,83,119","236"]	6
["5,98","5"]	6
["8,86","8"]	6
["2244"]	6
["5,675"]	6
["1077"]	6
["24,83,119","2,24","236"]	6
["1313"]	6
["412"]	6
["5,1015"]	6
["74,106,796","106,240,796","49,106,796"]	6
["45","3,31,495,1430,1457"]	6
["485,486,487"]	6
["5,8,1326"]	6
["3,5,44"]	6
["24,75","24,75,326"]	6
["2378"]	6
["23,104","24"]	6
["207,1120"]	6
["176"]	6
["3,4,5,1924"]	6
["2,129"]	6
["2,1054,2358,2359"]	6
["5,569"]	6
["8,40"]	6
["2,71,208,1250"]	6
["679"]	6
["91","1123","1122"]	6
["1355"]	6
["5,24,602,807"]	6
["3,8"]	6
["8,284"]	6
["31,32","8,31,32","8"]	6
["46","37","15,47"]	6
["2,24,83,119","236"]	6
["170","5","1138","8"]	6
["8,72,120","8,72,100","8,36,120","8,36,100"]	6
["498"]	6
["5,1199"]	6
["3,343"]	6
["1150"]	6
["8,31,1214","8,31","8,31,44,1214","8,31,44"]	6
["5,8,27,98","8"]	6
["5,628"]	6
["227"]	6
["24,37","24"]	6
["455"]	6
["8,152"]	6
["44","16,44","44,71"]	6
["5,1110"]	6
["5,36,207"]	6
["2,2185"]	6
["38","2,8,71"]	6
["92"]	6
["2,5,49,106"]	6
["131","24","36"]	6
["5,8,1739","5,8,199,1739","5,8,15,1739","5,8,251,1739"]	6
["3,5,37","119"]	6
["1510","8"]	6
["5,24,74","24"]	6
["5","20"]	6
["1001"]	6
["1685"]	6
["2,3,71"]	6
["17,19"]	6
["24","8"]	6
["5,106,136,1540","5,82,106,136,1540"]	6
["74,106"]	6
["2,1054,2358,2359","2"]	6
["2,5,503"]	6
["5,1099"]	6
["8,1007"]	6
["1340"]	6
["256"]	6
["5,444"]	6
["5,24,44","5,24,43,44","5,14,24,44","5,24,44,162","5,24,44,163"]	6
["5,1146","11,12"]	6
["30"]	6
["578,579"]	6
["207"]	6
["5,516"]	6
["3,136","3,13,136"]	6
["5,74,796"]	6
["77","37","79"]	6
["1385"]	6
["2,44"]	6
["5,49,75,106"]	6
["174,1324"]	6
["5,8","5,8,92"]	6
["145","3,8"]	6
["5,8,43,44"]	6
["400,475"]	5
["1","2,8,44"]	5
["74","247","49"]	5
["5,24","5,24,320","5,14,24","5,24,84"]	5
["2,8,11,12"]	5
["5,11,12,24,83"]	5
["24,36,131,207,523"]	5
["5,13,71,372"]	5
["8","44","8,52"]	5
["53","54"]	5
["5","5,8","5,24","5,271","5,208","5,409","5,152","5,11,12","5,13","5,14"]	5
["49,74,208,757,796,1518","24","5,8"]	5
["3,5,83,85,141","5"]	5
["2,133,176"]	5
["5","5,8","5,24","5,271","5,208","5,409","5,152","5,11,12"]	5
["8","131"]	5
["65","66"]	5
["240,476","3"]	5
["540"]	5
["5,299"]	5
["1441"]	5
["8,2039"]	5
["8","1128"]	5
["5,8,20,49,106,326,523,562,1299"]	5
["2,5,8,15,83,152"]	5
["5","37"]	5
["5,8,44,83"]	5
["5,540"]	5
["5,85"]	5
["5,326","5,13,326"]	5
["135"]	5
["597"]	5
["629","630","242"]	5
["191","1122"]	5
["2,8,83"]	5
["757"]	5
["165"]	5
["3,31,49","3","3,31,49,1503"]	5
["5,24,106"]	5
["570"]	5
["5,178","179","180","5,178,181","5,178,182"]	5
["183"]	5
["1992"]	5
["5,8","5,8,91","5,8,686","24","5,8,93","8","5,8,242,2175","5,8,303"]	5
["326"]	5
["5,273"]	5
["260","259"]	5
["402"]	5
["5,214","5"]	5
["24,793"]	5
["236,1861,1862","8,11,12","8,11,12,44"]	5
["535","8"]	5
["5,8","331"]	5
["5,8,932","8"]	5
["5,6"]	5
["17,19","2,8","2,5,8","19,20","19,81"]	5
["371,1686,1687"]	5
["471","153","8"]	5
["1242"]	5
["23,106"]	5
["5,31","24,31"]	5
["5,6,8","5,6,750"]	5
["5,65,191","8","5,65,191,1801","5,65,162,191"]	5
["39","677"]	5
["5,2116"]	5
["8","8,677","8,111","677","111,677","111","5"]	5
["5,8","5,8,91","5,8,93","8","5,8,303","5,8,674","5,8,986","1115"]	5
["5,104,796"]	5
["5,8,92,300","5,8,92,301","5,8,92,302","5,8,92","5,8,92,162,300","5,8,92,162,301","5,8,92,162,302","5,8,92,162"]	5
["5,8,24,44,145"]	5
["8,31","8,31,44","8,31,393","6,8,31","8"]	5
["5,106"]	5
["135","2"]	5
["3,5","2,3,5","3,5,454"]	5
["5,31,44,129,500"]	5
["82","44"]	5
["8,95","8,52"]	5
["798"]	5
["2185"]	5
["8,31,254","8,31","8,31,44,254","8,31,44"]	5
["2417"]	5
["8,14,44,81,2184"]	5
["1389"]	5
["5,65,83"]	5
["5,8","5,8,91","5,8,686","24","5,8,93","8"]	5
["5,1219"]	5
["5,440"]	5
["5,377"]	5
["5,74,810","98","8"]	5
["1141"]	5
["53,54"]	5
["5,806"]	5
["5,8","5,8,91","5,8,93","8","5,8,303","5,8,674","5,8,986","2178"]	5
["5,326,337"]	5
["5,24,326"]	5
["3,98"]	5
["482","502"]	5
["24,36,98,131"]	5
["2,5,24,565","81","2,5,16,24,565"]	5
["5,31","31"]	5
["83,170,409,2206,2207"]	5
["265,275,793,2183","69,70"]	5
["5,13"]	5
["2079"]	5
["24,31,36,37"]	5
["1342"]	5
["5,11,12,354"]	5
["5,50,191,502,1662"]	5
["37","15"]	5
["8,43","2,8,43"]	5
["8,31,155,161"]	5
["5,24","20"]	5
["145","8","3"]	5
["5,1562","8"]	5
["5,8,23,44"]	5
["24,1099"]	5
["44,644","650"]	5
["24,283"]	5
["5,26,118","5"]	5
["1622"]	5
["326,393,777"]	5
["24,31,36,37,100"]	5
["24,49","24","90"]	5
["33,69"]	5
["353","90"]	5
["2,1189"]	5
["31,129","8,31,129","8"]	5
["5,24,63"]	5
["303"]	5
["1520"]	5
["31,421"]	5
["454,600","192,454","600,800","192,800"]	5
["5,11,20,1421"]	5
["1858,1859"]	5
["8,98,503"]	5
["8","8,44","1,8"]	5
["2,5,24,31,1818"]	5
["45","5"]	5
["5,737,1340","8"]	5
["8,52","90","8"]	5
["436,437"]	5
["8,31,37","8,31","8,31,37,44","8,31,44"]	5
["8,52","226"]	5
["1,5,8,16,102,240","8"]	5
["24,49"]	5
["31","45","45,677","677"]	5
["5,8","256","5,8,2072","5"]	5
["31,174,409","15"]	5
["2,8,31"]	5
["24,492"]	5
["53","8,53","53,54","5","5,8"]	5
["74","555"]	5
["3,5,174,409","57,79"]	5
["3,388"]	5
["31,87","31,87,839","31,87,244","31,35,87","31,87,547","31,87,1431"]	5
["13,16,24,1077"]	5
["602"]	5
["74","74,106","24,74"]	5
["5,65,191","8"]	5
["24,31","24"]	5
["8","5,8","52"]	5
["49,74,208,796,1518","24","5,8"]	5
["677"]	5
["5,49,116","5,6,49,116,509"]	5
["5,8,1814"]	5
["5,812"]	5
["24,98"]	5
["5,93","21"]	5
["1842","1843"]	5
["5","93"]	5
["24,72"]	5
["5,95"]	5
["5,158"]	5
["5,93,303,607"]	5
["2,5,240,854,1007","2,37,62"]	5
["105,438"]	5
["5,547,1331","83","5"]	5
["39,57,343"]	5
["5,36,37,1148","11,12"]	5
["3,5,104"]	5
["1340,1347"]	5
["1371"]	5
["5","5,48","48"]	5
["44","8,44","1,44"]	5
["273"]	5
["3,31,49,1502","3","253","3,31,49,1502,1503"]	5
["31,289"]	5
["1228"]	5
["240","36,37,100,144"]	5
["24,31","24,31,106","24,31,74","2,24,31","1410"]	5
["3,5,502","116"]	5
["8","179,180,1128","179,180"]	5
["106,121"]	5
["8,23","8"]	5
["5,8,37,523"]	5
["24,640,680"]	5
["11,12","8,11,12","5,11,12","8","11,12,81","1,11,12"]	5
["5,240"]	5
["5,253"]	5
["5,15","5,19,21","5,15,242","5,36,37"]	5
["326","8"]	5
["8,31,236","8,31","8,31,44,236","8,31,44"]	5
["1110,1120"]	5
["98,1570"]	5
["402","8"]	5
["542"]	5
["2,8,11,12,13,43"]	5
["2,8,24"]	5
["16,24,36"]	5
["5,409"]	5
["265,275,793,2183","8"]	5
["5,8","52","8"]	5
["125","20"]	5
["24,303"]	5
["6,8,44,106,116,393"]	5
