query_shape	count
["3,49","7"]	1158
["3,65,66","66","7"]	1157
["2205","14942","66,2205","21,2205","3,2205","66,14942","21,14942","3,14942","18","2131","7"]	1156
["3,855","7"]	1156
["4596"]	1139
["42","6,42"]	1138
["382"]	1135
["3,339","340","255,340","259,340","340,599","186,340","340,600","187,340","340,988","239,340"]	1134
["1667","1680"]	1134
["169"]	1134
["1431"]	1129
["754","7"]	1123
["206","3","206,369","65,206","24,26,29","3,369","3,65","7"]	1121
["223"]	1118
["6,413","3,56,57,330","3,56,57,175,330","6,104","59"]	1111
["413","56","57,288","104","59","7"]	1103
["163","24","24,29","171"]	1090
["940"]	1085
["2148"]	1079
["2147"]	1079
["339","340"]	1064
["595","6,595"]	1037
["81"]	1025
["3,38","231","39,40,2415","1640","537","9376","9418","3","7"]	1024
["66"]	999
["2677,18578"]	996
["3,21,142","231","7"]	993
["21,3590","7"]	992
["12","47","14","64","45","13","42","198","7"]	987
["3,15","3"]	986
["438"]	977
["446"]	976
["3,6,49,57,136,460","3,6,49,57,136,460,1364","3,6,49,57,124,136,460"]	976
["3,339","340,341,9073","1640"]	976
["1282","6,1282"]	971
["12,198","12,413","24"]	964
["3,339","259,340,341","228"]	955
["3,17,57,136","7"]	948
["107"]	946
["28"]	945
["3,339","255,340,341","113"]	943
["3,6","7"]	940
["6","21","23"]	936
["56","6","3,56","56,57","56,330","56,135","7"]	931
["78"]	919
["3,890","231","3"]	917
["2146"]	915
["14"]	908
["56","7"]	908
["688","6,688"]	903
["17577","6,17577"]	902
["429"]	897
["56,57","3,637","6,56,57,330"]	895
["3,18,65","18","389,390,1038","7"]	888
["56,135","6","6,922"]	886
["370","3","231","59","2137","7"]	885
["328","329","6","255,329","259,329","306,329","7"]	880
["6,56,370","6","56,370"]	876
["302","304","6","305","303","6,21","255,304","259,304","304,306","255,305","259,305","305,306","7"]	874
["56","57,288"]	874
["6,413","56,57","288","56,57,175","6,104","59"]	867
["113,228"]	866
["205"]	860
["197","7"]	857
["45","13,45","7"]	852
["18","389,390","7","6"]	845
["62"]	844
["143"]	837
["3,22,65","3,21,22,65","3,22,65,891","18","19,20","7","6,23"]	834
["18","19,20","7","6"]	824
["1435"]	804
["6,23","6"]	800
["3,65","7"]	792
["23","7"]	785
["253","254","66,253","66","254,259"]	781
["1311,1538","7"]	780
["61","61,1451"]	780
["13,124","3"]	780
["480","220","221","1422","168","868","733","732","734","7"]	778
["3","231","24,26","7"]	774
["3,22,65","3,21,22,65","3,22,65,891","18","19","7","6,23"]	768
["6","3,6","6,231","231","3,6,75","3,6,2579","2581","708,709","3657","3658","3,6,92","3","507,2542,2685"]	763
["49","6,49"]	760
["65,638"]	760
["6","3,6","6,231","231"]	759
["2920","167","18,2920","21,2920","18,167","21,167","7"]	759
["3,339","340","3,12,339","3,14,339","3,64,339","3,45,339","3,44,339","3,339,940","3,163,339","3,198,339","3,339,1039","255,340","259,340","340,599","340,600","7"]	748
["3,6,1399","42","7"]	738
["3,12,13,14","24","24,29"]	733
["6,220","24,26","7"]	731
["998","6,998"]	729
["352","7"]	724
["42,126"]	724
["15941","8188"]	722
["24","87","501"]	721
["199"]	719
["42,243","42,243,625","54","42,46,243","42,220,243","42,221,243","6,42,243","7"]	719
["344","345,346"]	711
["286"]	710
["114,165"]	704
["66","3","231"]	703
["28,140","7"]	702
["6","6,168","6,23","3,6","6,231","231"]	699
["3,5,49,57"]	698
["21,763","764","765,766","7"]	698
["333"]	694
["146","6,146"]	693
["290"]	690
["320"]	690
["327"]	689
["3,6,14","3,14,168"]	688
["72"]	686
["24,25,26"]	685
["308"]	681
["535","2618","709"]	681
["498","1522"]	681
["298"]	679
["27,42"]	679
["321"]	679
["42,285"]	679
["281"]	678
["2196","346"]	677
["53","7"]	677
["42,232"]	676
["45","66","14,45","45,64"]	676
["237"]	675
["3,161","276","3"]	674
["3,699"]	673
["323"]	672
["402,763","764","767"]	672
["14636","5465","709"]	672
["235"]	672
["14325","5447","709"]	672
["14805","5664","709"]	672
["224"]	672
["222"]	672
["226"]	672
["2664","2666","709"]	671
["295"]	671
["14441","5535","709"]	671
["15193","5704","709"]	671
["14046","5481","709"]	671
["252"]	671
["14413","5528","709"]	671
["14052","5428","709"]	671
["8"]	671
["14103","5519","709"]	671
["1274"]	671
["515","3","231"]	670
["325"]	670
["326"]	670
["896","3"]	670
["324"]	670
["261","2139","507"]	670
["293"]	670
["244","234","507"]	670
["269","363","507"]	670
["171"]	670
["292"]	670
["3,267","13"]	670
["21,318"]	670
["311","363","507"]	670
["2172"]	670
["3,510","231","1659","1660","507"]	670
["275"]	670
["277"]	670
["273"]	670
["299"]	670
["309"]	670
["279","12"]	670
["274"]	670
["334","65,334"]	670
["3,236"]	670
["139"]	670
["233"]	670
["3,310","13"]	670
["282","507"]	670
["297","363","507"]	670
["262","363","507"]	670
["332","296","507"]	670
["335"]	670
["15984","1035"]	670
["2096","3"]	670
["213"]	670
["270","65,270"]	670
["267","47"]	670
["1666","3","231"]	670
["36"]	670
["312"]	670
["3,260","13"]	670
["296","332","507"]	670
["313"]	670
["315","316","507"]	670
["3,276","276"]	670
["307","65"]	670
["339","187"]	670
["280"]	670
["339","186"]	670
["300","65,300"]	670
["317","65,317"]	670
["285"]	670
["266","65"]	670
["206","3","206,369","65,206","3,369","3,65"]	670
["745,3333"]	670
["283"]	670
["289"]	670
["331","65"]	670
["14,47"]	670
["234","244","507"]	670
["287"]	670
["316","315","507"]	670
["265"]	670
["266"]	670
["3,291","13"]	670
["38","346"]	670
["15772","1035"]	670
["3,2525","12"]	670
["3,301"]	670
["291","47"]	670
["3,2525","13"]	670
["66,2055","66","65,66,2055"]	670
["322"]	670
["225"]	670
["278","65"]	670
["253","254,418"]	669
["12,480,2196","2223","12,480","624","2196","507"]	669
["3,66","219"]	669
["3,510","231","59","507"]	669
["42,211"]	669
["188,422"]	669
["2654","1035"]	669
["3,56","231"]	669
["90,422"]	669
["215"]	669
["42,243"]	669
["155"]	666
["55"]	666
["23772","23773"]	664
["5","24,26,592","22","3"]	659
["49","7"]	649
["3,229"]	644
["5","24,26,592","2627","3"]	643
["3,207","3,171,207","3,21,207","3,14,207","3,64,207","209","2131","7"]	642
["891","6,891"]	641
["3,253","179","3,21,253","21","14","64","18","2131","7"]	641
["24,29","23","21"]	638
["3,37","7"]	636
["56","173","7"]	634
["4555","7"]	632
["342","294"]	626
["79","24,26,29","79,142","3,79","7"]	625
["3,6","231","7"]	622
["3,64"]	618
["3,66,196","66"]	617
["114","7","24","24,26,29"]	615
["3,64","3,64,449","3,64,450"]	614
["57,288","56"]	610
["549"]	606
["3,66","231","66","1073","66,1073"]	599
["3,168","231","3,87,168"]	599
["515"]	597
["65,763","764","765,766"]	593
["3,198"]	592
["66","18","18,66","7"]	589
["3,66","66","66,136"]	587
["42","7"]	582
["3","3,21","7"]	579
["49,990","7"]	576
["3,535","375,536","7"]	569
["3,12,13","24","24,29"]	568
["124","7"]	565
["71"]	561
["6","6,197"]	559
["752"]	555
["13","231"]	551
["3,66","66","231"]	541
["145","7"]	537
["24,26,28,29","704"]	532
["47","6"]	527
["6,13,14,64","13,14,64,168","118","161"]	523
["6","21","18","655","24,26,28,29"]	515
["339","340,341","255,340,341","259,340,341","340,341,729","340,341,17043"]	514
["3,136","231","3"]	513
["12","47","14","64","45","13","42","7"]	506
["929","45","65,763","764","765,766","65,66,763","66","7","6,23","6"]	503
["666"]	501
["45","66"]	501
["24","1031"]	500
["3,14,65"]	499
["18","389,390"]	496
["3,339","255,259,340,341"]	495
["3,339","340,341","259"]	495
["3,339","340,341","45"]	495
["3,339","340,341","14"]	495
["3","1126"]	494
["3,339","340,341","16950"]	493
["3,339","340,341","729","3","231"]	492
["3,339","255,259,340,341,729","255,340,341,729"]	491
["151"]	484
["3,430,431,432","435,436,437","433,434","7"]	484
["620"]	483
["3,339","340,341","571"]	480
["3,6,220,221,339","340,341","6"]	480
["3,339","340,341","24,29"]	480
["3,339","340,341","220"]	480
["3,339","340,341","221"]	480
["3,371","3,56","231"]	478
["3,339","340,341","13"]	470
["3,339","340,341","47"]	465
["3,339","340,341","255"]	465
["3,339","340,341","625"]	465
["3,339","340,341","12"]	465
["6","371","700","4378","3","1666","231","624"]	460
["837"]	459
["141"]	458
["206","3"]	455
["3,12,47","24","24,29","13"]	455
["441"]	451
["3,64,339","340,341","44"]	450
["3,114","65","115"]	450
["3,58","231","3,6,58"]	448
["3,44,339","340,341","64"]	446
["3,165","240","3373","339","255,340","3,113","3,165,448","3,165,228","255,3373","259,3373","165,240","113,240","240,448","228,240","255,259,340","3,113,448","3,113,228","7"]	445
["363"]	442
["49","32,49","49,107","49,1618","49,2051","49,460","6"]	441
["3,339","340,341"]	440
["3,12","24,26","626,1452,2688"]	440
["14","7","24,26","3","56"]	438
["653","7"]	438
["3,52","3"]	435
["338","7"]	434
["597"]	432
["1495","1623"]	429
["2403"]	429
["198","66","231","59"]	426
["66","3,66"]	422
["13,47"]	421
["3,65","3,21,65","3,22,65","3,65,891","18","19","7","6,23"]	421
["3,66,379"]	421
["59","336","59,66","66","66,336","59,763","764","765,766","15,59","59,663","59,66,763","15,59,66","59,66,663","336,763","15,336","336,663","66,336,763","15,66,336","66,336,663","7"]	420
["3,56","6","3,23,56"]	420
["1052","4575","1","572","2051","252","2762","718","774","3374","142","777"]	420
["140","140,168","7"]	418
["6,14,47,692","1492","7"]	416
["3,8,197,3261","7"]	415
["3,1039,1064,1670,14805","18","375,7097","3","7"]	414
["13,14","7","6"]	409
["3,6","231"]	409
["12,13,14,47","7"]	406
["24,26","7"]	405
["136"]	402
["338"]	400
["3,47","3,56","231"]	397
["3,66","66"]	397
["2205","66,2205","21,2205","3,2205","18","2131","7"]	395
["2438","3,1447,2796","1126"]	393
["473"]	393
["12,13,14,21,45","66","24,29"]	393
["12,13,413"]	392
["66","3","231","448"]	392
["751"]	392
["217","218"]	391
["6,28"]	389
["3,66","231","3,66,2422","255,2644","259,2644","7"]	389
["3,339","340","3,12,339","3,14,339","3,64,339","3,170,339","3,198,339","255,340","259,340","7"]	385
["3505"]	384
["3571","7"]	381
["3,339,626","340,341","28,1639","1640"]	375
["3,64,626,628","2866","773","1639"]	373
["23","23,348","7"]	370
["337","466,467","7"]	370
["328","329","6","329,376","476"]	370
["12","7"]	369
["460","7"]	368
["3,124"]	367
["3,198","231","66"]	366
["614"]	366
["57","7"]	365
["3,65","3,18,65","3,21,65","7","6"]	364
["596","7"]	364
["18","18,66"]	363
["535","375,536"]	360
["3,165"]	359
["855","7"]	357
["607","7"]	357
["1236","7"]	355
["991","7"]	355
["3354","7"]	355
["640","7"]	355
["1250","7"]	355
["461","7"]	355
["663"]	354
["135","288"]	353
["3,13,47"]	351
["110"]	349
["929","6,23","13"]	349
["258","47,258","14,258","12,258","7"]	347
["3,49","3,49,87","3,49,501","3,49,572","3,49,1877","1,3,49"]	345
["3,14"]	343
["18,65,1481","7"]	340
["692","7"]	340
["6","24,26","6,106","6,42","6,21","6,173","6,574","6,575"]	338
["6,18"]	338
["723"]	337
["66,151,1617","66","66,151,763,1617","764","765,766","21"]	336
["65","3"]	335
["3","3,252","7"]	334
["2137"]	333
["56"]	331
["582"]	330
["18160","23,18160","7"]	327
["6,18","7"]	327
["2251"]	326
["3,194"]	326
["3,47,64","7"]	320
["3,12,14,45,49","3,12,14,44,45,49,64","3,12,14,45,49,142","7"]	317
["3,21,65,763","231","764","28,765,766","7"]	316
["3,59"]	315
["1311","1312"]	313
["6,18","6,18,21","6,18,142"]	313
["834"]	312
["3,66","231","66","1073","66,1073","3"]	308
["23,62"]	308
["3,64,449"]	303
["3,15,21,114","3,15,21,110,114","1","7"]	303
["18034","23,18034","7"]	303
["204"]	302
["3,12,64","7"]	302
["21","14","45","64","44","154","42","1743","211","126","243","24","7","6,23","6"]	301
["3,797","47","7"]	300
["3,142","231","3,21,142","7"]	300
["3,17","7"]	300
["3,64,450"]	300
["12,13","24,29"]	299
["1,142,271,572,1565,1576,1594,1866,2546","7"]	297
["3,65","231","7"]	297
["806","142,806","165,806","219,806","7"]	297
["3,757","3,6,757","3,757,758","3,142,757","3,757,759","3,595,757","3,21,757","3,620,757","3,757,760","3,757,761"]	295
["18003"]	293
["145"]	293
["45"]	292
["135","57,135","56,135","6","7"]	292
["45","7"]	290
["17964"]	290
["3,53"]	286
["66,151"]	286
["18212","23,18212","7"]	286
["483","7"]	285
["3,66","231"]	283
["3","206","3,369","3,66","496","206,369","66,206"]	281
["3,58","7"]	281
["3,18,65","231","3,18,65,142","7"]	280
["64,1452","1453","231","24","537"]	279
["3","24","24,29"]	279
["402","402,3140","7"]	277
["13,294,552,1089,1675,1820","6","13,294,552,1089,1594,1675,1820","13,294,342,552,1089,1675,1820","6,13,294,552,1089,1675,1820","3","231"]	276
["486,488","7"]	276
["1495","1623","1463","2860"]	276
["276"]	275
["3,339","255,340,341","113","3,339,571","3,339,16950","24,26","7"]	270
["622","7"]	270
["479"]	269
["1328","89,1121,1680"]	267
["3428"]	264
["6","3,6,3688","179,3641","6,231","231"]	264
["3,6,49","3,6,49,57","3,6,49,113","3,6,49,802","3,6,49,124","3,6,49,460"]	264
["242"]	264
["2774"]	261
["417"]	261
["12,13,14","12,13,14,47","7"]	260
["1200","7"]	260
["2065"]	259
["649","650,651"]	258
["3,194,1277","1451","7"]	258
["3,12,13,47"]	257
["3,197,1392","231","1393","12","259","7"]	257
["485"]	255
["21,114,115,164,165","7","3"]	254
["151","21,151","22,151","151,891","18","19","7","6,23"]	254
["422"]	252
["3,45","3,348"]	251
["2205","14942","66,2205","21,2205","3,2205","66,14942","21,14942","3,14942","18","2131,2132","7"]	251
["253","254,255"]	251
["3,13"]	249
["3,21,45,47,75","65","13","7"]	249
["3,6,49,57,136,460","3,6,49,57,136,460,1364","3,6,49,57,124,136,460","3,6,49,57,136,460,1618","3,6,49,57,107,136,460","3,6,32,49,57,136,460"]	248
["3","24,29"]	246
["295","7"]	245
["3,12,13,14","24","24,29","7"]	244
["413","1625","239,2086","57,288","104","59","7"]	241
["480"]	241
["132,582","133","582,2509","2510"]	241
["1463,1495","1623","2860","1463"]	240
["929","14","173","413","229","104","59","56","7"]	240
["929","6,23","231"]	240
["750"]	240
["3,132,349","133","1424,1425","3,349,2509","59","2510","3,132,349,743","3,132,349,582","3,15,132,349","398","3,349,743,2509","3,349,582,2509","3,15,349,2509"]	239
["687","96,97,98,99,540,541,686","7"]	238
["1","271","572","1594","1866","2546","7"]	238
["231","6,231"]	238
["3,264","231","3"]	237
["24,29","7"]	236
["3,339","259,340,341","228","3,339,571","3,339,16950","24,26","7"]	236
["231","59"]	236
["3,17","3,17,57","7"]	236
["24,26","449"]	234
["929","6,23","65"]	234
["413"]	233
["3","24,26","132,147,148"]	232
["3","3,65","3,637","3,201","7"]	231
["21,66","18,21,66","7"]	229
["452","7"]	229
["126","6,126"]	228
["66,151","66"]	228
["253","254,259"]	228
["229"]	227
["12,13"]	227
["3","3,680"]	225
["3,65,66","66","231","3"]	224
["632"]	224
["3","24,26","132,147"]	224
["110,136"]	224
["3,114","65","147"]	224
["3,12","24","24,29","7"]	223
["65,151","8"]	222
["3,66","7"]	221
["47","7"]	221
["13,1308","255,1309","65,1416","13,614,1308","13,75,1308","13,14,1308","13,64,1308","255,259,1309","255,1309,1999","255,1309,1410","7"]	220
["14","6,14"]	219
["212","212,231","231","339","340","7"]	219
["3,109,165"]	218
["3,18","231","7"]	218
["35,45,339","763","764","28,765,766","7"]	217
["3,18,66,1023","3,18,65,66,1023","3,18,66,637,1023","7"]	216
["486","7"]	213
["3,197","231","18","389,390,1038","7"]	213
["3,6","24,29","7"]	213
["3","3,201"]	212
["3","3,21","7","6"]	212
["981"]	211
["2240","3,2364","3,1297","7"]	209
["2903","4000"]	209
["165","1168","57","190"]	209
["1522"]	208
["14101","5510","709"]	205
["3,145,596","231","7"]	205
["339"]	205
["3,13","7"]	205
["3,1671","3","1280","507"]	205
["3,109"]	204
["500","6","1","572","18558","13","170","3","231"]	202
["3","231","3,49","3,596","3,57","7"]	202
["143","7"]	202
["3,6,12,13","24,29","7"]	201
["124","3"]	201
["3","24"]	200
["58","3"]	200
["3117,14289","375,376","377"]	199
["13,198","231"]	199
["3,253","179","3,21,253","21","14","64","18","2131,2132","7"]	198
["642"]	198
