query_shape	count
["3,5,64","3,5,14,64","3,5,12,64","3,5,47,64","7"]	11754
["263"]	11480
["480","220","221","1422","168","868","733","732","734","7"]	11319
["3","231","23644"]	10842
["217","218","7","259","448"]	10830
["3,66,1481","197"]	10599
["13","6"]	10584
["24","3"]	10430
["3,449,450,626","773,1640","1639","3,64,449,450,626","3,449,450,626,919","45","66","510"]	10261
["3,449,450,626","773,1640","1639","3,449,450,626,919"]	10249
["3,449,450,628","773,1640","2866","3,449,450,628,919"]	10246
["3,45,449,450,626","773,1640","1639","66","510","3,45,64,449,450,626","3,45,449,450,626,919"]	10245
["3,45,449,450,628","773,1640","2866","66","510","3,45,449,450,628,919"]	10226
["3,449,450,628","773,1640","2866","3,449,450,628,919","45","66","510"]	10223
["1065","212","65","7"]	10212
["3,6","231","443","3,6,379"]	10018
["3","231","443","3,379","24,29"]	10018
["3","231","443","3,379","3,168"]	10018
["3,168","3,23,168","3,42,168","3,126,168"]	10000
["45","6"]	9987
["122"]	9945
["3","231","7"]	9838
["1126","7"]	9611
["88"]	9438
["13"]	9128
["66","1073","66,1073","24044"]	9088
["13","3,6","231"]	8929
["416,492","493","66,416,492","66","59","336","59,66","66,336","17819","66,17819","416,492,763","764","765,766","15,416,492","416,492,663","66,416,492,763","15,66,416,492","66,416,492,663","59,763","15,59","59,663","59,66,763","15,59,66","59,66,663","336,763","15,336","336,663","66,336,763","15,66,336","66,336,663","763,17819","15,17819","663,17819","66,763,17819","15,66,17819","66,663,17819","7"]	8760
["3,6,47","3,6,47,221","3","1985"]	8643
["6,197,1610","6,197,222,1610"]	8507
["3,65"]	8399
["658"]	8230
["1,450"]	8149
["15"]	8094
["12,47","24","24,29"]	7965
["18","7"]	7784
["24,29"]	7756
["22846"]	7092
["13643","6062"]	7023
["3,6","6"]	6848
["121"]	6694
["3,45","66"]	6680
["3,45,220","66"]	6649
["3,45,221","66"]	6649
["87","501"]	6376
["3,65","231"]	6368
["3,168","231","3,87,168"]	6281
["28,140","28,140,351","28,140,352","28,140,150","28,140,353","354","7","6"]	5634
["13495","259,5904","255,259,5904"]	5532
["13495","5904"]	5531
["6","7"]	5415
["3,23"]	5308
["3,65,1126","3,65,473,1126","7","6"]	5131
["3,6","231"]	5021
["197","7"]	4879
["3,65","7"]	4738
["2196","2223"]	4719
["2196","259,2223","255,259,2223"]	4700
["498"]	4612
["22","22,42","22,243"]	4423
["15245","7626"]	4338
["3","6"]	4305
["231","7","6"]	4283
["697","667,696,697"]	4240
["14"]	4171
["3,124","3,56","231"]	4170
["3,6,65,379","194","231","443","3,6,65,379,868","3,6,23,65,379,763","764","765,766","379"]	4133
["47,626","1639","773,1640","7"]	4120
["118","28"]	4062
["14","7"]	4057
["35","28"]	4038
["773,1640","628","2866","7"]	4032
["24,28,592","3","231"]	4029
["129"]	3978
["231","3","7"]	3824
["49,200","7"]	3793
["6,445"]	3679
["21","22","891","18","19,20","7","6,23"]	3622
["21","7"]	3514
["3276"]	3410
["3,450"]	3409
["64","7"]	3363
["28,140,351","28,140,352","28,140,351,352","28,140,150,351","28,140,351,353","354","28,140,150,352","28,140,352,353","7","6"]	3358
["929","6,23","315"]	3349
["13,14","13,14,21","7"]	3293
["24","18","7"]	3278
["61","62","24,26","61,143","143"]	3273
["64"]	3189
["510","7"]	3162
["49","22739"]	3154
["24","87","501"]	3093
["510","168","7"]	3072
["3,198","3,56","231"]	3029
["929","6,23","3"]	3024
["6","1,6","6,572","6,271","6,42","6,142"]	3012
["175"]	2937
["13,450"]	2891
["649","537,650,2630"]	2867
["3,66","66,206","3,66,369","66,206,369"]	2860
["3,6","231","443","379"]	2838
["3","231","443","24,29","379"]	2838
["3","231","443","3,168","379"]	2838
["3,35"]	2795
["49,57","7"]	2789
["21"]	2776
["66","1073","66,1073","212"]	2739
["3,15"]	2734
["167"]	2697
["6,328","255,259,329","6","7"]	2696
["231","3","24","7"]	2695
["131"]	2684
["3,114"]	2679
["138"]	2664
["482"]	2640
["1980","1981"]	2609
["18,65","7"]	2604
["58","59","57,58","58,470","57,59","59,470"]	2591
["148","3482"]	2574
["148","3481"]	2573
["243","220,243","221,243","6,243","7"]	2552
["24"]	2484
["3,1456","7"]	2388
["1328","89,1121,1680"]	2366
["114"]	2325
["24,26,29"]	2296
["35"]	2276
["24","3","231"]	2275
["510","3","231","7"]	2270
["145,3139","460,3139","7"]	2265
["3,145,833","7"]	2265
["706","707","22198,22199","2960"]	2235
["2447","2,2447","226,2447","222,2447","235,2447","1069,2447","1069","7"]	2220
["3,49","3,6,49"]	2218
["7","492","493,1001","21,492"]	2202
["773","3,628","2866","24","3,14,628","3,628,730","24,26"]	2184
["773","3,628","2866","24","3,47,628","24,26"]	2184
["773","3,628","2866","24","3,13,628","24,26"]	2184
["6","3,6","6,59","6,21","6,165","6,371","6,65","6,110","6,136","6,15","6,109","6,75","6,908","6,483","6,141","6,114","6,115","6,743","6,394"]	2130
["492","493,1001"]	2123
["1618"]	2097
["3,64","7"]	2048
["149"]	2019
["168","6"]	2017
["59","7"]	1986
["61","1451"]	1984
["62,143"]	1951
["929","3,66","231","66"]	1901
["24,26,28,592","3","704","231","3,57","3,56","6","3,466","3,268"]	1888
["3,14,256,2560","257","3388","7","6"]	1882
["3,12,13","24","24,29","7"]	1870
["45"]	1860
["3,65","231","3,65,197","3,65,620","3,65,591","3,65,854","448","7"]	1853
["190","7"]	1831
["197","854","2250","620","591","7"]	1821
["3,65,197","231","3,65,197,620","3,65,197,591","3,65,197,854","7"]	1820
["3,932","65","7"]	1803
["1121"]	1765
["3,1168","3,21,1168","7"]	1762
["1550","23,1550","7"]	1754
["13500","5982"]	1747
["21,23"]	1744
["294"]	1722
["2627"]	1711
["3","3,831","231","3,65","3,252","3,142","3,168","7"]	1707
["126","24,29","126,399","399"]	1680
["339","340,341"]	1674
["298"]	1672
["4320"]	1666
["75","7"]	1666
["3","3,14","3,64","7"]	1665
["2179,2762","7"]	1648
["2179"]	1645
["2179,2762"]	1645
["774"]	1645
["1311"]	1645
["6,413","3,56,57,330","3,56,57,175,330","6,104","59"]	1639
["42","7"]	1639
["413","56","57,288","104","59","7"]	1638
["3,66","3,6,66","24,29"]	1637
["49,70","7"]	1629
["42","6,42"]	1619
["481","7"]	1611
["124"]	1607
["706","707","22198","24,26"]	1569
["3,339","340","255,340","259,340","340,599","186,340","340,600","187,340","340,988","239,340"]	1569
["6,231"]	1568
["14,597","14,21,597","7"]	1551
["23"]	1546
["481","220","221","1422","168","868","733","732","734","7"]	1546
["6,449,450"]	1531
["3,38","231","39,40,2415","1640","537","9376","9418","3","7"]	1529
["649,2179","650,2630","2630","7"]	1494
["6,12","24","6,12,13","6,12,47","6,12,243","6,12,14","6,12,64","6"]	1493
["655"]	1492
["87"]	1476
["3,6,12,14","3,6,12,14,64","159","160","118","161"]	1469
["1667"]	1463
["6,18","7"]	1459
["3,136,673","66"]	1454
["106"]	1447
["23,168"]	1440
["65,121","1200","66,121","3,1200","231","66","65,87,121","3,65,121","24,26,29","66,87,121","3,66,121"]	1433
["66"]	1406
["3,339","340","255,340","259,340","7"]	1406
["119","119,845","24","7"]	1403
["3,12,13","24","24,26"]	1401
["6,413","56,57","288","56,57,175","6,104","59"]	1401
["3,339","340","3,12,339","3,14,339","3,64,339","3,45,339","3,44,339","3,339,940","3,163,339","3,339,486","3,339,488","3,339,481","3,339,480","3,339,727","3,170,339","3,198,339","3,339,1039","255,340","259,340","7"]	1400
["3,6,12,14","64","727","118","161"]	1399
["4289","3985"]	1397
["3,66"]	1396
["151","231"]	1371
["6,18","6,18,126","6,18,121","7"]	1360
["144"]	1355
["268"]	1348
["3,64","3,21,64","3,14,64","24,29","7"]	1344
["3,319","1452","1453"]	1344
["116"]	1344
["241"]	1344
["486,488","2196","2223","1463","2860","507"]	1344
["3,165","240","3373","339","255,340","3,113","3,165,448","3,165,228","255,3373","259,3373","165,240","113,240","240,448","228,240","255,259,340","3,113,448","3,113,228","7"]	1338
["399","24,29","126,399"]	1324
["2192","2193"]	1324
["49,57,596","7"]	1281
["4696"]	1279
["521","136,521","109,521","57,521","141,521","7"]	1274
["18","18,66","66","7","6"]	1260
["12","45","47","198","21","7"]	1259
["13,45,136","66"]	1232
["8","65","66","402","3339"]	1207
["399"]	1203
["2627","24,26","2960"]	1201
["15","3"]	1194
["194","6,194"]	1192
["65","3,65,217","231","7","259","448"]	1186
["3,65,66","66","7"]	1166
["3","3,14","3,13","7"]	1159
["56","7"]	1147
["3,13","3,56","231"]	1140
["3,6,66","3,6","7"]	1131
["206","3","206,369","65,206","24,26,29","3,369","3,65","7"]	1126
["223"]	1123
["24","18"]	1106
["14,480","14","480"]	1097
["32"]	1094
["163","24","24,29","171"]	1093
["300"]	1088
["3003"]	1080
["3,77","231"]	1076
["3,14,21,42","24,28","7"]	1069
["339","340"]	1055
["81"]	1054
["3,339","340,341,9073","1640"]	1047
["13,14,47,348","8","13,14,21,47,348","7"]	1027
["3,15","3"]	1021
["59"]	1019
["13,450","597","35","13","450,597"]	1007
["113,228"]	1006
["79","24,26,29","79,142","3,79","7"]	1005
["24,28,592","161","3","231"]	1004
["3,49,57","231","7"]	984
["3,6,21,56,57,136","6","3,6,21,56,57,136,193","3,6,21,56,57,136,466","7"]	970
["12,198","12,413","24"]	968
["126","24,29","126,399"]	968
["3,1481","3,66,1481","3,858,1481","7"]	965
["59","113","228","3","1666","24,26,29","7"]	963
["2205","66,2205","21,2205","3,2205","18","2131","7"]	951
["285"]	950
["24","3,13","231"]	948
["151","4400","21,151","22,151","151,891","21,4400","22,4400","891,4400","18","19","7","6,23"]	944
["3,339","259,340,341","228"]	941
["24,26,28,592","161","704","3","231","14,161","64,161","12,161","45,161","6","65","194","45","65,161","3,14","3,64","3,12","3,45","3,65"]	935
["18","389,390","7","6"]	925
["3,339","340","3,12,339","3,14,339","3,64,339","3,45,339","3,44,339","3,339,940","3,163,339","3,198,339","3,339,1039","255,340","259,340","340,599","340,600","7"]	924
["53","7"]	924
["3,339","255,340,341","113"]	922
["56","6","3,56","56,57","56,330","56,135","7"]	916
["3,12,47"]	908
["140","7"]	905
["14518","6801"]	901
["24,29","23","21"]	900
["135"]	899
["89,664,1126,1667,2832","3,6","630,2833"]	895
["342","294"]	894
["3,6,13,371","3,6"]	885
["56,57","3,637","6,56,57,330"]	884
["56,135","6","6,922"]	881
["18","19,20","7","6"]	878
["56","57,288"]	876
["143"]	876
["328","329","6","255,329","259,329","306,329","7"]	874
["6,56,370","6","56,370"]	873
["302","304","6","305","303","6,21","255,304","259,304","304,306","255,305","259,305","305,306","7"]	868
["281","6,281","24,29"]	867
["3,890","231","3"]	856
["45","1713","1732","22","1","271","572","573","501","87"]	851
["62"]	847
["14","64","7"]	832
["6","6,231","231","6,922","6,18","6,231,922","6,18,231"]	828
["2205","66,2205","21,2205","3,2205","18","2131,2132","7"]	827
["3,6,23","7"]	802
["24,25,26"]	785
["2920","167","18,2920","21,2920","18,167","21,167","7"]	785
["22738"]	785
["65,763","764","765,766"]	784
["253","254","66,253","66","254,259"]	783
["320"]	782
["61","61,1451"]	780
["65,638"]	755
["142","24,29","7"]	752
["22640"]	751
["344","345,346"]	732
["3,12,13,14","24","24,29"]	726
["370","3","231","59","2137","7"]	724
["3,64"]	717
["498","1522"]	717
["1073","7"]	716
["14,47"]	716
["6,220","24,26","7"]	712
["333"]	711
["28,140","7"]	706
["139"]	703
["929","66","3,66","231"]	702
["3,5,49,57"]	700
["114,165"]	700
["42,126"]	700
["6","6,922","6,222"]	695
["66","3","231"]	695
["13,14","7","6"]	694
["23","7"]	694
["1902"]	692
["3,64","3,64,449","3,64,450"]	690
["327"]	688
["265"]	685
["754","7"]	684
["13401","5870"]	683
["308"]	680
["206","3","206,369","65,206","3,369","3,65"]	679
["266"]	679
["321"]	679
["355","6,355"]	678
["706","707","22198,22199","24,26"]	678
["27,42"]	678
["42,285"]	678
["290"]	677
["252"]	677
["237"]	677
["235"]	677
["17","7"]	676
["940"]	676
["281"]	676
["286"]	676
["45","66","14,45","45,64"]	676
["42,232"]	675
["213"]	675
["2172"]	674
["295"]	674
["3,699"]	674
["283"]	674
["171"]	673
["402,763","764","767"]	673
["275"]	673
["233"]	673
["279","1495","1623"]	673
["42,243"]	673
["224"]	673
["226"]	673
["515","3","231"]	672
["2664","2666","709"]	672
["325"]	672
["326"]	672
["323"]	672
["816","5","3","231"]	672
["896","3"]	672
["253","254,418"]	672
["324"]	672
["727","3,510","231","1659","1660","507"]	672
["261","2139","507"]	672
["293"]	672
["3,66","219"]	672
["244","234","507"]	672
["269","363","507"]	672
["278","217","218"]	672
["3,310","1452","1453"]	672
["300","65"]	672
["292"]	672
["267","256","257"]	672
["66,2055","66","65"]	672
["21,318"]	672
["311","363","507"]	672
["3,260","1452","1453"]	672
["5202","13905","6237"]	672
["14441","5535","709"]	672
["277"]	672
["15193","5704","709"]	672
["273"]	672
["42,211"]	672
["299"]	672
["309"]	672
["274"]	672
["14101","5510","709"]	672
["1085","5","3","231"]	672
["5360","13905","6237"]	672
["188,422"]	672
["22333","5","3","231"]	672
["14046","5481","709"]	672
["3,236"]	672
["14366","5445","709"]	672
["14413","5528","709"]	672
["14636","5465","709"]	672
["328","3386"]	672
["282","507"]	672
["14429","6496","217","218"]	672
["297","363","507"]	672
["3,56","231"]	672
["276","3","253","254"]	672
["262","363","507"]	672
["266","217","218"]	672
["332","296","507"]	672
["90,422"]	672
["2196","346"]	672
["335"]	672
["215"]	672
["14052","5428","709"]	672
["276","3","15337","8015"]	672
["15984","1035"]	672
["2096","3"]	672
["4959","13905","6237"]	672
["36"]	672
["312"]	672
["296","332","507"]	672
["313"]	672
["315","316","507"]	672
["3,276","276"]	672
["5330","13905","6237"]	672
["291","256","257"]	672
["339","187"]	672
["270","65"]	672
["280"]	672
["339","186"]	672
["535","2618","709"]	672
["8"]	672
["745,3333"]	672
["317","65"]	672
["289"]	672
["234","244","507"]	672
["287"]	672
["316","315","507"]	672
["3,2525","1452","1453"]	672
["3,267","1452","1453"]	672
["3,291","1452","1453"]	672
["14103","5519","709"]	672
["14325","5447","709"]	672
["14805","5664","709"]	672
["38","346"]	672
["15772","1035"]	672
["307","217","218"]	672
["3,2525","12"]	672
["3,301"]	672
["222"]	672
["1274"]	672
["3,1671","3","1280","507"]	672
["322"]	672
["3,161","276","253","254"]	672
["225"]	672
["334","65"]	672
["2654","1035"]	671
["929","6,23","13"]	671
["1666","5","3","231"]	668
["12,480,2196","2223","12,480","624","2196","507"]	668
["929","3,18,219","231","2056","209","3"]	667
["3,510","231","59","507"]	665
["980"]	664
["155"]	663
["55"]	663
["595","6,595"]	661
["6","6,197"]	661
["667,696,697"]	655
["3,229"]	647
["227"]	646
["1311,1538","7"]	639
["622","7"]	639
["1597","537,1598"]	638
["65","448"]	638
["49,990","7"]	638
["15123","375,7443","7"]	634
["5","24,26,592","22","253","254"]	633
["2627","24"]	623
["339","340,341","255,340,341","259,340,341","340,341,729","340,341,17043"]	623
["3,12,13","24","24,29"]	622
["3,316","3","231","13","24,26"]	619
["3,66,196","66"]	617
["114","7","24","24,26,29"]	614
["1328","88,89,168,231,1121,1214,1678,1965,1966","9965","1960","88,89,168,231,1121,1214,1667,1678,1680,1965,1966,1967","7"]	609
["22151"]	602
["2205","14942","66,2205","21,2205","3,2205","66,14942","21,14942","3,14942","18","2131","7"]	601
["1073","168","7"]	600
["3002"]	599
["3,6,17,57,136","21","3,6,17,57,59,136","3,6,17,57,136,655","7"]	593
["3,66","66","66,136"]	592
["66","18","18,66","7"]	590
["3,66","66","231"]	587
["3,430,431,432","435,436,437","433,434","7"]	586
["42,243","42,220,243","42,221,243","6,42,243","7"]	584
["3,66","231","66","1073","66,1073"]	578
["64,480","64","480"]	576
["3,136","231","3"]	576
["66","7"]	567
["1859"]	551
["28"]	551
["56","173","7"]	549
["123","3"]	548
["556"]	545
["13","7"]	544
["3,339","340,341","571"]	540
["13445","5939"]	540
["3,339","340,341","16950"]	540
["3,339","255,259,340,341,729","255,340,341,729"]	540
["3,339","340,341","24,29"]	539
["929","6,23","65"]	539
["13362","5927"]	538
["620"]	534
["47"]	532
["3,17","3,59","7"]	529
["57,288","56"]	527
["2982"]	527
["3,339","340,341","729","3","231"]	525
["3,339","255,259,340,341"]	525
["3,44,339","340,341","64"]	525
["3,339","340,341","259"]	525
["3,339","340,341","255"]	523
["70"]	522
["24,26,28,592","3","704","231","3,14","3,64","3,12","3,45","6","65","194","45","3,65"]	521
["398"]	517
["6,13,14,64","13,14,64,168","118","161"]	516
["243"]	515
["3,6","3,6,13499","5917","194","376,5917","7"]	507
["3,64","3,14,64","7"]	504
["3,64,339","340,341","44"]	503
["13","231"]	503
["6,28"]	496
["13,64,940","3","13,21,64,940","7"]	496
["3,339,626","340,341","28,1639","1640"]	495
["3,339","340,341","45"]	495
["3,339","340,341","221"]	495
["3,339","340,341","14"]	495
["3,6,220,221,339","340,341","6"]	493
["151"]	490
["3,371","3,56","231"]	485
["18096","23,18096","7"]	484
["45","66"]	483
["18","389,390"]	480
["200"]	478
["3","3,165","3,113"]	472
["3,66","66"]	470
["22198,22199","2960"]	470
["1328","88,89,168,231,1121,1214,1965,1966","88,89,168,231,1121,1214,1667,1680,1965,1966,1967","88,89,168,231,1121,1214,1678,1965,1966","1968","7"]	469
["340","3,339,3422","340,341","165","113","340,17043","340,729","255,340"]	460
["3,58","231","3,6,58"]	458
["3,12,47","24","24,29","13"]	458
["3,114","65","115"]	453
["206","3"]	451
["706","707"]	449
["232"]	447
["151","21,151","22,151","151,891","18","19","7","6,23"]	447
["3,339","340,341","220"]	446
["3,6,17,136","21","7"]	445
["3,66","231","66"]	443
["5","24,26,592","2627","253","254"]	443
["6","3"]	439
["3,6,371"]	438
["663","18,663","21,663","7"]	435
["3,12","24,26","626,1452,2688"]	434
["3,339","340,341","13"]	433
["3,64,626,628","2866","773","1639"]	432
["141"]	431
["3,52","3"]	430
["3,6,65","231"]	423
["3,14,65"]	422
["88,240","3373","231,510","88,1121,1214,1965,1966","376,3373","476","10","7"]	422
["480","14","14,480"]	421
["1667,2903","376,5848","6,3493","476","377","7"]	420
["24","13"]	420
["3,56","6","3,23,56"]	420
["3,339","340,341","625"]	420
["1667,2696","376,437,2697","476","3317","454","231,454","231","376,437,6027","376,437,6021","1667,13498","1667,13584","12695","453,454","231,453,454","7"]	420
["3,65","231","448"]	420
["614"]	420
["3,339","340,341","47"]	419
["59","336","59,66","66","66,336","59,763","764","765,766","15,59","59,663","59,66,763","15,59,66","59,66,663","336,763","15,336","336,663","66,336,763","15,66,336","66,336,663","7"]	419
["3,339","340,341"]	418
["66","3,66"]	417
["3,339","340,341","12"]	417
["4839"]	416
["13251","5835"]	414
["6,18","6,18,21","6,18,142"]	413
["664,1667,2832","89,665","376,437","476","10","6","7"]	412
["328","329","6","329,376","476"]	410
["23","23,348","7"]	409
["13,47"]	409
["337","466,467","7"]	409
["445","6"]	404
["473"]	401
["338"]	399
["42","42,136","42,109","42,57","42,141","7"]	398
["12,13,413"]	395
["253,379","254","66,253,379","66"]	395
["3,339","255,340,341","113","3,339,571","3,339,16950","24,26","7"]	393
["288"]	393
["66","3","231","448"]	392
["65","7"]	391
["3,66","231","3,66,2422","255,2644","259,2644","7"]	391
["3,12,14,47","7"]	391
["165","1168","57","190"]	391
["12,13,14,21,45","66","24,29"]	389
["486","7"]	387
["253","179,254","339","341"]	387
["3,5","7"]	386
["3,21","7"]	384
["3,12,64","7"]	383
["3,65","231","6"]	382
["3,14","3,14,64","7"]	381
["13,21","7"]	376
["231","59"]	375
["3","24,29"]	374
["450","13,450","13"]	372
["6,13,47,450","597","35","13","6,47,450,597"]	372
["136"]	372
["3,124"]	370
["6,13","6,13,168"]	369
["3,65","3,18,65","3,21,65","7","6"]	365
["1875"]	365
["3,831","6","7"]	365
["450","3,450","3"]	362
["929","45","65,763","764","765,766","65,66,763","66","7","6,23","6"]	361
["3,6,87,197"]	359
["22817"]	359
["23,62"]	357
["3,66","7"]	356
["3,47","3,56","231"]	355
["231","3"]	351
["3,339","259,340,341","228","3,339,571","3,339,16950","24,26","7"]	348
["3,13,47"]	344
["3,47,64","7"]	342
["637","1977","978","4357","4380","1149","682","238"]	342
["18,65,1481","7"]	341
["3,6,165"]	340
["417"]	338
["66,151,1617","66","66,151,763,1617","764","765,766","21"]	337
["65","3"]	336
["683","1291"]	336
["929","6,23","47"]	335
["3","231","3,49","3,596","3,57","7"]	335
["452"]	335
["3","3,21","624","7"]	333
["3,6","3,6,168"]	333
["3,450","231","3","231,450"]	333
["6","168"]	329
["1411"]	329
["3,6,12,13,14,47"]	329
["3,64,449"]	326
["3,165"]	325
["3,64,450"]	325
["929","6,23","231"]	322
["18","18,66"]	321
["110"]	321
["3,339","340,341,9073","1640","3,339,571","3,339,16950","24,26","7"]	315
["6","24,26","6,106","6,42","6,21","6,173","6,574","6,575"]	314
["229"]	313
["3,66","231","66","1073","66,1073","3"]	312
["3","206","3,369","3,66","496","206,369","66,206"]	311
["6,23","3,6,23","6,21,23","7"]	310
["143","7"]	309
["3,339","340","3,12,339","3,14,339","3,64,339","3,170,339","3,198,339","255,340","259,340","7"]	308
["12,13","24,29"]	307
["3,197,1392","231","1393","12","259","7"]	303
["525"]	303
["3,58","7"]	302
["15744","436"]	300
["15744","368"]	300
["135","288"]	299
["12,13,47","12,13,14,47","7"]	299
["1311","1312"]	299
["3,59","7"]	299
["3,66","3","7"]	298
["135","57,135","56,135","6","7"]	295
["3","24","24,29"]	295
["3,59"]	293
["3,18","231","3","18,231"]	291
["438"]	290
["3,66","231"]	289
["66,151"]	288
["3,492","493,1001","3,492,2077","3,492,3238","3,492,3165","3,492,2579","2581","708,709","3,492,14852","5571","7","6"]	287
["1495","1623","1463","2860"]	286
["242"]	286
["3,65","231","3,65,106","7"]	286
["12","7"]	284
["231","6,231"]	283
["1463,1495","1623","2860","1463"]	282
["4536"]	282
["6","6,231","231"]	280
["480"]	280
["21501","21502"]	279
["620","733"]	278
["890","7"]	278
["6,13","7"]	278
["3,65","7","16603"]	276
["13,294,552,1089,1675,1820","6","13,294,552,1089,1594,1675,1820","13,294,342,552,1089,1675,1820","6,13,294,552,1089,1675,1820","3","231"]	276
["3","7","6"]	275
["253,1456","254","7"]	273
["3,57","231","7"]	272
["415","23,415","7"]	272
["3","231","3,21","3,22","3,891","18","19","7","6,23"]	271
["56"]	271
["59","229","35","124","13","3","170","18,59","18,229","18,35","18,124","13,18","3,18","18,170","7"]	270
["3,13,47","3,12,13,47","3,13,14,47","3,13,21,47","3,13,47,501","3,13,47,87","3,13,47,1460","64","7"]	268
["124","7"]	268
["18647"]	265
["12,13","7"]	264
["18719"]	264
["66,151","66"]	264
["486"]	263
["18003","21,18003","22,18003","891,18003","18","19","7","6,23"]	263
["64,1452","1453","231","24","537"]	262
["413"]	261
["21,114,115,164,165","7","3"]	259
["24,26","449"]	258
