query_shape	count
["1667,2696","376,437,2697","476","3317","454","231,454","231","376,437,6027","376,437,6021","1667,13498","1667,13584","12695","453,454","231,453,454","7"]	72
["1463,1495","2860","1623"]	72
["161"]	71
["929","6,23","35"]	71
["3","3,21","3,22","3,891","18","19","7","6,23"]	71
["3,136","7"]	71
["3,12","7"]	71
["56","7"]	70
["929","6,23","485"]	70
["12,47","12,14,47","12,13,47","7"]	70
["998"]	70
["664,1667,2832","89,665","376,437","476","10","6","7"]	69
["231","21,231","7","6"]	68
["3","3,231","3,21","7"]	68
["3,65,763","231","764","28,765,766","3,21,65,763","7"]	68
["18","389,390,1038"]	67
["135","57,135","7"]	67
["288"]	67
["616","437,617"]	67
["339","340,729","3","165","448","7"]	66
["21","7"]	66
["3,135,370","59","3","3,14119","3470,6588","7"]	65
["929","6,23","45"]	65
["3,66"]	64
["3,15,21,165","12","7"]	64
["6,18003","167"]	64
["3,21,2138","65","3,21,143,2138","143","7"]	63
["402","402,3140","7"]	63
["3","3,65","7"]	62
["2130","23,2130","7"]	62
["3,56","3","231","7"]	61
["3,65"]	61
["2677"]	61
["253","254","231","7"]	61
["3,59","231","3,17974","59","17974","3,18,59","3,18,17974","7"]	61
["3,65","24,29","7"]	61
["929","6,23","370"]	61
["339","340","231","340,341","255,340","259,340","340,729","340,17043","7"]	61
["644"]	60
["3,13","14","7"]	60
["3,57,449,607","3,49,57,449,607","24,29","7"]	60
["136","7"]	59
["485"]	59
["3,6","231","3,6,905","7"]	59
["3","24,29","7"]	59
["370","6","4504","700","135","7"]	58
["47,481","3,8","47","7","6"]	58
["3,57,893","231"]	58
["13,64","231","7"]	58
["3,614","7"]	58
["3,18,21,66,763","231","66","764","765,766","24,26,29","18","389,390,1038","7"]	58
["2,3,763,868","868","764","28,765,766","7"]	57
["6","6,231","231"]	57
["937"]	57
["3,65","231","2,763","764","28,765,766","7"]	57
["18,66,18003","66","18,66","7"]	57
["17,655","7"]	57
["370,2065","18","7"]	56
["316"]	56
["124","3","372","373,374","1993","1994,1995","7"]	56
["61,62","24","61,62,143"]	56
["6","7"]	56
["3391","23,3391","7"]	56
["3","3,21","3,142","3,673","3,572","3,136","7"]	55
["3,6","3,6,18","3,6,197","3,6,1411","3,6,1031","3,6,142","3,6,235","3,6,222"]	55
["3,118","3","118","7"]	55
["3,65,66,197,1411","231","18","389,390,1038","7"]	55
["28","7"]	55
["151","21,151","22,151","151,891","18","19,20","7","6,23"]	55
["231","3","3,231"]	54
["3","128","3,981","3,139","3,128","128,981","128,139","7"]	54
["3,6,57,237"]	54
["6,88,89,231,1121,1214,1678,1965,1966","1328","1968"]	54
["3,6","3,6,596"]	54
["1689"]	53
["110","7"]	53
["24,26","3","56","7"]	53
["3,18,65","7"]	53
["18029","23,18029","7"]	53
["793"]	52
["806"]	52
["145","96,97,98,99,100,540,541","7"]	52
["253,746","254","231","7"]	52
["929","6,23","515"]	52
["3,6,18","231"]	51
["480","12","519","96,97,98,99,100,540,541","7"]	51
["3","65","7"]	51
["3,6,18,65","231"]	50
["522"]	50
["3,614"]	50
["3,234","231","7"]	50
["481","7"]	50
["355","23,355","7"]	50
["3,197","231","7"]	50
["65","7"]	50
["626","376,627,1639","1640","2693","476","476,2693","476,13307","476,3319","7"]	49
["3,6,42","3,6,117","3,6","24","7"]	49
["142"]	49
["3,18,65","3,18,65,165","3,18,21,65","7"]	49
["929","6,23","110"]	49
["1353"]	48
["3,49","24,26,29","3,49,372","373","6","3,32,49"]	48
["929","6,23","12"]	48
["3,18","18,231","18,59","3","231","59","3,18,21","18,21,231","18,21,59","7"]	48
["1392","1393","481","7"]	48
["3,231","7"]	47
["3,488,626","1639","773,1640","3,628","2866","3,628,940","7"]	47
["12,544","6","7"]	47
["18,253","254,255","24,26","510","7"]	47
["3359"]	47
["7","3","3,21"]	47
["377"]	47
["12,272","6","7"]	46
["2,3,197,868"]	46
["3,221","231","7"]	46
["12,17986","6","7"]	46
["3,6","24,26","3,6,220"]	46
["3","24,29","3,21","3,22","3,891","18","19","7","6,23"]	46
["142","7"]	46
["3,65","3,18,65","3,21,65","7"]	45
["486,488","7"]	45
["45,220","6"]	45
["2,3,197,868","868"]	45
["12,749","6","7"]	45
["3,21","7"]	45
["12,723","6","7"]	45
["13,486,488","7"]	45
["481"]	45
["3,12"]	45
["450","21903","3","231","24,26","7"]	45
["3,59,197,1118","7"]	45
["57,135","7"]	45
["12,659","6","7"]	44
["3,18,197","231","7"]	44
["3,12,13","231","7"]	44
["3,12,13,47","7"]	44
["3,65,197","231","7"]	44
