query_shape	count
["3,757","3,6,757","3,757,758","3,142,757","3,757,759","3,595,757","3,21,757","3,620,757","3,757,760","3,757,761"]	175
["3","231","3,21","3,22","3,891","18","19,20","7","6,23"]	174
["723"]	174
["21,763","764","765,766","7"]	170
["3,197,1392","231","1393","12","259","7"]	169
["3,253","179","3,21,253","21","14","64","18","2131,2132","7"]	169
["3,207","3,171,207","3,21,207","3,14,207","3,64,207","209","2131,2132","7"]	169
["66","7"]	169
["3,14","3,14,64","7"]	168
["3,65,66","3"]	168
["3,13","7"]	167
["47"]	165
["3,64","3,14,64","7"]	165
["21","7"]	162
["13","13,23","13,221","13,14","13,45","13,64","13,44","7"]	161
["929","6,23","45"]	161
["2205","66,2205","21,2205","3,2205","18","2131","7"]	158
["3,113","231","3,637","3,110,113","3,113,922","3,110,637","3,637,922","7"]	151
["21,66","18,21,66","7"]	150
["44","59","18,59","44,64","44,733","7"]	150
["480","12","519","96,97,98,99,100,540,541","7","6"]	149
["460,596","21,460,596","7"]	148
["61,143","21,61,143"]	148
["3,6","24","7"]	147
["13","12,13","7"]	147
["6,88,89,231,1121,1214,1678,1965,1966","1328","1968"]	147
["1550","23,1550","7"]	143
["12","7"]	143
["1718","23,1718","7"]	143
["3,65,66","3","7"]	141
["3,12,13,14,47","7"]	137
["24"]	136
["3,65","231","7"]	132
["64","6,64"]	131
["3,18","231","3","18,231"]	131
["3","3,21","7","6"]	131
["3,538","375,537","7"]	131
["3,18,21,66,763","231","66","764","765,766","24,26,29","18","389,390,1038","7"]	130
["3,18077","231","430","3,1268,18077","1268","18077","7"]	129
["3,2451","3,197,2451","3,18,2451","7"]	129
["143","23649","23247","16609","23650","18217","21979","22182","23651"]	127
["3,450"]	125
["480","96,97,98,99,100,540,541","7"]	124
["65","7"]	124
["3,59","231","7"]	123
["3,18077","231","1275","3,1268,18077","1268","18077","7"]	123
["3,18077","231","1486","3,1268,18077","1268","18077","7"]	121
["452","23,452","7"]	121
["18201","23,18201","7"]	118
["21,65","21,66"]	117
["13","13,23","13,221","13,14","13,45","13,64","13,44","13,201","7"]	117
["113","637","21,113","21,637","228","21,228","3305","375,3306","7"]	117
["3,18077","231","1078","3,1268,18077","1268","18077","7"]	117
["929","6,23","1268"]	116
["65","66"]	116
["929","6,23","110"]	116
["21,47"]	116
["3","3,984","7"]	115
["6,88,89,231,1121,1214,1965,1966","1328"]	114
["3","231","24,26","7"]	114
["12,13,47","12,13,14,47","7"]	114
["65,638","18,65,638","7"]	114
["3,21","7"]	113
["21,136,165","7"]	111
["626","1639","773,1640"]	109
["3,13,47,64","231","24","6","7"]	108
["3,18","231","7"]	107
["3,21,65,1481,2990","7"]	106
["3,14","3,14,47","3,14,64","3,14,221","3,14,220","3,14,45","3,12,14","3,14,21","7"]	105
["881,2379"]	105
["486","7"]	105
["172,520"]	105
["929","6,23","12"]	105
["3,12,21"]	104
["929","6,23","485"]	104
["198","7"]	104
["3,18,65","7","23"]	104
["3,65","3,23,65"]	103
["24,26","7"]	102
["13"]	102
["18042"]	102
["3,18077","231","59","3,1268,18077","1268","18077","7"]	102
["3,66","231","7"]	101
["3,65,1392","231","1393","12","259","7"]	101
["929","6,23","35"]	101
["535","375,536"]	100
["3,64","3,14,64","3,47,64","3,64,221","3,64,220","3,45,64","3,12,64","3,21,64","7"]	99
["6,201,449","24,29,592"]	98
["632"]	97
["5,6,18"]	97
["929","6,23","59"]	97
["221","3","221,733","7"]	96
["3,65","3,18,65","7"]	96
["3,21,763","764","765,766","7"]	96
["12,13,14","12,13,14,21","7"]	96
["59","229","35","124","13","3","170"]	95
["3,18,65","3,18,21,65","7"]	95
["142"]	95
["3,13,47","3,12,13,47","7"]	94
["486"]	92
["3,21,141","231","7"]	92
["6","7"]	91
["494"]	89
["3,59","231","3,17974","3,22432","59","17974","22432","3,18,59","3,18,17974","3,18,22432","7"]	89
["123"]	89
["47,481","3,8","47","7","6"]	88
["3","231","3,1268","1268","3,18077","3,1268,18077","7"]	88
["3","7","6"]	87
["3,12,13,47","3,12,13,23,47"]	87
["998"]	87
["3,37,264","18","79","7"]	86
["568"]	86
["3,28","7"]	86
["3,797","47","7"]	84
["1353"]	83
["120"]	83
["13,45","65","7"]	83
["12,13,47","12,13,23,47","13"]	83
["24,26"]	81
["17","3,17","17,57","17,637","7"]	80
["3,47","221"]	79
["929","6,23","370"]	79
["194,868"]	79
["3,6,18,65","231"]	78
["3,18,65","231","3,18,21,65","7"]	78
["143","62","6","7"]	77
["59","6,59"]	77
["448","3,65,66","3"]	77
["3,18","7"]	77
["14,198","7"]	77
["59"]	76
["6,65","3,6,18,65","231"]	75
["3,64,940","7"]	75
["24,29","7"]	74
["145","96,97,98,99,100,540,541","7"]	74
["28","7"]	74
["6,231","231","7"]	74
["448","3,65,66","3","7"]	74
["3,136"]	73
["231","21","96,97,98,99,100,540,541","7"]	73
["21","22","891","18","19","3","7","6,23"]	73
["666"]	72
["3,13,47,64","231","24","7"]	72
["3,49","7"]	72
["3,113,228","231","3,59,113,228","59","7"]	72
["3,66"]	71
["6,456"]	71
["6","6,168"]	71
["3","128","3,981","3,139","3,128","128,981","128,139","7"]	70
["87","7"]	70
["2205","14942","66,2205","21,2205","3,2205","66,14942","21,14942","3,14942","18","2131,2132","7"]	70
["3,2903,13647","231","6083","217","218","5848","626","627","3,2903,13499","5917","259","7"]	70
["3,197","7"]	70
["3","24,26,29"]	69
["1550"]	69
["35","7"]	69
["61,62","24","61,62,143"]	69
["6,231"]	69
["3,49","3,49,17951"]	67
["21","14","45","64","44","154","42","1743","211","126","243","24","7","6,23","6"]	66
["658"]	66
["6,201,449","24,26,592"]	66
["929","6,23","56"]	66
["3","231","3,18","3,6","3,168","448","1315"]	66
["2051","23,2051","7"]	66
["1736","23,1736","7"]	65
["61","61,62","28"]	65
["3,18","3","18","389,390","18453","7"]	65
["18","389,390","3","231","7"]	65
["220","3","220,733","7"]	64
["94","23,94","7"]	64
["211"]	64
["3,57","7"]	64
["5"]	63
["3,302","304","255,304","259,304","304,4012","6","134,304","7"]	63
["3","3,21","3,22","3,891","18","19","7","6,23"]	63
["3,57,449,607","3,49,57,449,607","24,29","7"]	63
["597"]	63
["124","3","7"]	62
["3,52","3,52,65","7"]	62
["49","49,70","32,49"]	62
["3,18,65","231","3,18,65,142","7"]	62
["3,21,65,763","231","764","28,765,766","7"]	62
["929","6,23","18"]	61
["3,65","3,23,65","7"]	61
["480","21","96,97,98,99,100,540,541","7"]	61
["3,15123","375,7443","7"]	61
["3,18,197","231","7"]	60
["3,65,1481,2990","3,21,65,1481,2990","7"]	60
["3,6","7"]	60
["6,581,723","24"]	59
["3,231","3,21,231","7"]	59
["698","7"]	59
["1718"]	59
["3","3,65","7"]	59
["130","23,130","7"]	59
["2442","7"]	58
["56","24,26","7"]	58
["3,626","1639","773,1640"]	57
["45","7"]	57
["831","7"]	57
["1392","1393","481","7"]	57
["398","23,398","7"]	57
["370","6","4504","700","135","7"]	56
["124","7"]	55
["480"]	55
["3,57,136,14673","231","3727","708","3,136","7"]	55
["3,596"]	55
["6,168"]	55
["194,868","7"]	54
["3,65,197","231","7"]	54
["12,44,64","12,21,44,64","7"]	54
["3,6,1073","6,758"]	53
["3,831","7"]	53
["13,47","7"]	53
["2205","66,2205","22","66","21,2205","3,2205","22,2205","18","2131","7"]	53
["136","7"]	52
["18","389,390,1038"]	52
["3,6","3,6,18","3,6,197","3,6,1411","3,6,1031","3,6,142","3,6,235","3,6,222"]	52
["3,65,92","3,65,92,13585","436,5855","7"]	52
["3,18,65","231","7"]	52
["1463,1495","2860","1623"]	52
["6,21"]	52
["3","66","339","340,729","231","7"]	52
["57,135","7"]	52
["253,2422","254","2644","259","7"]	52
["1433","21,1433","22,1433","891,1433","18","19","7","6,23"]	51
["145","7"]	51
["49","49,733","7","6"]	51
["347","23,347","7"]	51
["3,6,65"]	50
["3,56,175","7"]	50
["3,18","231","3,18,66","66","3,18,23","7"]	50
["47,64","7"]	50
["66"]	50
["3,66","3,66,595","7","6"]	49
["3,66","66","2728","7"]	49
["339","255,340","231","255,340,341","255,259,340","255,340,729","255,340,17043","7"]	49
["929","6,23","15"]	49
["202","23,202","7"]	49
["3,45","7"]	49
["3","96,97,98,99,100,540,541","7"]	49
["3,109","7"]	48
["231","21,231","7","6"]	48
["3,15,114,371","371","3,15,114","3,15,21,114,371","3,15,114,349,371","1424,1425","3,15,114,165,371","3,15,21,114","3,15,114,349","3,15,114,165","7","6"]	48
["12,14,47"]	48
["18077","7"]	48
["3276","23,3276","7"]	48
["3","3,6"]	47
["57,416,653","7"]	47
["47","7"]	47
["3,65"]	46
["3,1345"]	45
["3,6","3,168","24,26","7"]	45
["1280","7"]	45
["515"]	45
["231","13","7"]	45
["229","7"]	45
["3,66","3","7"]	45
["1392","1393","481","21,481","21","7"]	45
["15123","375,7443","7"]	44
["168"]	44
["370","21,370","7"]	44
["64","7"]	44
["17917","23,17917","7"]	44
["3,66","231","3,66,167","3,18,66","167","7"]	43
["3,59","7"]	43
["3,6,57,237"]	43
["229","12,229","229,1344","7"]	43
["197,430","197,430,1415","7"]	43
["3,18"]	43
["485","7"]	42
["3,64","7"]	42
["929","56,57","288","6"]	42
["59,141","7"]	42
["3,21","231","24,26,29","18","389,390","7","6,23"]	42
["31,44","18","3","7"]	42
["3,18","45","7"]	42
["18","389,390","7","3","231"]	42
["3","24,26,29","704","7"]	41
["170","797","7"]	41
["929","3,18,66","231","66","7"]	41
["3,1477","3","1670","3,1039,1670,17577","66","7"]	41
["231","6,231","7"]	41
["52,680","6"]	41
["385","23,385","7"]	41
["3280","23,3280","7"]	40
["3,109","231","8","58","2406","136"]	40
["231","96,97,98,99,100,540,686","7"]	40
["3,142","7"]	40
["3,6","231","1084","7"]	40
["370","7"]	40
["12,47"]	40
["231","96,97,98,99,100,540,541,686","7"]	40
["140","140,168","23,140","7"]	40
["3,12","7"]	40
["23"]	39
["36,75,295","6","7"]	39
["13,14,44,45,64,625","18","7"]	39
["3,2455,3272","231","5513","773,1640","5457","7"]	39
["13,14","13,14,221","13,14,45","13,14,64","13,14,44","7"]	39
["3,2579","2961","708","7"]	39
["3,13,21","7"]	39
["24,26","3","56","7"]	39
["3,114","231","18","7"]	39
["3,15123","375,437,7443","7"]	39
["65"]	39
["929","6,23","254"]	39
["3,136","7"]	39
["13,31","7"]	39
["3,2399,3907","231","3,21,2399,3907","3,252,2399,3907","7"]	39
["3,6,56","6"]	38
["198"]	38
["3,23","231"]	38
["201,449"]	38
["929","6,23","136"]	38
["3,66","66","387","7"]	38
["3,14,47,64","7"]	38
["3,492","231","493,1001","3,212,492","3,165,492","3,448,492","7"]	38
["3,21","231","7"]	38
["231","6,231"]	38
["440","23,440","7"]	37
["3,13,47","3,13,23,47"]	37
["1311"]	37
["28","6,28"]	37
["3","24,26","7"]	37
["3","3,18","7"]	37
["163","7"]	37
["3","24,29","7"]	37
["450","24,592","18","19"]	37
["15","7"]	37
["3,21","3,12,21"]	36
["3,18,65,165,1411,2728","3,18,21,65,165,1411,2728","7","2728"]	36
["3,198","231","66"]	36
["338","220,338","221,338","14,338","45,338","64,338","44,338","7"]	36
["716","7"]	36
["222,235","7"]	36
["929","6,23","23654"]	36
["15"]	36
["18135","23,18135","7"]	36
["3","3,142","7"]	36
["929","6,23","124"]	36
["450","21903","3","231","24,26","7"]	36
["4524","23,4524","7"]	36
["12,428","7"]	36
["5328","23,5328","7"]	35
["784"]	35
["392","23,392","7"]	35
["4389"]	35
["3,6,57,991","24,29"]	35
["665"]	35
["3,3688","231","179,3641","7"]	35
["3,6","231","220,221","7"]	35
["3,14","7"]	35
["3","231","3,231","7"]	35
["3,161"]	35
["3,18","231","7","6"]	34
["486,488","7"]	34
["929","6,23","198"]	34
["10","10,596","10,175","10,135","10,57"]	34
["3,66","231","66"]	34
["3,57,145,460","481","933","7"]	34
["3,252","231","7"]	34
["56","7"]	34
["3,57,136","6"]	34
["6,28"]	34
["65,253","254","65,253,2488","3723","708,709","3","7","259"]	34
["167","7"]	34
["784","3","231"]	34
["231","3","7"]	34
["151","21,151","22,151","151,891","18","19,20","7","6,23"]	34
["300"]	33
["468","468,883","7"]	33
["3,65,763","231","436,768","7"]	33
["2270"]	33
["3,6","3,6,64","3,6,14","3,6,732","3,6,733","3,6,13","6","3,6,168","7"]	33
["24,26,28,29","704"]	33
["3,14,47","3,47,64","3,14,47,64","7"]	33
["3,21,141","7"]	33
["3","24,26"]	33
["3,61"]	32
["22"]	32
["66","21","7"]	32
["66,535","375,536","535","7"]	32
["3,66","66","3,18,66","3,21,66","7"]	32
["13,45","7"]	32
["12,45,198","7"]	32
["13,14,21","7"]	32
["3","3,231","3,21","7"]	32
["2032","7"]	32
["3,244,1168","3,21,244,1168","7"]	32
["482","23,482","7"]	32
["151","231","18,151","21,151","7"]	32
["128","120,128","128,139","128,981","7"]	32
["929","6,23","44"]	32
["3,65,13585","436","7"]	32
["3039","18","96,97,98,99,100,540,541","7","6"]	32
["88,89,168,231,1121,1680","1328","1667,1967","143,1328","143","7"]	32
["61"]	32
["3,21,450","3,21"]	31
["6","6,23","24,26","3"]	31
["929","6,23","23657"]	31
["1547","23,1547","7"]	31
["6,13"]	31
["774,3374","3374","7"]	31
["3,12,13,626","773,1640","1639","231","6","7"]	31
["726"]	31
["3,66","231","66","7"]	31
["2130","23,2130","7"]	31
["339","340,729","3","165","448","7"]	30
["3,65","3,18,65","3,21,65","7"]	30
["3,6,14","3,6,14,64"]	30
["12,13,47,243,625","24","12,13,14,47,243,625","12,13,47,64,243,625","6,12,13,47,243,625","6"]	30
["3,6,14,64","7"]	30
["14","14,21","7","6"]	30
["2205","14942","66,2205","3,2205","66,14942","3,14942","18","2131","21","7"]	30
["1073","7"]	30
["18","7"]	30
["510"]	30
["3,65","231","3,65,197","3,65,868","3,65,854","3,65,591","7"]	30
["3,65,66","3,66","3","7"]	30
["3","3,1481","7"]	30
["797","7"]	30
["242","21,242","7"]	30
["3,450","7"]	30
["450","24,592","18","19,20"]	30
["172,520","7"]	30
["3,115,743","7"]	30
["3,17995","24,29","7"]	30
["3,737","7"]	30
["114,743","7"]	29
["2006","23,2006","7"]	29
["4771","24,29"]	29
["56"]	29
["3","3,6","24,26,29"]	29
["13,486,488","7"]	29
["3,18,65","231","3,18,65,142","3,18,65,14983","375,7289","7"]	29
["3,12,45","66","24,29"]	29
["929","66","448","228","7"]	29
["3,47","3,13,47","3,12,47","7"]	29
["483","6"]	29
["3,258","3,14,258","1720","7"]	29
["929","6,23","363"]	29
["15123","375,437,7443","7"]	29
["793","7"]	29
["3,47,626,628","1639","773,1640","2866","7"]	29
["47","197,430","7"]	29
["3,1463","28","7"]	29
["35,45,339","763","764","28,765,766","7"]	28
["3,6,18,65","231","65","7"]	28
["1481","142,1481","6,1481"]	28
["6,12,13"]	28
["3,6,65,66","231","23644","66"]	28
["522"]	28
["198","198,221","7"]	28
["3,13,64","231","24","7"]	28
["3,221","231","7"]	28
["65","66","7"]	28
["521","23,521","7"]	28
["3039","96,97,98,99,100,540,541","7"]	28
["21951","23,21951","7"]	28
["65,595","7"]	28
["13","231"]	28
["17","7"]	28
["59,185","59","239","7"]	28
["3,65","3,18,65","3,65,197","7"]	28
["3,49","24,26"]	28
["188","7"]	28
["3,13,21","3,13,14,21,64","7"]	28
["197","64","3","3,47","7"]	28
["1755"]	28
["3,35","231","66"]	27
["3","3,23"]	27
["3,13,14,47","7"]	27
["6,428,488","6"]	27
["3,428","229","7"]	27
["3,64","3,14,64","3,64,221","3,64,220","3,45,64","3,12,64","3,21,64","7"]	27
["3,13,47","7"]	27
["6,13568","6,168,13568","6,1342,13568"]	27
["6,13,47,348","6,13,47,64,348"]	27
["21,145","7"]	27
["3,737","3,57,737","7"]	27
["3,607","7"]	27
["339","340","231","14,339","220,339","221,339","12","7"]	27
["339","340,729","170,339","7","259"]	27
["121"]	27
["3","3,197","7"]	27
["21,642","7"]	27
["3,65","24,29","7"]	27
["481","7"]	27
["510","7"]	27
["3,18,271","231","7"]	27
["3","231","66"]	27
["929","6,23","831"]	27
["3,198","7"]	27
["3,47","7","6"]	27
["3,831","231","7"]	27
["3,6","6,1158","637"]	27
["14,47","7"]	27
["13","13,220","13,221","13,14","13,45","13,64","13,44","7"]	27
["79","96,97,98,99,100,540,541","413","7"]	27
["508","23,508","7"]	27
["231","6"]	27
["13,14","7"]	26
["3,300","231","7"]	26
["3,65","231","3,65,591","3,339","255,340","259","7"]	26
["12,198","7"]	26
["3,18","7","6"]	26
["57,1625","2086","2086,9996","7"]	26
["3,18860","368,18858","7"]	26
["3456","3457"]	26
["151","151,18346","66,151","22,151","7"]	26
["3,370","7"]	26
["300","21,300","22,300","300,891","18","19","7","6,23"]	26
["3","24,29"]	26
["18,136","231","18,21,136","7"]	26
["18779","18780","18781,18782,18783,18784"]	26
["21,44,45,64","18","7"]	26
["1328","88,89,168,231,1121,1214,1680,1965,1966","1667,1967","88,89,168,231,1121,1214,1678,1680,1965,1966","1968","7"]	26
["13,47,337","7"]	26
["3,65","7","6"]	26
["3,66","66","24,29","2728","7"]	26
["3,18,65","7"]	26
["220","7"]	26
["6,168,13568"]	26
["3,18,65","231","7","18,763","436,768"]	26
["3,52,680","699","53","55","24,26,29","7"]	25
["6","6,231","231"]	25
["175","7"]	25
["1328","88,89,168,231,1121,1214,1678,1965,1966","9965","1960","88,89,168,231,1121,1214,1667,1678,1680,1965,1966,1967","7"]	25
["3,3546","7"]	25
["3,2399","3,2399,3907","3,6,2399","3,1259,2399","6","3,448,2399","3,1417,2399","3,21,2399","3,65,2399","194","3,252,2399","3,165,2399","3,79,2399","2399","3,142,2399","3,2399,2400","1481","3,1051,2399","1,3,2399"]	25
["3,6","3,6,59","231"]	25
["47","3,460,991","7"]	25
["24,26,29"]	25
["57,123,135","57,123,135,370","117","14","64","7"]	25
["3,535","375,536","7"]	25
["3,1481","7"]	25
["18,21,65,431","3857","708","7"]	25
["47,142,294,673,1089","7"]	25
["3,12,13","231"]	25
["6,515","6","1666","7"]	25
["3,49","24,26,29","3,49,372","373","6","3,32,49"]	25
["3,47,124,733","6"]	25
["3","66","7"]	25
["3,18,66","165","7"]	25
["3,6","637","113","228"]	25
["82","7"]	25
["3,13"]	25
["3,64","3,12,64","3,64,733","7"]	25
["30,44","18","7"]	25
["12,47","12,14,47","12,13,47","7"]	25
["194","6,65","6,65,379","6,65,868"]	25
["3,21,2399,3907","231","7"]	25
["28,4721","7"]	25
["3,18,59","7"]	25
["201,1720","1720","7"]	25
["30,220","7"]	25
["15123","375,376,7443","377","7"]	25
["929","413","56,57","229","104","59","7"]	25
["2150","23,2150","7"]	25
["201,1720","201","1720","7"]	24
["929","3,6"]	24
["7","3,49,211","3,21,49,211"]	24
["327"]	24
["14,35","486,488","486","488","7"]	24
["13","3","13,64","7"]	24
["4320"]	24
["18,300"]	24
["3,21,450","231","3,15,21,450","3,21,148,450","2963","773,1640","7"]	24
["928","23,928","7"]	24
["1816"]	24
["6,13","231"]	24
["13,21","7"]	24
["14,727","14"]	24
["243"]	24
["6,28","7"]	24
["1902"]	24
["18443","23,18443","7"]	24
["1875"]	24
["14","3,14","7"]	24
["15","6"]	24
["6,168,13636"]	23
["3,57,123,135","3,57,123,135,370","117","14","64","7"]	23
["221","7"]	23
["642","7"]	23
["28","28,168"]	23
["243","24,26"]	23
["5081"]	23
["12,14,45,198","18","7"]	23
["253","254","231"]	23
["58","7"]	23
["535","375,536","7"]	23
["18"]	23
["3,2205","231","3,14942","3,66,2205","3,21,2205","3,66,14942","3,21,14942","18","2131","7"]	23
["18,1031","7","6"]	23
["3,65","59","3,6,65"]	23
["3,6,18,379"]	23
["15,21","7"]	23
["319"]	23
["3,13,47","3,13,47,868","7"]	23
["5328"]	23
["3,65,197,854","21888","231,854","3","448","1315","228","7"]	23
["13","13,14","13,221","13,45","13,64","13,44","13,201","7"]	23
["951","24"]	23
["14,45","14,44","14,163","14,671","14,656","14,348","7"]	23
["3","2,3","7"]	23
["3,18,21","231","7"]	23
["253","254","259","893","7"]	23
["3,984,2422","2644","66","3,2422","7","984"]	23
["220"]	23
["3,47,124,372,733","6","373,375"]	23
["65,595","1075","7"]	23
["1669","902","1126","3489","3490","7"]	23
["3,8","7"]	23
["3,65,197","231"]	23
["3","212","212,231","231","255,340","3,339","448","259","7"]	23
["950","23,950","7"]	23
["197","7"]	23
["3,492","493,1001","3,492,2077","3,492,3238","3,492,3165","3,492,2579","2581","708,709","3,492,14852","5571","7","6"]	23
["13586"]	23
["333"]	23
["320"]	23
["3,12,13","7"]	22
["3,18,3546"]	22
["3,231","7"]	22
["3,428","7"]	22
["197"]	22
["66","21","2205","3","18","2131,2132","7"]	22
["3,56","24","3,6,56","6"]	22
["13341","5590"]	22
["143","21","21,143","7"]	22
["1225"]	22
["3,65,13585","5855","436,5855","7"]	22
["47,295","7"]	22
["649","650,651","650,651,2630","6"]	22
["3,6,47","6"]	22
["3,18029","3,699,18029","7"]	22
["201,258,1720","1720","7"]	22
["14035","3,14035","3","231","7"]	22
["929","6,23","220"]	22
["3,21","143","3","21,143","3,21,143","7"]	22
["3","3,66","66","7"]	22
["18299","23,18299","7"]	22
["12,45,198","18","7"]	22
["466"]	22
["253","254","7"]	21
["3,201","3,201,730","14","7"]	21
["3","231","23772","23773","7"]	21
["3,664","3,664,2832","376","476","7"]	21
["3","448","1315","228","7"]	21
["3,52","7"]	21
["49","49,70","32,49","7"]	21
["65,932","65","7"]	21
["621","23,621","7"]	21
["169","23,169","7"]	21
["398"]	21
["3,21,65,2399,3907","7"]	21
["3,49"]	21
["2196","2223"]	21
["3,165,700","7"]	21
["300","21,300","22,300","300,891","18","19,20","7","6,23"]	21
["3,6,47","6","7"]	21
["3,197","231","7"]	21
["1433","21,1433","22,1433","891,1433","18","19,20","7","6,23"]	21
["424","424,468","424,883","7"]	21
["3,35","7"]	21
["18,66","24,26","18,21,66","7"]	21
["1669"]	21
["837"]	21
["3,924","3,66,924","66","3","7"]	21
["2240","7"]	21
["929","6,23","145"]	21
["3,6,201"]	21
["3","24"]	20
["3,535","375,537","7"]	20
["57"]	20
["929","6,23","468"]	20
["135","370","7"]	20
["18,229","18,21,229","7"]	20
["3,746","3,746,747","7"]	20
["1669","7"]	20
["3","136","7"]	20
["3,65","3,65,66","7"]	20
["281","23,281","7"]	20
["3,65,66","219"]	20
["6,194,868"]	20
["1296","23,1296","7"]	20
["13,14,21,44,45,64,625","18","7"]	20
["3,65","3,65,2488","2489","708,709","7"]	20
["1316"]	20
