query_shape	count
["2146"]	1259
["1431"]	1259
["4772"]	1259
["3,165","240","3373","339","255,340","3,113","3,165,448","3,165,228","255,3373","259,3373","165,240","113,240","240,448","228,240","255,259,340","3,113,448","3,113,228","7"]	1248
["288"]	1246
["13,45,136","66"]	1238
["65","3,65,217","231","7","259","448"]	1223
["285"]	1221
["3002"]	1174
["558"]	1171
["13,47"]	1159
["102"]	1158
["3,65,66","66","7"]	1154
["3,35","3,35,339","255,259,340","7"]	1151
["3","18","389,390","7"]	1142
["3,49","3,6,49"]	1131
["66"]	1126
["223"]	1119
["206","3","206,369","65,206","24,26,29","3,369","3,65","7"]	1119
["441"]	1111
["3,339","340,341,9073","1640"]	1110
["1311,1538","7"]	1110
["47"]	1100
["15","3"]	1100
["521","136,521","109,521","57,521","370,521","7"]	1094
["163","24","24,29","171"]	1091
["89,664,1126,1667,2832","3,6","630,2833"]	1089
["3,339","259,340,341","228"]	1082
["3,339","255,340,341","113"]	1080
["78"]	1070
["56","6","3,56","56,57","56,330","56,135","7"]	1057
["3,18","3,18,165","3,18,21","3,18,252","7"]	1041
["453","89,1667,2699","89,1667,1684","89,455,1667","7"]	1039
["12","47","14","64","45","13","42","198","7"]	1032
["42,243","42,243,625","54","42,46,243","42,220,243","42,221,243","6,42,243","7"]	1030
["413","56","57,288","104","59","7"]	1029
["6,413","3,56,57,330","3,56,57,175,330","6,104","59"]	1026
["18","7"]	1024
["339","340"]	1022
["56,57","3,637","6,56,57,330"]	1019
["3,6,121","231","3,6,121,197"]	1019
["81"]	1018
["56,135","6","6,922"]	1012
["328","329","6","255,329","259,329","306,329","7"]	999
["658"]	999
["302","304","6","305","303","6,21","255,304","259,304","304,306","255,305","259,305","305,306","7"]	998
["6,56,370","6","56,370"]	997
["2192","2193"]	993
["56","57,288"]	991
["808","7"]	974
["6","21","18","655","681","1","572","271","142","173","24,26,28,29"]	972
["370","3","231","59","2137","7"]	963
["12,198","12,413","24"]	961
["3,890","231","3"]	960
["165","1168","57","190"]	957
["197","7"]	937
["18","389,390","7","6"]	934
["3,49"]	913
["3,316","3","231","13","24,26"]	902
["18","19,20","7","6"]	899
["637","1977","978","4357","4380","1149","682","238"]	898
["243"]	897
["683","1291"]	894
["45","1713","1732","22","1","271","572","573","501","87"]	887
["1328","89,1121,1680"]	884
["2438","7"]	881
["59","110"]	874
["72"]	865
["1301"]	864
["6","6,197"]	858
["62"]	858
["6,28"]	847
["3,15","3"]	844
["6,413","56,57","288","56,57,175","6,104","59"]	840
["143"]	839
["232"]	832
["276","3"]	830
["71"]	827
["3","231","18","389,390,1038"]	822
["3,319","13"]	819
["24"]	813
["754","7"]	800
["6","1341"]	799
["3,13","3,56","231"]	785
["253","254","66,253","66","254,259"]	783
["2920","167","18,2920","21,2920","18,167","21,167","7"]	782
["65,763","764","765,766"]	782
["145,3139","460,3139","7"]	780
["3,145,833","7"]	780
["286"]	759
["65,638"]	755
["42,126"]	746
["3,12,13,14","24","24,29"]	740
["21832"]	731
["3,6","6"]	731
["6,220","24,26","7"]	726
["13,14","7","6"]	716
["18","65","808"]	713
["24,25,26"]	711
["327"]	710
["66","3","231"]	710
["344","345,346"]	709
["213"]	707
["237"]	701
["114,165"]	700
["940"]	700
["333"]	700
["3,5,49,57"]	699
["28,140","7"]	699
["225"]	696
["320"]	696
["235"]	693
["8"]	693
["42,232"]	692
["3,6","231"]	692
["253","254,418"]	691
["3,66","219"]	691
["3,56","231"]	691
["2196","346"]	691
["339","187"]	691
["14,47"]	691
["12,480,2196","2223","12,480","624","2196","507"]	690
["233"]	690
["339","186"]	690
["222"]	690
["244","234","507"]	689
["27,42"]	689
["42,285"]	689
["226"]	689
["42,211"]	688
["188,422"]	688
["252"]	688
["90,422"]	688
["215"]	688
["3,1671","3","1280","507"]	688
["515","3","231"]	687
["896","3"]	687
["3,236"]	687
["234","244","507"]	687
["224"]	687
["293"]	686
["3,64"]	686
["3,510","231","59","507"]	686
["312"]	686
["42,243"]	686
["38","346"]	686
["321"]	685
["295"]	684
["308"]	683
["3,699"]	683
["206","3","206,369","65,206","3,369","3,65"]	682
["266"]	682
["3,142","7"]	681
["281"]	679
["292"]	677
["323"]	676
["324"]	676
["14441","5535","709"]	676
["36"]	676
["326"]	675
["535","2618","709"]	675
["14103","5519","709"]	675
["2664","2666","709"]	674
["325"]	674
["290"]	674
["261","2139","507"]	674
["269","363","507"]	674
["171"]	674
["2172"]	674
["15193","5704","709"]	674
["14101","5510","709"]	674
["14046","5481","709"]	674
["14413","5528","709"]	674
["14052","5428","709"]	674
["315","316","507"]	674
["745,3333"]	674
["283"]	674
["316","315","507"]	674
["265"]	674
["14325","5447","709"]	674
["1274"]	674
["21,318"]	673
["311","363","507"]	673
["275"]	673
["277"]	673
["273"]	673
["299"]	673
["309"]	673
["274"]	673
["139"]	673
["2654","1035"]	673
["14636","5465","709"]	673
["282","507"]	673
["297","363","507"]	673
["262","363","507"]	673
["332","296","507"]	673
["335"]	673
["15984","1035"]	673
["2096","3"]	673
["296","332","507"]	673
["313"]	673
["3,276","276"]	673
["280"]	673
["287"]	673
["45","66","14,45","45,64"]	673
["14805","5664","709"]	673
["15772","1035"]	673
["3,301"]	673
["289"]	672
["3,2525","12"]	672
["322"]	672
["402,763","764","767"]	671
["155"]	671
["17964"]	668
["56","173","7"]	666
["18,65","808"]	664
["55"]	661
["65","448"]	660
["1597","537,1598"]	659
["549"]	658
["57,288","56"]	654
["3,229"]	651
["3,64","3,64,449","3,64,450"]	648
["231","28"]	648
["1418"]	647
["59","498"]	642
["339","340,341","255,340,341","259,340,341","340,341,729","340,341,17043"]	642
["79","24,26,29","79,142","3,79","7"]	640
["42","7"]	633
["3,430,431,432","435,436,437","433,434","7"]	630
["498","1522"]	624
["15123","375,7443","7"]	622
["114","7","24","24,26,29"]	618
["3,339","340","3,12,339","3,14,339","3,64,339","3,45,339","3,44,339","3,339,940","3,163,339","3,198,339","3,339,1039","255,340","259,340","340,599","340,600","7"]	616
["3,66,196","66"]	615
["42","6,42"]	607
["3,339","340,341","16950"]	606
["3,339","340,341","571"]	600
["3,339","340,341","24,29"]	600
["929","45","65,763","764","765,766","65,66,763","66","7","6,23","6"]	597
["23","7"]	596
["3,66","231","66","1073","66,1073"]	593
["136","7"]	587
["126","24,29","126,399","399"]	587
["3,66","66","66,136"]	586
["66","18","18,66","7"]	585
["3,12,13","24","24,29"]	582
["3,339","255,259,340,341,729","255,340,341,729"]	576
["614"]	569
["3,66","66","231"]	556
["3,339","340,341","729","3","231"]	555
["3,339","255,259,340,341"]	555
["3,44,339","340,341","64"]	555
["3,339,626","340,341","28,1639","1640"]	555
["3,339","340,341","259"]	555
["3,339","340,341","255"]	555
["3,339","340,341"]	553
["3,64,339","340,341","44"]	547
["3","231","3,488","3,486","3,14","3,64","3,12","7"]	547
["3,319","1452","1453"]	542
["3,339","340,341","45"]	540
["3,6,220,221,339","340,341","6"]	540
["3,339","340,341","14"]	540
["3,339","340,341","221"]	539
["3505"]	532
["6,23","7"]	531
["18","18,66"]	530
["2403"]	529
["3,339","340,341","47"]	525
["3,339","340,341","625"]	525
["3,339","340,341","13"]	525
["3,339","340,341","12"]	525
["3,339","340,341","220"]	525
["6","1341","16909","2035","1342"]	523
["3,21"]	521
["6,13,14,64","13,14,64,168","118","161"]	519
["3","6"]	516
["6,23","6"]	514
["13,1308","255,1309","65,1416","13,614,1308","13,75,1308","13,14,1308","13,64,1308","255,259,1309","255,1309,1999","255,1309,1410","7"]	507
["13","231"]	506
["399","24,29","126,399"]	506
["151"]	503
["18","389,390"]	498
["816","3","231"]	494
["1666","3","231"]	493
["1085","3","231"]	492
["22333","3","231"]	491
["3,14,65"]	490
["121","6,121"]	486
["151","21,151","22,151","151,891","18","19","7","6,23"]	483
["45","66"]	478
["3","3,21","7"]	462
["135","288"]	461
["483","7"]	458
["1311","1312"]	456
["752"]	456
["1328"]	453
["3,58","231","3,6,58"]	450
["206","3"]	449
["3,114","65","115"]	448
["342","294"]	447
["3,12,47","24","24,29","13"]	447
["3,64,626,628","2866","773","1639"]	440
["622","7"]	440
["135","57,135","56,135","6","7"]	437
["3,136","231","3"]	435
["3,12","24,26","626,1452,2688"]	435
["3,15,21"]	429
["141"]	428
["23","23,348","7"]	425
["337","466,467","7"]	425
["328","329","6","329,376","476"]	425
["3,52","3"]	423
["3,6","231","3,6,87"]	423
["66","3,66"]	422
["59","336","59,66","66","66,336","59,763","764","765,766","15,59","59,663","59,66,763","15,59,66","59,66,663","336,763","15,336","336,663","66,336,763","15,66,336","66,336,663","7"]	421
["3,56","6","3,23,56"]	420
["3,253","179","3,21,253","21","14","64","18","2131","7"]	419
["3,207","3,171,207","3,21,207","3,14,207","3,64,207","209","2131","7"]	419
["338"]	415
["3,13,47","64","7"]	414
["3","3,165","3,113"]	411
["6","21","23"]	407
["3,310","13"]	404
["5","24,26,592","22","3"]	404
["480","7"]	404
["266","65"]	404
["3,267","13"]	403
["3,260","13"]	403
["307","65"]	403
["3,291","13"]	403
["278","65"]	403
["3,371","3,56","231"]	402
["279","12"]	402
["267","47"]	402
["3,161","276","3"]	402
["291","47"]	402
["112","28"]	401
["3,2525","13"]	401
["3,66","66"]	398
["3,21","7"]	397
["6","6,52,56,57,136","7"]	397
["331","65"]	397
["211","6,211"]	396
["12,13,14,21,45","66","24,29"]	395
["3,165"]	394
["66","3","231","448"]	394
["12,13,413"]	392
["3,14","3,14,64","3,14,221","3,14,220","3,14,45","3,12,14","3,14,21","7"]	392
["3,66","231","3,66,2422","255,2644","259,2644","7"]	392
["473"]	391
["3","24,29"]	391
["126","24,29","126,399"]	390
["14","14,64"]	390
["61","61,1451"]	390
["3,12,64","7"]	385
["3,510","231","1659","1660","507"]	382
["12,14,45","66","7"]	381
["3,124"]	379
["3,15,21,114","3,15,21,110,114","1","7"]	378
["334","65,334"]	375
["270","65,270"]	375
["300","65,300"]	375
["317","65,317"]	375
["66,2055","66","65,66,2055"]	375
["1328","88,89,168,231,1121,1214,1965,1966","88,89,168,231,1121,1214,1667,1680,1965,1966,1967","88,89,168,231,1121,1214,1678,1965,1966","1968","7"]	372
["5","24,26,592","2627","3"]	372
["13,14,21,45,47","13,14,21,45,47,480","13,14,21,45,47,481","7"]	371
["3,6","3,168","24,26"]	369
["3,65","3,18,65","3,21,65","7","6"]	369
["620"]	368
["12,14,45,732","66","7"]	367
["370"]	364
["3,12,14,47","7"]	364
["929","6,23","13"]	361
["622","24,29","7"]	359
["65","3"]	347
["24,29","23","21"]	347
["3,47,64","7"]	346
["3,535","375,536","7"]	345
["13495","5904"]	344
["199"]	342
["3,13,47"]	340
["18,65,1481","7"]	340
["3,64,450"]	340
["110"]	339
["3,64","3,14,64","3,44,64","3,64,221","3,64,220","3,45,64","3,12,64","3,21,64","7"]	339
["372","373,375","21,372","7"]	339
["3,6,23","3,6,21,23"]	339
["6","24,26","6,106","6,42","6,21","6,173","6,574","6,575"]	338
["66,151,1617","66","66,151,763,1617","764","765,766","21"]	336
["929","6,23","65"]	336
["3,14"]	334
["3,64,449"]	333
["65"]	330
["210"]	328
["14366","5445","709"]	325
["6","168","6,23","23,168","3","665","1680","88","1667","4455"]	324
["126","6,126"]	318
["417"]	318
["3","231","24,29","3,637","3,113"]	317
["6,339","340","6","255,340","259,340","340,729","340,17043","6,339,572"]	317
["2196","2223"]	315
["3,59"]	315
["3,264","231","3"]	313
["66,2055","66","65"]	312
["143","7"]	310
["3,66","231","66","1073","66,1073","3"]	309
["12,13","24,29"]	309
["23,62"]	308
["2205","14942","66,2205","21,2205","3,2205","66,14942","21,14942","3,14942","18","2131","7"]	308
["3,339","340","3,12,339","3,14,339","3,64,339","3,170,339","3,198,339","255,340","259,340","7"]	308
["3","206","3,369","3,66","496","206,369","66,206"]	306
["12","7"]	305
["3,49","3,49,87","3,49,501","3,49,572","3,49,1877","1,3,49"]	303
["204"]	301
["300","65"]	299
["929","3,18,219","231","2056","209","3"]	299
["270","65"]	299
["317","65"]	299
["3,18,66","7"]	299
["334","65"]	299
["62,143","7"]	297
["123","3"]	296
["211","23,211","7"]	295
["727","3,510","231","1659","1660","507"]	294
["3","24","24,29"]	289
["3,66","7"]	289
["13,294,552,1089,1675,1820","6","13,294,552,1089,1594,1675,1820","13,294,342,552,1089,1675,1820","6,13,294,552,1089,1675,1820","3","231"]	286
["3,58","7"]	286
["3,66","231"]	285
["18,42"]	284
["66,151"]	284
["242"]	284
["64,1452","1453","231","24","537"]	282
["65,595","1075","7"]	279
["14429","6496","217","218"]	279
["6","168"]	278
["3,6,14,64","7"]	275
["3,267","1452","1453"]	272
["278","217","218"]	271
["3,310","1452","1453"]	271
["267","256","257"]	271
["3,260","1452","1453"]	271
["276","3","253","254"]	271
["266","217","218"]	271
["276","3","15337","8015"]	271
["279","1495","1623"]	271
["291","256","257"]	271
["3,2525","1452","1453"]	271
["3,291","1452","1453"]	271
["307","217","218"]	271
["3,161","276","253","254"]	271
["3,6,23","7"]	270
["5","24,26,592","22","253","254"]	268
["89,1667"]	268
["136","7","6"]	268
["49,990","7"]	266
["3,47","3,56","231"]	265
["3,66,379"]	263
["526","6,526"]	262
["3,198"]	262
["3","231","3,49","3,596","3,57","7"]	260
["929","6,23","47"]	258
["479"]	256
["14","6,14"]	255
["21,114,115,164,165","7","3"]	254
["253","254,255"]	253
["3,45","3,348"]	252
["3,12,13,47"]	252
["5202","13905","6237"]	252
["3","231","24,26","7"]	252
["5360","13905","6237"]	252
["4959","13905","6237"]	252
["5330","13905","6237"]	252
["3,65","3,65,165","3,18,65","3,21,65","7"]	252
["422"]	251
["24,26","449"]	250
["3","231","3,21","3,22","3,891","18","19","7","6,23"]	249
["298","23,298","7"]	249
["3,737","3,57,737","7"]	248
["3","3,21","7","6"]	247
["3,12,13,14","24","24,29","7"]	247
["413"]	247
["3","3,145","3,596","3,49","7"]	246
["929","66,151","3","231","66","3,18","7","6"]	246
["151","4400","21,151","22,151","151,891","21,4400","22,4400","891,4400","18","19","7","6,23"]	245
["12,13"]	243
["45"]	242
["124","7"]	238
["454"]	237
["23,168"]	235
["649","650,651"]	235
["3","231","66"]	235
["88,240","3373","231,510","88,1121,1214,1965,1966","376,3373","476","10","7"]	235
["231","59"]	233
["929","6,23","66"]	233
["1262","7","6"]	232
["3","24,26","132,147,148"]	231
["5","24,26,592","2627","253","254"]	231
["1712"]	229
["3,21,47,626","1639","773","24,29","7"]	229
["1667,2903","376,5848","6,3493","476","377","7"]	228
["212","212,231","231","339","340","7"]	228
["3,6","3,6,13499","5917","194","376,5917","7"]	228
["1667,2696","376,437,2697","476","3317","454","231,454","231","376,437,6027","376,437,6021","1667,13498","1667,13584","12695","453,454","231,453,454","7"]	228
["231","96,97,98,99,100,540,541","7"]	227
["3,114","65","147"]	227
["3,65,66","66","231","3"]	226
["3,12","24","24,29","7"]	225
["66,151","66"]	225
["3","24,26","132,147"]	225
["110,136"]	225
["3","3,680"]	224
["14,47,136","47,136,165","14,109,136","109,136,165","1399","510"]	224
["65,151","8"]	224
["664,1667,2832","89,665","376,437","476","10","6","7"]	223
["253","254,259"]	223
["1495","1623"]	222
["3,737","3,700,737","3,718,737","3,335,737","3,737,4384","3,21,737","7"]	221
["3,136"]	217
["58","3"]	217
["3,6,65","194","231","443","3,6,65,379","3,6,65,868","3,6,23,65,763","764","765,766"]	216
["723"]	216
["61","61,62","28"]	216
["3,6,66","3,6","7"]	216
["3,450"]	215
["3,6","3,168"]	214
["12,13","7"]	213
["769"]	212
["3","3,66","66"]	212
["217","218"]	210
["3","24"]	209
["352","7"]	209
["2599"]	209
["3,109"]	208
["13,47","8"]	207
["4596","7"]	207
["7","143","21","21,143"]	206
["485"]	206
["3","231","6"]	204
["65","1200","66","3,1200","231","65,763","764","765,766","65,121","65,87","24,26,29","66,763","66,121","66,87"]	204
["56"]	203
["114","110"]	202
["3,348","7"]	202
["3,13","597","7"]	202
["13,198","231"]	201
["339","340,341","255,340,341","259,340,341","340,341,729","340,341,17043","340,341,599","340,341,600"]	200
["844,845","7"]	200
["3,15","231"]	200
["6,231"]	199
["6","6,23","24,26","3"]	199
["929","6,23","231"]	198
["229","24,26"]	198
["253","179,254","339","341"]	198
["3,428","1073","231"]	197
["642"]	197
["725","7"]	197
["2903","4000"]	197
["13,45","65","7"]	197
["151","66,151","66","231"]	197
["3,431","3857","708","3,66,431","66"]	197
["66","18","553","65","3","21","18,66","66,553","65,66","3,66","21,66","7"]	196
["295","7"]	196
