query_shape	count
["6","21","23"]	2408
["3,14,256,2560","257","3388","7","6"]	2385
["614"]	2383
["89,1126,1667"]	2353
["2"]	2318
["3,114"]	2312
["836","7"]	2307
["107"]	2287
["929","6,23","3"]	2286
["424","7"]	2283
["14435","6875"]	2270
["687","7"]	2269
["887","7"]	2268
["806","7"]	2251
["483"]	2242
["167","7"]	2232
["620"]	2226
["868","7"]	2219
["136","49,136","7"]	2188
["754","7"]	2181
["114"]	2169
["773","3,628","2866","24","3,14,628","3,628,730","24,26"]	2157
["773","3,628","2866","24","3,47,628","24,26"]	2157
["773","3,628","2866","24","3,13,628","24,26"]	2156
["45","7"]	2066
["6","21","18","24,26,28,29"]	2053
["53","7"]	2028
["197","7"]	2015
["36","7"]	1999
["205"]	1997
["11","7"]	1994
["90"]	1965
["66","7"]	1961
["212","7"]	1960
["116","7"]	1950
["3,697"]	1872
["113"]	1869
["468","7"]	1842
["703","7"]	1836
["13624","5992"]	1835
["72"]	1794
["549"]	1777
["3,110","231","3,18,110","3,21,110","7"]	1773
["35"]	1766
["121","6,121"]	1752
["232"]	1741
["45"]	1737
["734","7"]	1705
["3,1470"]	1701
["86","7"]	1692
["105","7"]	1692
["227"]	1692
["752"]	1691
["49,200","7"]	1689
["3,960"]	1683
["52","7"]	1680
["769"]	1673
["716"]	1660
["644","7"]	1616
["673","7"]	1597
["2403"]	1587
["733","7"]	1575
["47","7"]	1561
["870","7"]	1551
["1311","1312"]	1548
["701","7"]	1548
["873","7"]	1539
["876","7"]	1539
["874","7"]	1538
["877","7"]	1537
["65","7"]	1530
["878","7"]	1528
["879","7"]	1521
["102"]	1516
["872","7"]	1516
["18","7"]	1512
["3,6,14"]	1511
["699","7"]	1488
["92"]	1474
["3,6,12,14","3,6,12,14,64","159","160","118","161"]	1462
["787","7"]	1450
["1353"]	1450
["1073"]	1445
["3,136,673","66"]	1440
["151","231"]	1439
["3","231","18","389,390","7"]	1438
["113","7"]	1415
["3,12,13","24","24,29","7"]	1405
["124"]	1366
["294"]	1362
["136","7"]	1362
["144"]	1347
["3,64","3,21,64","3,14,64","24,29","7"]	1344
["3,66"]	1342
["214","7"]	1337
["79"]	1332
["3,6,12,14","64","727","118","161"]	1329
["6,65"]	1324
["2192","2193"]	1323
["3,3140"]	1323
["106"]	1319
["754"]	1316
["89,664,1126,1667,2832","3,6","630,2833"]	1315
["467"]	1301
["1018","7"]	1294
["486"]	1278
["18,65,1481","7"]	1275
["3,12,13","24","24,26"]	1263
["781"]	1263
["3,1023"]	1260
["197"]	1246
["1052","4575","252","2762"]	1242
["858","7"]	1232
["788","7"]	1222
["219","7"]	1203
["6,121","6,121,197"]	1203
["1024","7"]	1203
