query_shape	count
["104","16","2","11","12","16,104","2,104","11,104","12,104"]	52
["5,15,499","5,15,83,499","5,86","5,8,86","5,86,1001","5","8","1001","5,8,15,499","5,15,499,1001"]	52
["51","1783"]	52
["1447","402"]	52
["153","752"]	52
["69,70"]	52
["2,5,8,16","2,5,8,16,52","8,52","5"]	52
["8,26"]	51
["2,8,16"]	51
["276","1341"]	50
["2","355"]	50
["5,8","31"]	50
["65,191,272,986","65,191,272,986,1326","65,92,191,272,986","65,191,272,920,986","65,191,272,518,986","65,191,242,272,986","65,191,272,343,986"]	50
["5,83","31","5,83,2047","2,5,83","5,83,1282","5,83,255","5,83,14755","5,17,83","5,83,14713","5,74,83","5,83,2270","5,83,734","5,83,12393","5,83,157","5,83,3378","5,83,1515","5,83,12825","5,83,1080","5,83,735","5,83,1081","5,83,12811","5,83,12877","5,83,390","5,83,14593","5,83,1379","5,83,14617","5,83,861","5,83,12829","5,83,107","5,16,83","5,83,236","5,83,13048","5,83,225","5,83,15148","5,83,15149","5,83,13111","5,83,2206","5,83,15150","5,83,15151","5,83,15152","5,83,791","5,83,15153","5,11,83","5,12,83","5,83,408","5,83,12842"]	50
["501","1094"]	50
["149","401"]	50
["17,117,170,665"]	50
["17,83"]	49
["74,106"]	49
["1171"]	49
["70,170"]	48
["8,14,44,81,2184"]	48
["5","24,136,326","24","24,781,3377"]	47
["5,8","8,39","8,63","3,5","3,39","3,63","5,24","24,39","24,63","5,8,43","1,5,8","5,8,3829","5,8,3830","8,39,43","1,8,39","8,39,3829","8,39,3830","8,43,63","1,8,63","8,63,3829","8,63,3830","3,5,43","1,3,5","3,5,3829","3,5,3830","3,39,43","1,3,39","3,39,3829","3,39,3830","3,43,63","1,3,63","3,63,3829","3,63,3830","5,24,43","1,5,24","5,24,3829","5,24,3830","24,39,43","1,24,39","24,39,3829","24,39,3830","24,43,63","1,24,63","24,63,3829","24,63,3830"]	47
["1,3,254","1,3,36,254","1,3,100,254","1,3,277","1,3,36,277","1,3,100,277","1,3,13194","1,3,36,13194","1,3,100,13194","1,3,1148","1,3,36,1148","1,3,100,1148","1,3,793","1,3,36,793","1,3,100,793","1,3,13195","1,3,36,13195","1,3,100,13195"]	47
["5","74"]	47
["1154","2510"]	46
["794","14990"]	46
["236","1378","82"]	46
["35","591"]	46
["1283","1290","1403"]	46
["15167","15168","237"]	46
["8","353"]	46
["11,12,1077"]	46
["14928","5,8","5,8,11,12"]	46
["15159","403","1446"]	46
["8,24","8,24,100","8,24,36","8,24,542","8,24,207","8,24,131","8,24,883","8,24,293","8,24,146","8,24,13503","8,24,575","8,24,13504","8,16,24"]	46
["20169","1069","2026"]	46
["966","2888"]	46
["342","1725","1436","157","1431","1830"]	46
["31,100"]	45
["31","5"]	45
["5","83"]	45
["2,11,12"]	45
["5","53,54"]	44
["49,106"]	44
["24,71,1643","24,71,1643,1683","24,44,71,1643"]	44
["8,13,44,189,225"]	44
["5","17"]	44
["265","36"]	44
["74,83"]	43
["8,11,12,43"]	42
["1100"]	42
["1033,1045","1034"]	42
["21955"]	42
["83,655"]	42
["5","5,1865"]	42
["2,8","2,8,11,12,13,1436"]	42
["74","16","2","11","12","16,74","2,74","11,74","12,74"]	42
["2","2,36","2,100","2,16","2,462","2,463"]	41
["317"]	41
["8,16,102","4,8,16,102,13547"]	41
["5,36"]	41
["12264"]	40
["8,16","4,8,16,101,102,13547"]	40
["21934"]	40
["8,16","4,8,16,13547"]	40
["5,193","131"]	40
["117,170,665"]	40
["116,19921","8"]	40
["24,887"]	40
["2,8,31","171","45"]	40
["15094"]	40
["600"]	40
["739"]	40
["13,1681"]	40
["8,24","8,24,100","8,24,36","8,24,542","8,24,207","8,24,131","8,24,883","8,24,293","8,24,146","8,24,13503","8,24,575","8,16,24"]	39
["5","37"]	39
["254"]	39
["1050"]	39
["5,8,71,149"]	39
["5,24,44"]	39
["1033","1034"]	39
["1048"]	39
["2,5,16,24,41","2,5,16,24,41,154"]	39
["1021"]	39
["1009"]	38
["68"]	38
["5,8,53"]	38
["5,106"]	38
["45","31"]	38
["1037"]	38
["83,170"]	36
["155"]	36
["5","1138"]	36
["2,5,14,16,24,43","2,5,14,16,24,43,154"]	36
["474"]	36
["1951","8"]	35
["424"]	35
["5,16"]	35
["5,240"]	35
["271"]	35
["9","5","39","63","5,8","8,39","8,63","1,5","5,43","5,1725","1,39","39,43","39,1725","1,63","43,63","63,1725","1,5,8","5,8,43","5,8,1725","1,8,39","8,39,43","8,39,1725","1,8,63","8,43,63","8,63,1725"]	35
["120"]	35
["1400","8"]	35
["106,183,184,250"]	35
["1004"]	34
["24,31,37"]	34
["3,31"]	34
["750"]	34
["1098"]	34
["1099"]	34
["14755","390"]	34
["932","8,36,220","8,36,100,220"]	34
["17,70"]	33
["5","170"]	33
["5,24","5,14,24,208,408,409","24"]	33
["169","8"]	33
["1045"]	33
["8","2,8","8,236","8,17","8,735","8,12829","8,14"]	33
["83","83,117"]	33
["5,677"]	33
["2,8,494,674","2,8,13,494,674","2,8,65,494,674","2,8,93,494,674","2,8,199,494,674","2,8,92,494,674"]	32
["1489","8"]	32
["30,83,317,326"]	32
["19"]	32
["13166","8"]	32
["1029"]	31
["69,170"]	31
["2,8,13","2,8,13,36","2,8,13,293"]	31
["24,36,37,43","8"]	31
["17,69"]	31
["5","597"]	31
["1052"]	31
["8,63"]	31
["1908"]	31
["5,542"]	31
["1025"]	31
["12539"]	30
["24,99","8,244,749,1435","5,8"]	30
["24","5,24"]	30
["5","75"]	30
["5,8","1270"]	30
["5,600"]	30
["150","8"]	30
["5,30,74,83,106,247,326"]	30
["1895","8"]	30
["17,1138"]	30
["2,13,24,31,70,71","24,28,71"]	30
["30,49,74,83,247"]	30
["317","8"]	30
["2338","74"]	29
["9","5","39","63","5,8","8,39","8,63","3,5","3,39","3,63","5,2096","39,2096","63,2096","5,583","39,583","63,583","5,2097","39,2097","63,2097","5,24","24,39","24,63","5,43","1,5","39,43","1,39","43,63","1,63","5,8,43","1,5,8","8,39,43","1,8,39","8,43,63","1,8,63","3,5,43","1,3,5","3,39,43","1,3,39","3,43,63","1,3,63","5,43,2096","1,5,2096","39,43,2096","1,39,2096","43,63,2096","1,63,2096","5,43,583","1,5,583","39,43,583","1,39,583","43,63,583","1,63,583","5,43,2097","1,5,2097","39,43,2097","1,39,2097","43,63,2097","1,63,2097","5,24,43","1,5,24","24,39,43","1,24,39","24,43,63","1,24,63"]	29
["5,8","5,8,11","5,8,12","5,8,71"]	29
