query_shape	count
["1328","88,89,168,231,1121,1214,1965,1966","88,89,168,231,1121,1214,1667,1680,1965,1966,1967","88,89,168,231,1121,1214,1678,1965,1966","1968","7"]	469
["3,65","7"]	454
["151","21,151","22,151","151,891","18","19","7","6,23"]	447
["622","7"]	437
["663","18,663","21,663","7"]	435
["32"]	422
["88,240","3373","231,510","88,1121,1214,1965,1966","376,3373","476","10","7"]	422
["1667,2903","376,5848","6,3493","476","377","7"]	420
["1667,2696","376,437,2697","476","3317","454","231,454","231","376,437,6027","376,437,6021","1667,13498","1667,13584","12695","453,454","231,453,454","7"]	420
["4839"]	416
["6,18","6,18,21","6,18,142"]	413
["664,1667,2832","89,665","376,437","476","10","6","7"]	412
["13","7"]	402
["135"]	391
["165","1168","57","190"]	391
["65","7"]	385
["3,14","3,14,64","7"]	381
["3,21","7"]	379
["13,21","7"]	376
["450","13,450","13"]	372
["6,13,47,450","597","35","13","6,47,450,597"]	372
["64,480","64","480"]	371
["480","7"]	371
["1875"]	365
["450","3,450","3"]	362
["288"]	360
["22817"]	359
["64"]	353
["637","1977","978","4357","4380","1149","682","238"]	342
["18,65,1481","7"]	341
["683","1291"]	336
["113,228"]	336
["929","6,23","47"]	335
["3,450","231","3","231,450"]	333
["3,6,12,13,14,47"]	329
["3,66","7"]	324
["929","6,23","231"]	322
["18","18,66"]	321
["6","24,26","6,106","6,42","6,21","6,173","6,574","6,575"]	314
["3,197,1392","231","1393","12","259","7"]	302
["135","288"]	299
["486","7"]	299
["12,13,47","12,13,14,47","7"]	299
["3,66","3","7"]	298
["135","57,135","56,135","6","7"]	295
["3","231"]	293
["3,18","231","3","18,231"]	287
["3,492","493,1001","3,492,2077","3,492,3238","3,492,3165","3,492,2579","2581","708,709","3,492,14852","5571","7","6"]	287
["1495","1623","1463","2860"]	286
["3,65","231","3,65,106","7"]	286
["56","7"]	283
["1463,1495","1623","2860","1463"]	282
["4536"]	282
["3,932","65","7"]	279
["890","7"]	278
["24","18"]	272
["415","23,415","7"]	272
["3","231","3,21","3,22","3,891","18","19","7","6,23"]	271
["59","229","35","124","13","3","170","18,59","18,229","18,35","18,124","13,18","3,18","18,170","7"]	270
["18003","21,18003","22,18003","891,18003","18","19","7","6,23"]	263
["3,207","3,171,207","3,21,207","3,14,207","3,64,207","209","2131","7"]	258
["231","6,231"]	258
["3,253","179","3,21,253","21","14","64","18","2131","7"]	257
["143","7"]	256
["480","12","519","96,97,98,99,100,540,541","7","6"]	251
["1121,4389","89,1121","1328"]	251
["18719"]	245
["3,483","7"]	242
["929","14","173","413","229","104","59","56","7"]	242
["3,45,1039","18","7"]	237
["1220"]	237
["413","1625","239,2086","57,288","104","59","7"]	236
["12,13","7"]	236
["14","7"]	234
["59","7"]	230
["18","389,390"]	227
["3,757","3,6,757","3,757,758","3,142,757","3,757,759","3,595,757","3,21,757","3,620,757","3,757,760","3,757,761"]	225
["14","6,14"]	224
["480","14","14,480"]	220
["1816"]	211
["231","96,97,98,99,100,540,541","7"]	209
["3","231","3,21","3,22","3,891","18","19,20","7","6,23"]	205
["22628"]	203
["929","6,23","66"]	202
["202","23,202","7"]	202
["49","7"]	202
["1847"]	200
["2205","14942","66,2205","21,2205","3,2205","66,14942","21,14942","3,14942","18","2131,2132","7"]	200
["3,28","7"]	199
["3","231","3,488","3,486","3,14","3,64","3,12","7"]	197
["352","7"]	196
[]	195
["521","23,521","7"]	194
["295","7"]	193
["480","96,97,98,99,100,540,541","7"]	192
["3,49","24,26"]	189
["3,14","3,14,47","3,14,64","3,14,221","3,14,220","3,14,45","3,12,14","3,14,21","7"]	185
["6,12","24","6,12,13","6,12,47","6,12,243","6,12,14","6,12,64","6"]	185
["3","128","3,981","3,139","3,128","128,981","128,139","7"]	183
["3,21"]	183
["339","255,340","231","255,340,341","255,259,340","255,340,729","255,340,17043","7"]	183
["3,6","3,6,66"]	178
["12","7"]	176
["145","96,97,98,99,100,540,541","7"]	175
["890","12","7"]	174
["486"]	172
["3","3,18","7"]	169
["3571"]	168
["929","6,23","12"]	167
["3","231","3,637","3,113","3,6"]	167
["3,483","6","7"]	165
["3","3,21","3,22","3,891","18","19","7","6,23"]	165
["3,6","24,26","3,6,4659","3,6,47","3,6,221","7"]	165
["515"]	163
["3,47","7","6"]	162
["21,763","764","765,766","7"]	160
["28"]	154
["3,65,1392","231","1393","12","259","7"]	153
["3","7","6"]	153
["3","3,21","7"]	152
["24"]	151
["6,88,89,231,1121,1214,1678,1965,1966","1328","1968"]	150
["35,450","597","13","231","3","35","450,597"]	149
["121","7"]	149
["21","14","45","64","44","154","42","1743","211","126","243","24","7","6,23","6"]	148
["1121,1678","9965","1960","7"]	145
["13,47,1422","7"]	142
["388"]	142
["47"]	141
["3,6,165"]	141
["3,49","3,49,17951"]	139
["339","340","3","339,488","339,486","488","486","3,14","3,64","7"]	139
["3,12,13,47","7","6"]	138
["3,64","3,14,64","3,47,64","3,64,221","3,64,220","3,45,64","3,12,64","3,21,64","7"]	138
["3,12,13,21,47,168","7"]	137
["370","59,370","59","7"]	136
["18501","23,18501","7"]	136
["18,136","231","18,21,136","15,18,136","18,136,148","2963","773,1640","7"]	136
["3,6,18,65","231"]	134
["221","3","221,733","7"]	134
["3,760"]	134
["929","6,23","45"]	132
["3,231","3,21,231","7"]	130
["21287","375,376,21288","377","7"]	127
["6,201","3"]	127
["3,65","3,65,165","3,18,65","3,21,65","7"]	127
["13,47","13,47,625","12,13,47","7"]	126
["355","23,355","7"]	126
["18","389,390","3","231","7"]	126
["3","3,21","7","6"]	124
["753","23,753","7"]	124
["3,57","231","7"]	123
["528"]	122
["929","6,23","59"]	121
["3668","23,3668","7"]	120
["3,13","7"]	119
["525"]	114
["3,197","7"]	113
["522"]	111
["929","66,151","3","231","66","3,18","7","6"]	111
["59","229","35","124","13","3","170"]	110
["124","3","7"]	110
["22682","15,21","659,22682","15,21,743","7"]	110
["3,890","7"]	110
["320"]	110
["64","6,64"]	109
["28","7"]	107
["123","7"]	106
["229,2775","375,2776","255,2776","21,229,2775","7"]	106
["3,197","231","7"]	105
["3,6","231"]	105
["3","24,26","7"]	104
["1080","18,1080","21,1080","7"]	104
["3,18","7"]	103
["13,23,47","231","7"]	103
["18,59","18,229","18,35","18,124","13,18","3,18","18,170","7"]	103
["3,65","231","7"]	103
["929","6,23","35"]	102
["929","6,23","485"]	102
["480","21","96,97,98,99,100,540,541","7"]	102
["3,15,21"]	102
["22730"]	102
["17917","23,17917","7"]	102
["3,220,1039","7"]	101
["65","66"]	101
["21,65","21,66"]	100
["21,47"]	100
["3","6"]	96
["468","468,24485","57,468","21,468","7"]	95
["3,12,45,198,626","1639","773,1640","18","3,12,21,45,198,626","24","7","6"]	95
["929","6,23","370"]	93
["929","6,23","56"]	91
["486,488","7"]	90
["3","231","24,26","7"]	90
["3,6,12,13,14,47,124"]	90
["3","3,6"]	89
["3","198","3,6"]	89
["929","3,6"]	88
["56"]	88
["24,29","7"]	87
["124","7"]	87
["143","23649","23247","16609","23650","18217","21979","22182","23651"]	87
["3,64,940","7"]	87
["3,136,165,673","763","764","765,766","7","6,23","6"]	87
["47,481","3,8","47","7","6"]	86
["13,64,940","231","13,21,64,940","7"]	86
["31,44","18","3","7"]	86
["510","7"]	85
["3,6","7"]	85
["12,13,14,21","7"]	85
["66","3,66","3,59","7"]	84
["2914"]	84
["3,628,2196","2866","773,1640","255,2223","7","6"]	84
["47","7"]	84
["3,12,13,14,47","7"]	84
["523"]	83
["525","23,525","7"]	83
["13,31","7"]	83
["3,59","7"]	82
["3,49,57","231","7"]	82
["7","1225"]	82
["3","3,984","7"]	82
["24,26","7"]	81
["557"]	80
["3,197","1550","7"]	80
["140","6,140","140,168","23,140"]	80
["22626"]	80
["5166"]	79
["723"]	79
["3,1463","28","7"]	79
["370","6","4504","700","135","7"]	78
["3,165,700","7"]	78
["14,47,284","14,47,258,284","14,47,284,22682","14,47,284,1718","14,45,47,284","18","14,44,47,284","14,47,163,284","14,21,47,284","7"]	77
["3,197,1392","231","1393","12","7","259"]	77
["370"]	77
["65,638","18,65,638","7"]	77
["1550"]	76
["3,940","7","6"]	76
["35","7"]	75
["13,14,21","7"]	74
["486","488","7"]	74
["3,18,21,66,763","231","66","764","765,766","24,26,29","18","389,390,1038","7"]	74
["3,6,535","375,536"]	73
["485","7"]	73
["59","59,959","7"]	73
["13","12,13","7"]	72
["12,13,14,21,45","18","7"]	72
["3,65","231","6"]	72
["2051","23,2051","7"]	72
["749","23,749","7"]	72
["3,428","229","7"]	71
["4586"]	71
["168"]	71
["3,5","7","6"]	71
["56,253","254","231","6","7"]	70
["6,456"]	70
["198","7"]	70
["140","140,168","23,140","7"]	70
["3,12","7"]	70
["12,47","12,14,47","12,13,47","7"]	69
["253,2422","254","2644","259","7"]	69
["23"]	67
["3,12","24,26","7"]	67
["59"]	67
["13,486,488","7"]	67
["3,18,65","3,18,21,65","7"]	67
["18,754,932","18,754","8","7","6"]	67
["929","6,23","23676"]	67
["136","7"]	66
["21","7"]	66
["151","4400","21,151","22,151","151,891","21,4400","22,4400","891,4400","18","19,20","7","6,23"]	66
["621","23,621","7"]	66
["339","340,729","340,17043","340,988","259,340","255,340","340,3329","231","7"]	66
["3,136","7"]	66
["3,12,13","7"]	65
["929","6,23","198"]	65
["3,109","7"]	65
["231","7","6"]	65
["1529"]	65
["3","231","3,21","3,18","96,97,98,99,100,540,541","7"]	64
["3,59","231","3,17974","3,22432","59","17974","22432","3,18,59","3,18,17974","3,18,22432","7"]	64
["3,6,12,13,14,784"]	64
["3","198"]	64
["12,45,220","66","6"]	64
["3,57,370,596","6"]	64
["1392","1393","6"]	63
["3,6,1278"]	63
["57,416,653","7"]	63
["231","96,97,98,99,100,540,541,686","7"]	63
["3,1078","59","3,18,1078","7"]	63
["492","493","59","336","17819","21,492","22,492","21,59","22,59","21,336","22,336","21,17819","22,17819","18","19","7","6,23"]	63
["6,428,488","6"]	62
["24,28,592"]	62
["3,12,13,47","231","7","6"]	62
["3,47","221"]	62
["3,57","7"]	62
["3,18,65","231","3,18,21,65","7"]	61
["3,6,18","231"]	61
["1907","23,1907","7"]	61
["3,13,47","7"]	61
["27"]	61
["3","24,26,592","3,61"]	61
["3,161"]	61
["929","6,23","254"]	61
["716","7"]	60
["3,18,65","231","24","3,18,21,65","7"]	60
["45","7"]	60
["3,21","231","24,26,29","18","389,390","7","6,23"]	60
["3,66","66","7"]	60
["3,66","231","7"]	59
["3,12,13,47","7"]	59
["231","21,231","7","6"]	59
["18,4586","18,21,4586","18,22,4586","18,891,4586","6,18,4586","18,23,4586"]	59
["65"]	59
["45,220","6"]	58
["492","493,1001"]	58
["3,165","3,21,165","7"]	58
["3,244,1168","3,21,244,1168","7"]	58
["231","96,97,98,99,100,540,686","7"]	58
["929","413","56,57","229","104","59","7"]	58
["3,450","3,12,450"]	57
["12,13,14,21,45","18,65","7"]	57
["3,6,13,47,784"]	57
["3,114,165","3,15,114","14,64","14","165","64"]	57
["3,114","231","18","7"]	57
["3,58,185,240","3,58,59,185,240","3,58,185,238,240","239","3,49,58,185,240","3,58,90,185,240","3,58,185,188,240","7"]	57
["221","3,118","3","231","3,699","221,733","7"]	57
["3,6,13,47,124,784"]	56
["61,62","24","61,62,143"]	56
["3,6","6"]	56
["55","7"]	55
["169"]	55
["3,58,185,240","239","3,58,59,185,240","3,58,185,238,240","3,49,58,185,240","3,58,90,185,240","3,58,185,188,240","7"]	55
["480"]	55
["3,370","3,59,370","59","7"]	55
["480","12,14,64","7"]	55
["28,140"]	55
["3,797","47","7"]	54
["56,288","56,135,288","700","7"]	54
["59,141","7"]	54
["3,6,65","231","7"]	54
["165,448","7"]	54
["6,231"]	54
["3,6","231","6,13","3,168","13,168","3,1422","13,1422","3,6,1523","3,6,45","3,6,1344","3,6,142","3,6,342","1,3,6","3,6,572","3,6,21","24,26,29","6,13,1523","6,13,45","6,13,1344","6,13,142","6,13,342","1,6,13","6,13,572","6,13,21","3,168,1523","3,45,168","3,168,1344","3,142,168","3,168,342","1,3,168","3,168,572","3,21,168","13,168,1523","13,45,168","13,168,1344","13,142,168","13,168,342","1,13,168","13,168,572","13,21,168","3,1422,1523","3,45,1422","3,1344,1422","3,142,1422","3,342,1422","1,3,1422","3,572,1422","3,21,1422","13,1422,1523","13,45,1422","13,1344,1422","13,142,1422","13,342,1422","1,13,1422","13,572,1422","13,21,1422","7"]	53
["3,1411,4084","419,3863","3","4084","1411","7"]	53
["3,59","231","7"]	53
["3","3,65","7"]	53
["145","7"]	53
["3,136","231","7","545","543"]	53
["3,18,21","231","7"]	53
["113","637","21,113","21,637","228","21,228","3305","375,3306","7"]	53
["929","6,23","114"]	53
["3,18,197","231","7"]	52
["3,6,21,56","3,6,21,56,193","7"]	52
["15,114","47","47,22682","15,21,114","7"]	52
["1316"]	52
["5,1550"]	52
["13,23","231"]	51
["929","66","3,18,66","231","7"]	51
["69"]	51
["3,18","231","3,18,868","3,18,448","3,18,228","3,18,734","7"]	51
["339","340","255,340","259,340","340,341","340,599","340,17043","340,600","7"]	51
["14,21","7"]	51
["3,198","3,18,198","3,21,198","7"]	51
["18","389,390,1038"]	50
["3,65,197","231","7"]	50
["568"]	50
["424,978","21,424,978","7"]	50
["13,47","7"]	50
["3,12,45","66","24,29"]	50
["22816","23,22816","7"]	50
["3,221","231","7"]	50
["5292"]	50
["1463,1495","2860","1623"]	50
["1914"]	50
["916","7"]	50
["3,6,17,136","21","7"]	50
["231","3","7"]	50
["480","481","21","96,97,98,99,100,540,541","7"]	50
["480","96,97,98,99,100,540,686","7"]	49
["581","23,581","7"]	49
["3,207","3,171,207","3,21,207","3,14,207","3,64,207","209","2131,2132","7"]	49
["929","6,23","110"]	49
["14,47,284","14,47,258,284","14,47,284,22682","14,21,47,284","7"]	49
["6","7"]	49
["1594,22682","21,1594,22682","24","7"]	49
["3,56,175","7"]	48
["359","23,359","7"]	48
["3,253","179","3,21,253","21","14","64","18","2131,2132","7"]	48
["13,45","7"]	48
["12,13,14,21,45","7"]	48
["3","3,21","3,22","3,891","18","19,20","151","7","6,23"]	48
["3,231","7"]	47
["18627"]	47
["3","3,497","7"]	47
["370","7"]	47
["3,18,65","231","3,18,65,142","7"]	47
["13,14,45","18","7"]	47
["62,143","7"]	47
["3,45","7"]	47
["3,6,696"]	47
["3","3,12","6","3,21","3,492","493,1001","3,6","3,486","3,14","3,64"]	46
["12,13,47,243,625","24","12,13,14,47,243,625","12,13,47,64,243,625","6,12,13,47,243,625","6"]	46
["2205","14942","66,2205","21,2205","3,2205","66,14942","21,14942","3,14942","18","2131","24","7"]	46
["3,66","66"]	46
["3,23"]	46
["3,113,228","231","3,59,113,228","59","7"]	46
["3,47,450","3,12,47,450"]	46
["3,6,65"]	45
["3,56","7"]	45
["3,21,56,57,136","6","3,21,56,57,136,193","7"]	45
["3,6","24,26"]	45
["1268","21,1268","7"]	45
["929","6,23","486"]	45
["3,23","7"]	45
["3,485","7"]	45
["231","6"]	45
["3,6,56","6"]	44
["18,1957"]	44
["3","96,97,98,99,100,540,541","7"]	44
["3,18,66","3","231","7"]	44
["3,6,18","3,6,18,113","3,6,18,637","3,6,18,228"]	44
["3,58,59,185,240","239","7"]	43
["59","229","35","124","13","3","170","7","18","389,390"]	43
["219"]	43
["4320","7"]	43
["3,65"]	43
["58","7"]	43
["13,2084","7"]	43
["3,637","231","3,682","3,165","3,57","3,3305","255","375","3,21,637","3,21,682","3,21,165","3,21,57","3,21,3305","7"]	43
["3","198","3,6","6,198"]	43
["18579","23,18579","7"]	43
["24,26,28,29","704"]	43
["3,167,402","47","3,21,167,402","3,18,167,402","3,167,402,3140","3,167,402,18075","7","6"]	42
["211","23,211","7"]	42
["3,21,141","231"]	42
["145","96,97,98,99,100,540,541,686","7"]	42
["13,14,44,45,64,625","18","7"]	42
["3,6,21","3,6,21,193","7"]	42
["3","2,3","7"]	42
["13,14,45,1399","18","7"]	42
["929","6,23","220"]	42
["3,348","7"]	42
["35,339","255,259,340,599,600","21,35,339","35,339,22682","35,339,723","35,339,576","7"]	41
["3,136","3,6,136","3,136,734","3,56,136","6,14","3,109,136","6,18","3,57,136","3,21,136","7"]	41
["3,424","7"]	41
["3,23","231"]	41
["1268","7"]	41
["481"]	41
["6,28"]	41
["3,14","7"]	41
["3,6","3,6,56","6","3,6,193","3,6,21","3,6,466","7"]	41
["151","21,151","22,151","151,891","18","19,20","7","6,23"]	41
["3,18,65","7"]	41
["3,21,141","231","7"]	41
["3,6","231","6,13","3,168","13,168","3,1422","13,1422","3,6,1523","3,6,45","3,6,142","3,6,342","1,3,6","3,6,572","3,6,21","24,26,29","6,13,1523","6,13,45","6,13,142","6,13,342","1,6,13","6,13,572","6,13,21","3,168,1523","3,45,168","3,142,168","3,168,342","1,3,168","3,168,572","3,21,168","13,168,1523","13,45,168","13,142,168","13,168,342","1,13,168","13,168,572","13,21,168","3,1422,1523","3,45,1422","3,142,1422","3,342,1422","1,3,1422","3,572,1422","3,21,1422","13,1422,1523","13,45,1422","13,142,1422","13,342,1422","1,13,1422","13,572,1422","13,21,1422","7"]	41
["3","24,26"]	41
["13,14","7"]	40
["198"]	40
["18"]	40
["3,3688","231","179,3641","7"]	40
["6","6,231","231","6,922","6,231,922"]	40
["3,18","231","3,18,66","66","3,18,23","7"]	40
["339","255,340","255,259,340","259,340"]	40
["24,26","3","56","7"]	40
["3","24,29","7"]	40
["3,3371","231","255,259,3372","113,228","255,259,1393","3,1392","14","64","7","6"]	40
["929","6,23","510"]	40
["3,65","3,18,65","3,21,65","7"]	39
["3,12,13,14,75,614,692","7"]	39
["929","6,23","18"]	39
["1743","23,1743","7"]	39
["3,201","7"]	39
["929","6,23","23654"]	39
["231","7","622"]	39
["760"]	39
["3,6,12,13,14,124,784"]	39
["3,460","3,23,460","3,57,460","7"]	39
["3,66,142","529","66","24,29","3,6,66,142"]	39
["3,58","49","28","7"]	39
["3,35","7"]	39
["3,424,891","231","7"]	39
["229","7"]	39
["3,65","231","3,18,65","3,65,142","3,65,3262","7"]	39
["15","7"]	39
["3,230,915","7"]	39
["339","340,729","3","165","448","7"]	38
["3,141"]	38
["36,75,295","6","7"]	38
["175","7"]	38
["3,145","7"]	38
["3,49","24,26","7"]	38
["3,14,64,727","3,14,339","255,340","7"]	38
["339","340","231","340,341","255,340","259,340","340,729","340,17043","7"]	38
["3,110","7"]	37
["24,25,26","7"]	37
["3,6,8,778","6,680"]	37
["3,75","231","3,75,682","3,21,75","3,18,75","7"]	37
["12,13,47","7"]	37
["510","96,97,98,99,100,540,541","7"]	37
["3,110","18","7"]	37
["481","7"]	37
["123"]	37
["3,65,197","231"]	37
["342"]	37
["45,625","18,65","21,45,625","7","6"]	37
["3,18","231","7","6"]	36
["56","370","7"]	36
["3,6,18,65"]	36
["3","24"]	36
["231","21,231","7"]	36
["17,57","7"]	36
["59","59,2488","255,7213","7"]	36
["3,123","3,123,596","3,56,123","6","3,123,135","3,57,123","3,123,1142","3,123,1021","3,123,1366","3,123,777","3,123,1114"]	36
["156"]	36
["1524","7"]	36
["1065"]	36
["929","6,23","363"]	36
["3,52,56","23","7"]	36
["3,18,65","231","7"]	36
["733"]	36
["3,6,12,13,14,47,49"]	36
["18443","23,18443","7"]	36
["2724"]	36
["18,473","7"]	36
["488","486","7"]	36
["3,18","231","7"]	36
["13681"]	36
["3,6,22954,22961"]	36
["3,12,221","3,12,45,221","7"]	36
["1392","1393","481","21,481","21","7"]	36
["35"]	35
["1481","142,1481","6,1481"]	35
["363","7"]	35
["535,15123","375,7443","375,536","21287","375,21288","7"]	35
["1531","23,1531","7"]	35
["3,3158","7"]	35
["3,2981","7"]	35
["22671","23,22671","7"]	35
["18","7"]	35
["424","7"]	35
["3,66","3,21,66","3,18,66","7"]	35
["929","6,23","890"]	34
["56,57","7"]	34
["521"]	34
["653"]	34
["3,3261","7"]	34
["339","340","340,729","340,17043","340,987","255,340","340,988","259,340","340,3329","7"]	34
["21287","375,21288","7"]	34
["372","373,375","21,372","7"]	34
["12,13,21","7"]	34
["929","6,23","136"]	34
["3,65","24,29","7"]	34
["3","96,97,98,99,100,540,686","7"]	34
["3,65,197","231","448","7"]	34
["231","13","7"]	34
["1399","7"]	34
["3,614,675,676,677,678","7"]	34
["1392","1393","481","7"]	34
["481","220"]	34
["333"]	34
["21,2205","21,14942","21,66,2205","3,21,2205","21,66,14942","3,21,14942","18","2131","24","7"]	34
["929","6,23","1262"]	33
["3,14,35","7"]	33
["15"]	33
["929","6,23","23657"]	33
["61,143","21,61,143"]	33
["3,138","7"]	33
["929","6,23","700"]	33
["3,142","7"]	33
["17","7"]	33
["3,4238","231","436,3972","7"]	33
["3,65","231","3,6,65"]	33
["929","6,23","141"]	33
["831","7"]	33
["3,6","24","7"]	32
["1418","18","7"]	32
["3,3436","3437,3965","255","259","7"]	32
["1,13","231","1,13,21","7"]	32
["929","6,23","15"]	32
["1328","88,89,168,231,1121,1214,1680,1965,1966","1667,1967","88,89,168,231,1121,1214,1678,1680,1965,1966","1968","7"]	32
["3,12,47","7","6"]	32
["18505","23,18505","7"]	32
["3,58","3,58,59","3,58,238","3,49,58","7"]	32
["579","23,579","7"]	32
["15","15,21","15,114","3","492","493,1001","7"]	31
["339","259,340","259,340,729","259,340,17043","259,340,987","255,259,340","259,340,988","259,340,3329","7"]	31
["3","3,23"]	31
["611","7"]	31
["3,64","3,14,64","3,12,64","3,47,64","7"]	31
["253","254","231"]	31
["2084","14,2084","45,2084","64,2084","44,2084","13,2084","7"]	31
["929","6,23","1080"]	31
["81","7"]	31
["658"]	31
["14,47"]	31
["21,22682"]	31
["145"]	31
["3,65,763","764","765,766","3,21,65,763","7"]	31
["488","486","14","64","7"]	30
["481","733"]	30
["3,6,12,14,450","21"]	30
["3,637","7"]	30
["3","3,222","7"]	30
["3,6,136","7"]	30
["3,65","231","3,65,197","448","7"]	30
["13,14,45","7"]	30
["22842","23,22842","7"]	30
["57,1993","1994,1995","3","231","7"]	30
["3,57,145","3,64","64","145","3"]	30
["3,52,136","6","7"]	30
["3,64","7"]	30
["12,890","7"]	30
["940","7"]	30
["3,59,66","3","7"]	30
["110","7"]	30
["1993","1994,1995","7"]	30
["61","61,62","28"]	30
["3,940","7"]	30
["231","3"]	30
["165,448"]	30
["3,65,197,1422","231","8","7"]	29
["13,44,45,64","18","7"]	29
["3,66","66","2728","7"]	29
["85"]	29
["3,6,18"]	29
["6,13","231"]	29
["128","120,128","128,139","128,981","7"]	29
["3,416","7"]	29
["13,64","145","7"]	29
["3","66","339","340,729","231","7"]	29
["3,58,59,185","239","7"]	29
["3,18,22,65","21","7"]	29
["3,65","231","3,212","448","7"]	29
["3,596","3,56","6","3,56,596","3,135,596","3,57,596","3,596,1142","3,596,1021","3,596,1366","3,596,777","3,123,596","3,596,1114","3,56,135","3,56,57","3,56,1142","3,56,1021","3,56,1366","3,56,777","3,56,123","3,56,1114"]	29
["3,34","24,26"]	29
["110","66","7"]	29
["347","23,347","7"]	29
["685"]	28
["6","168"]	28
["3,14,47"]	28
["3,113","231","3,637","3,110,113","3,113,922","3,110,637","3,637,922","7"]	28
["2006","23,2006","7"]	28
["10","10,596","10,175","10,135","10,57"]	28
["391","23,391","7"]	28
["3,746","3,746,747","7"]	28
["929","66","448","228","7"]	28
["3,6,12,13,47,784"]	28
["3456","3457"]	28
["6,13,14,220,221","231","6,13,14,64,220,221","7"]	28
["339","340","231","14,339","220,339","221,339","12","7"]	28
["929","6,23","229"]	28
["12,927","7"]	28
["3,45,1922","18","7"]	28
["929","6,23","124"]	28
["1399","3","7"]	28
["3,35,481","7"]	28
["515","7"]	28
["114","24,29","15,114","114,115","7"]	28
["66"]	28
["18,151","231","21","448","7"]	28
["2447","2,2447","226,2447","222,2447","235,2447","1069,2447","7"]	28
["3,903","231","3","3,838","7"]	28
["56","56,57"]	28
["142","7"]	28
["22"]	27
["3,12,13","231","7"]	27
["22120","7"]	27
["3,12,45,198,626","1639","773,1640","65","3,12,21,45,198,626","3,12,13,45,198,626","24","7","6"]	27
["14,480","14","480","7"]	27
["143"]	27
["3,370","7"]	27
["121"]	27
["3,12,1710","231","3,12,64,1710","7"]	27
["337","7"]	27
["3,1039","24,29","220","7"]	27
["65","7","3","231","59","66","276","161","2137"]	27
["24,26,592","450"]	27
["510","21,510","7"]	27
["3,114"]	27
["3,18,59","7"]	27
["507"]	27
["6","922"]	27
["3,6,197"]	27
["687","7"]	27
["188","14","45","96,97,98,99,100,540,541","7","6"]	27
["3,12,47","24,26","704","7"]	27
["18,402","7"]	27
["220","7"]	27
["3,21,212","231","143","3","3,21,141,212","141","7"]	27
["56","24,26","7"]	27
["2126","7"]	27
["106"]	27
["65","65,231","231","7"]	26
["3","3,21","3,22","3,891","18","19","151","7","6,23"]	26
["13","13,35","13,47","7"]	26
["579"]	26
["114","24,26","3,142"]	26
["12,13,14","7"]	26
