TotalLines	78000469 
TotalQueries	78000469 
ValidQueries	77975163 
VariablePredicateQueries	9765412
SubQueryQueries	296257
PredicatePathQueries	20091359
query_shape	count
["42"]	8404341
["211"]	8290738
["146"]	5706747
["514"]	3446687
["10"]	3252888
["342"]	3243396
["123"]	2761797
["173"]	2161020
[]	927764
["18"]	734825
["47"]	713940
["61"]	709332
["5"]	620627
["231"]	446484
["6,14,64,517"]	346477
["121","7"]	337985
["1308","255,259,1309","7"]	268662
["649","537,650,2630"]	265346
["18,65","194"]	218554
["3,12,23"]	216806
["61,4079","2887"]	204589
["3,12,13,14"]	175339
["23"]	171153
["27","24,28,29","7"]	167545
["1","7"]	165801
["952","7","24,26,29,592"]	139838
["120"]	137044
["49"]	133294
["6"]	129403
["21,42,43,44,45,46,47"]	128069
["2443"]	125969
["12"]	124331
["3330","7"]	117464
["2648","2649,2999","7"]	112284
["3"]	89758
["142"]	77588
["3,21,87,168","6","7"]	67827
["6,88,89","24,29"]	66246
["3,49,57,109,136,145,370,461,596,855,1236"]	65409
["125"]	63334
["49","24,26,29"]	59310
["482"]	55734
["1"]	50133
["64"]	50078
["87"]	49499
["24,26,29"]	47444
["271"]	46288
["572"]	43730
["1618"]	43052
["300"]	41295
["3,6,90,185,188","186,187","7"]	40476
["119"]	40325
["21,61"]	38616
["3,6,17"]	35964
["49","7"]	34404
["128"]	32692
["3,21","7"]	32458
["24,26","7"]	30134
["270"]	29697
["24"]	28669
["24","18","7"]	28556
["695","7"]	28059
["495","7"]	28022
["4"]	27931
["6,23"]	27554
["653","7"]	27254
["34"]	27149
["481"]	26695
["136","6","7"]	25849
["2406"]	25658
["77"]	25280
["12","7"]	23936
["1581"]	23790
["3,2154,2448","7"]	23250
["94"]	21801
["3,12,13,14,45,47,64","7"]	21199
["3,18,21,22,66,2205","7,2131","22,66","22"]	20626
["323","7"]	19719
["3,6"]	19024
["2859"]	18109
["3,56,57,58"]	17123
["3,18,21,66,2205","7,2131"]	16729
["16"]	16031
["91"]	15521
["1455"]	15059
["76"]	15035
["750"]	13619
["3,17"]	13565
["574"]	13251
["3,65"]	12672
["3,47"]	12608
["3,47,220"]	12561
["3,47,221"]	12535
["70"]	12139
["1,3,49,87,501,572,1877"]	12115
["32"]	12067
["6,18,21,22,23","7,19"]	12010
["24,29"]	11991
["3,12,13,14,21,47,49,64"]	11978
["3,12,14,44,45,64,163,170,198,339,480,481,486,488,727,940,1039","340","7"]	11702
["3,95,2448","7"]	11678
["15"]	11671
["3,1616,2448","7"]	11652
["3,79,142","24,26,29","7"]	11641
["3,95,2154,2448","7"]	11637
["3,2448","7"]	11628
["227"]	11625
["88"]	11600
["3,339","340,599,600,9073,9164","773,1640","773,1640","7"]	11336
["448"]	11297
["6","7"]	11068
["507,2421"]	10596
["18,65","7"]	10309
["168"]	10132
["122"]	10020
["263"]	9929
["3,49"]	9545
["14"]	9261
["6,42"]	9110
["67"]	9050
["21","7"]	9041
["337","57","7"]	8761
["472"]	8483
["108"]	8155
["14343","6574","6"]	8083
["83"]	7940
["191"]	7876
["64","24,26,29","7"]	7769
["2755","255,259,2756","7"]	7580
["121"]	7533
["14","7"]	7529
["702"]	7374
["50"]	7356
["119,845","24","7"]	7331
["69"]	7313
["127"]	6976
["1336"]	6852
["620"]	6785
["217","218","7"]	6626
["2"]	6520
["64","7"]	6513
["64","24,26,29"]	6336
["12,47","24"]	6333
["3","7"]	6290
["87","24,29"]	6288
["3,61,62,2448"]	6187
["156"]	6175
["142","24","7"]	5990
["3541"]	5924
["498"]	5703
["3,18,21,66,2205","7,2131,2132"]	5697
["2399"]	5596
["1049"]	5594
["3907"]	5591
["75","7"]	5583
["3,49","7"]	5414
["13"]	5335
["126"]	5305
["6,28,140,150,351,353","354","7"]	5036
["1622"]	4959
["18","7"]	4884
["142","24,29","7"]	4878
["3,15"]	4847
["45"]	4840
["190","7"]	4717
["129"]	4676
["65"]	4665
["17,57","7"]	4151
["118"]	4064
["754"]	3858
["175"]	3702
["13,14,21,22,45,201,256,258","255,257,259","65","24","7"]	3623
["56","7"]	3616
["63"]	3548
["6,18,21,22,23","7,19,20"]	3521
["3","6"]	3487
["197"]	3299
["2412"]	3060
["2688","2689","6"]	3013
["2658","2659","6"]	3013
["85"]	2957
["3,231","7"]	2884
["3","231","7"]	2875
["24","87"]	2873
["102"]	2852
["3,35"]	2844
["3,62,2448"]	2816
["23","7"]	2771
["2403"]	2767
["167"]	2746
["131"]	2673
["60"]	2669
["114"]	2654
["137"]	2649
["149"]	2636
["3,18,21,22,66,2205","7,2131,2132","22,66","22"]	2618
["138"]	2596
["3,114"]	2581
["21"]	2538
["107"]	2447
["197","7"]	2312
["299"]	2240
["66"]	2156
["49,200","7"]	2045
["35"]	1962
["294"]	1948
["210"]	1928
["3,66"]	1918
["3,12,13","24"]	1879
["21,569"]	1829
["24,29,592"]	1820
["6,688"]	1806
["6,17577"]	1806
["18,65,1481","7"]	1802
["73"]	1797
["205"]	1793
["754","7"]	1757
["106"]	1751
["2258"]	1747
["698,1669","7"]	1731
["1031"]	1715
["595"]	1711
["1866"]	1662
["1800"]	1654
["602"]	1650
["2051"]	1642
["858"]	1622
["2405"]	1617
["72"]	1602
["78"]	1592
["2774"]	1562
["3,64","7"]	1534
["28"]	1513
["6,18,21","24,26,28,29"]	1509
["3,12,13","24","7"]	1509
["3,6,12,14,64,159","3,6,12,14,64"]	1505
["3,65","7"]	1489
["87","7"]	1456
["3,14,64","7"]	1455
["68"]	1447
["6,197"]	1444
["124"]	1435
["1481"]	1428
["2990"]	1423
["3,6,12,14,64,727","3,6,12,14,64"]	1406
["726"]	1389
