query_shape	count
["3,47,1452","1453","1993","1994,1995","339","340","7","6"]	87
["3,6","231","18","2131,2132"]	87
["3,2399","3,2399,3907","3,6,2399","3,1259,2399","6","3,448,2399","3,1417,2399","3,21,2399","3,65,2399","194","3,252,2399","3,165,2399","3,79,2399","2399","3,142,2399","3,2399,2400","1481","3,1051,2399","1,3,2399"]	86
["3,13","7"]	86
["67"]	86
["535","375,536","7"]	84
["3,21,65,763","231","764","28,765,766","7"]	84
["197"]	83
["28"]	81
["480","96,97,98,99,100,540,541","7"]	81
["929","6,23","12"]	79
["24,26","7"]	79
["59","7"]	78
["3,6,18,65","231","65","7"]	78
["64","6,64"]	78
["77","23,77","7"]	78
["3,165","7"]	77
["3,13","231","24,26"]	76
["55","410","7","23,28"]	76
["2,3,8,197,2100","754","7"]	75
["65","7"]	75
["21","56,135","7"]	74
["135","288"]	73
["135","57,135","7"]	73
["35,170,339","341","92","116","7"]	73
["3,65,66","24,29","7"]	73
["3","422","7"]	72
["28","7"]	71
["3,220"]	70
["14","7"]	70
["3,65","3,18,65","3,21,65","7"]	69
["339","340","340,729","340,17043","340,987","255,340","340,988","259,340","340,3329","7"]	69
["3,18,66","7"]	69
["3,6,18,16945","231","6","6,231","3,6,18,21,16945"]	68
["229","35","124","13","3","170"]	67
["17,57","7"]	67
["24,26"]	67
["3,65","3,21,65","7","6"]	67
["3,6","6,13","231","3,168","13,168","3,1422","13,1422","1,3,6,21,45,142,342,572,1523","1,6,13,21,45,142,342,572,1523","1,3,21,45,142,168,342,572,1523","1,13,21,45,142,168,342,572,1523","1,3,21,45,142,342,572,1422,1523","1,13,21,45,142,342,572,1422,1523","7"]	67
["3,797","47","7"]	66
["391","23,391","7"]	66
["1946","23,1946","7"]	66
["42","7"]	65
["3,65","66","24,29","7"]	65
["13,31","7"]	65
["13,14,21,44,45,64,625","18","7"]	64
["3,2205","231","3,14942","3,66,2205","3,21,2205","3,66,14942","3,21,14942","18","2131","7"]	63
["145","96,97,98,99,100,540,541","7"]	63
["929","6,23","485"]	63
["83"]	63
["3,15485","231","7771,11023","3,113,15485","3,228,15485","3,734,15485","7"]	62
["3","3,231","3,21","7"]	62
["151","21,151","22,151","18","19,20","7","6,23"]	62
["3,64","3,14,64","3,64,733","6","7"]	62
["87","7"]	62
["31,44","18","3","7"]	62
["141","231","21,141","7"]	61
["231","3","7"]	61
["2051","23,2051","7"]	61
["3,145","7"]	60
["71"]	60
["3,21","231","24,26,29","18","389,390","7","6,23"]	60
["3,13","3,13,65","3,12,13","7","23"]	60
["3,13,47","778","231","24,26"]	60
["231","6,231"]	60
["3,6","6,13","231","3,168","13,168","3,1422","13,1422","3,6,1523","3,6,45","3,6,142","3,6,342","1,3,6","3,6,572","3,6,21","6,13,1523","6,13,45","6,13,142","6,13,342","1,6,13","6,13,572","6,13,21","3,168,1523","3,45,168","3,142,168","3,168,342","1,3,168","3,168,572","3,21,168","13,168,1523","13,45,168","13,142,168","13,168,342","1,13,168","13,168,572","13,21,168","3,1422,1523","3,45,1422","3,142,1422","3,342,1422","1,3,1422","3,572,1422","3,21,1422","13,1422,1523","13,45,1422","13,142,1422","13,342,1422","1,13,1422","13,572,1422","13,21,1422","7"]	59
["3","24,26","7"]	59
["929","6,23","59"]	59
["2,3,8,197","754","7"]	59
["3,18"]	59
["598","21,598","7","6"]	58
["14243","375,6430"]	58
["3,197","7"]	58
["1328","89,1121,1680"]	57
["17017","23,17017","7"]	57
["45","7"]	57
["3,6","7"]	57
["3,6","3","231"]	56
["3,109","49"]	56
["481","7"]	56
["47","7"]	56
["3,6,65","231","7"]	56
["89,231,2797","89,231,1680,2797","24,29"]	56
["929","6,23","370"]	56
["3,6","231","7"]	56
["21","14","45","64","44","154","42","1743","211","126","243","24","7","6,23","6"]	55
["3,221","231","7"]	55
["3,21"]	55
["3,18,65","231","3,18,65,142","7"]	55
["929","6,23","2137"]	55
["3,221","7"]	54
["21,145","7"]	54
["372","373","373,375","42,372","193,372","7"]	54
["3,723","24,26,29","7"]	54
["1392","1393","481","7"]	54
["3,18,65","231","3,18,21,65","7"]	53
["87","3,87","7"]	53
["13"]	53
["2774"]	53
["1126"]	52
["3","3,66","66","231"]	52
["3,535","375,536","7"]	52
["3,6,89,168"]	52
["61,62","24","61,62,143"]	52
["300"]	51
["976","7"]	51
["3,65","24,29","7"]	51
["6,145","6,47"]	51
["69"]	50
["3,339","255,340","255,259,340","3,339,16950","341"]	50
["3","3,984","7"]	50
["3,1463","28","7"]	50
["929","3,6","3,6,168"]	50
["929","6,23","35"]	49
["66","21","2205","3","18","2131","7"]	49
["206","206,369","66","51","7"]	49
["929","6","3,6","231"]	49
["88,240","3373","231,510","88,1121,1214,1965,1966","376,3373","476","10","7"]	49
["1669"]	49
["63"]	49
["227"]	49
["3","6"]	48
["1404","23,1404","7"]	48
["3,607","3,596,607","3,57,607","3,460,607","7"]	48
["3,535","375,536","375"]	48
["644","7"]	47
["929","6,23","18"]	47
["6,88,89,231,1121,1214,1965,1966","1328"]	47
["3,45","653,2027","3,44","3,656","3,21,45","3,21,44","3,21,656","7"]	47
["663,2050","3,663,2050","66,663,2050","114,663,2050","7"]	47
["902"]	47
["460,991","7"]	47
["57,416,653","7"]	47
["3","2,3","7"]	47
["3,12,13,626","773,1640","1639","231","6","7"]	47
["3","231","3,21","3,22","18","19","7","6,23"]	47
["3","24,26,592","3,61"]	47
["3,21,47","24,26","7","64"]	47
["3,23,62"]	46
["236","7"]	46
["3,57,136","6"]	46
["355","23,355","7"]	46
["1667,2903","376,5848","6,3493","476","377","7"]	45
["486","7"]	45
["929","6,23","23657"]	45
["3,3688","231","179,3641","7"]	45
["1667,2696","376,437,2697","476","3317","454","231,454","231","376,437,6027","376,437,6021","1667,13498","1667,13584","12695","453,454","231,453,454","7"]	45
["3,13","597","3,597","3,13,47","1,3,13","3,13,271","3,13,572","3,13,1387","3,13,573","3,13,290","3,13,142","3,13,64","24,26","3,47,597","1,3,597","3,271,597","3,572,597","3,597,1387","3,573,597","3,290,597","3,142,597","3,64,597","3,13,597","7"]	45
["3","3,13","7"]	45
["3,12","24,26","7"]	44
["1618"]	44
["3,6,18,763","231","6","764","765,766","6,231","3,6,18,21,763","16945"]	44
["59","21,59","7","6"]	44
["3,21","7"]	44
["15"]	44
["3","3,598","3,109","3,113","7"]	44
["65,595","7"]	44
["13,47","13,23,47","7"]	44
["3","96,97,98,99,100,540,541","7"]	44
["3","3,65","778","680","3,352","7"]	43
["3,18","231","3","18,231"]	43
["3","3,65","7"]	43
["3,113,228","231","3,59,113,228","59","7"]	43
["13681"]	43
["253","254,255","24,26","510"]	43
["12,45,220","66","6"]	43
["18,151","231","21","448","7"]	43
["23"]	42
["363","7"]	42
["14,35","7"]	42
["3,6,3474","231","6"]	42
["3,66","231","7"]	41
["18","66","389,390","7"]	41
["3,6,18,66","231","3"]	41
["485","7"]	41
["3281","7"]	41
["929","24,26","21","7","3,18,66","18","389,390,1038","6"]	41
["3,2205","231","3,14942","3,66,2205","3,21,2205","3,66,14942","3,21,14942","18","2131,2132","7"]	41
["3,161"]	41
["3","231","3,66","66","3,15485","7771,11023","3,734","3,66,15485","3,66,734","7"]	41
["59"]	40
["65,121","121"]	40
["568"]	40
["2424"]	40
["6","6,56","6,56,243","6,243","24,26"]	40
["124","7"]	40
["85"]	40
["3,13,21","24,26","7","64"]	40
["3,18,65,66,142","22","7"]	40
["14,35,626","1639","1640","231","7"]	40
["370","7"]	40
["3,6,778","6","778","3,8,778"]	39
["56","6,56","6","56,596","56,281","42,56","56,467","56,466","56,268","56,57","56,136"]	39
["13,47,486,626","13","1639","773","7"]	39
["413","7"]	39
["197","7"]	39
["3","198","3,6"]	39
["3,18,197","231","7"]	38
["3,65"]	38
["339","340","7"]	38
["56","7"]	38
["18,65,151","7"]	38
["137"]	38
["24,26","3","56","7"]	38
["198","7"]	38
["3,6,18,66","231"]	37
["15,21","7"]	37
["3,65","231","3,65,763","764","765,766","3,65,538","2855","708,709","3,65,431","2656","3,65,15262","5674","3,65,15180","5569","3,65,5144","3,65,483","7"]	37
["3,47,64","3,13,47,64","7"]	37
["23,62"]	37
["13,44,45","231","7"]	37
["3,614,675,676,677,678","7"]	37
["6","7"]	37
["3,4466","7"]	37
["66"]	37
["3,66","3","7"]	37
["3,57,460","6","3,23,57,460","7"]	36
["3,65","24,29","7","18","3"]	36
["30,44","18","7"]	36
["3,413,2188","13","2188","3,13,413","3,413,1280,2188","3,13,413,1280","1280","7"]	36
["422","7"]	36
["363"]	36
["30,220","7"]	36
["3,197","231","7"]	36
["3,18,59","59","3","231","7"]	36
["13,14,44,45,64","18","231","7"]	35
["640","7"]	35
["3,339","255,340","255,259,340","341"]	35
["18,253","254,255","24,26","510","7"]	35
["44,45","6,44,45","14,44,45","44,45,64"]	35
["929","6,23","44"]	35
["3,109","1336"]	35
["3,13,45,47,626","66","1639","773","13","231","7"]	35
["3,65,66"]	35
["60"]	35
["3,18,59","231","3,18,21,59","7"]	35
["1126","7"]	34
["3,66","3,66,1411","7","6"]	34
["929","56,57","288","7"]	34
["3,6,18"]	34
["3","198","3,6","6,198"]	34
["929","6,23","23676"]	34
["3,136","24,29","7"]	34
["3,18,59,432","231","239","7"]	33
["3","1960","7"]	33
["5233,17657,17658","3,5233,17657,17658","7"]	33
["3,18","231","3,18,21","3,18,22","3,6,18","3,18,23"]	33
["145","21,145","7"]	33
["13,14,64,644,733","7"]	33
["87"]	33
["35"]	32
["3,831","3,165,831","3,219,831","7"]	32
["1962","23,1962","7"]	32
["6,300"]	32
["409"]	32
["59","18,59","59,167","59,190","22,59","59,473","59,121","3,59","7"]	32
["128","120,128","128,139","128,981","7"]	32
["2269"]	32
["3,14","3,14,64"]	32
["151,15457","18,151,15457","7"]	32
["23,62","6"]	32
["221","3,118","3","231","3,699","221,733","7"]	32
["3,136","6"]	32
["3,18,142","231","7"]	31
["12,47,201","7","23"]	31
["3,65","231"]	31
["1536","23,1536","7"]	31
["21,2138","7"]	31
["3","6","3,6","6,231","231"]	31
["117","24,26","7"]	31
["24,26","626","773,1640","1639","7"]	31
["1085","363","7"]	31
["24,26","3,6,23"]	31
["136"]	31
["13,284","231","7"]	31
["6,59","59","7"]	31
["3,14,64","7"]	31
["3,6","231","3,168","3,6,18","3,6,165","3,6,448","3,18,168","3,165,168","3,168,448","7"]	31
["106"]	31
["3,59","231","3,21,59","3,22,59","18","19,20","7","6,23"]	31
["259","151,2205","231","7"]	30
["3,13,47","7"]	30
["1311"]	30
["6,13"]	30
["28,140","7"]	30
["231","13","7"]	30
["1755"]	30
["508","23,508","7"]	30
["3,370,777","7"]	30
["2205","66,2205","3,2205","18","2131","21","7"]	29
["3,57,596","3,6,57"]	29
["14,339","255,259,340","7"]	29
["151","7"]	29
["12,372","373,375","59","24","24,26","12,21,372","7","6"]	29
["21,763","764","765,766","7"]	29
["13,21,413","24,26","7","64"]	29
["2205","14942","66,2205","21,2205","3,2205","66,14942","21,14942","3,14942","18","2131","24","7"]	29
["929","3,2488","231","3723","708","3,66,2488","66","7"]	29
["21,151,1641"]	29
["169","23,169","7"]	29
["460","7"]	29
["21,642","7"]	29
["3,89","7"]	29
["3,65","231","3,65,168","3,65,121","3,65,197","7"]	29
["1392","1393","481","21,481","21","7"]	29
["320"]	29
["66,300","21","151","7"]	28
["3,6,65,197","6,778","6,680"]	28
["1481","142,1481","6,1481"]	28
["3,145,596","7"]	28
["952","24,26,29,592","7"]	28
["240","3373"]	28
["18,1473","7"]	28
["2270"]	28
["2,3,8,197","3","7"]	28
["3,21,2205","231","3,21,14942","3,21,66,2205","3,21,66,14942","18","2131","24","7"]	28
["24,26","628","773,1640","2866","7"]	28
["45,220","18","7"]	28
["3,6","231","3,6,87"]	28
["3,468","231","3,468,15485","7771,11023","3,113,468","3,228,468","3,468,734","7"]	28
["3,15,21"]	28
["3,18","231","7"]	28
["3","7","6"]	27
["929","6,13","6,13,168"]	27
["3","231","3,66","66","3,2422","255","3,15485","7771,11023","3,734","3,66,2422","3,66,15485","3,66,734","7"]	27
["1465","23,1465","7"]	27
["3,13,486","13","7"]	27
["3,47,64"]	27
["3,6,21,141","3","3,6,21,136,141","7"]	27
["1,6,342"]	27
["145"]	27
["18","66","7","206,13654","6093","253","254","231","6,206,13654"]	27
["3,18,271","231","7"]	27
["372","373,375,10349","253","254","7"]	27
["18,473","7"]	27
["3,12,481","6","7"]	27
["831","7"]	27
["18","389,390","7"]	27
["3,12,79","47","7"]	26
["2687"]	26
["3,18","7"]	26
["3,6","231","3,6,450"]	26
["1718"]	26
["145","7"]	26
["3","3,219","3,165","3,831","7"]	26
["1316"]	26
["14,478","6,14,478","175"]	26
["3,47","7"]	26
["3","231","18","2131,2132"]	26
["28,716","7"]	26
["3,18,65","231","7"]	26
["220"]	26
["3,65","3,65,142","7"]	26
["3,4252","7"]	26
["590","23,590","7"]	25
["3,13","597","3,597","3,13,47","1,3,13","3,13,271","3,13,572","3,13,1387","3,13,573","3,13,290","3,13,142","3,13,64","24,26","3,47,597","1,3,597","3,271,597","3,572,597","3,597,1387","3,573,597","3,290,597","3,142,597","3,64,597","7"]	25
["3,796","7"]	25
["5081"]	25
["3,231,598","3,109,231,598","3,113,231,598","3,231,598,695"]	25
["198"]	25
["929","6,23","597"]	25
["3383"]	25
["64","21,64","7","6"]	25
["7","3"]	25
["17798","7"]	25
["929","6,23","363"]	25
["3,12,14,45","3,12,14,45,64","7"]	25
["1041","23,1041","7"]	25
["510","7"]	25
["3,197","231","18","389,390,1038","7"]	25
["3,35","7"]	25
["3","24,29","7"]	25
["15483"]	25
["57,460,991","7"]	25
["1875"]	25
["929","6,23","145"]	25
["333"]	25
["3,12,13","231","7"]	24
["2686"]	24
["327"]	24
["13,47","7"]	24
["62,143","62"]	24
["13,47,1339","13,14,47,1339","24,29","7"]	24
["189"]	24
["3","231","3,65","3,379","18","389,390,1038","7"]	24
["3","3,231","7"]	24
["66,974","7"]	24
["3,231","231","7"]	24
["13,21,198","24,26","7","64"]	24
["339","255,340","255,259,340","259,340"]	24
["1816"]	24
["528"]	24
["255,2223","2196"]	24
["1902"]	24
["13,1134","7"]	24
["2690"]	24
["151","4400","21,151","22,151","21,4400","22,4400","18","19,20","7","6,23"]	23
["339","340,729","7"]	23
["56"]	23
["2,3","231","3","2,3,66","3,66","2","7"]	23
["255,2223","2196","259,2223"]	23
["255,2223","2196","259"]	23
["319"]	23
["3,424","3,424,13742","6159","3,424,896","3,167,424","7"]	23
["3,13"]	23
["2196","255,2223","2223"]	23
["3,56,370","21","7"]	23
["2196","2223"]	23
["3,13","597","3,597","3,13,47","1,3,13","3,13,271","3,13,572","3,13,1387","3,13,573","3,13,290","3,13,142","3,13,64","3,47,597","1,3,597","3,271,597","3,572,597","3,597,1387","3,573,597","3,290,597","3,142,597","3,64,597","7"]	23
["3,13","597","24,25,26","3,597","3,13,47","1,3,13","3,13,271","3,13,572","3,13,1387","3,13,573","3,13,290","3,13,142","3,13,64","3,47,597","1,3,597","3,271,597","3,572,597","3,597,1387","3,573,597","3,290,597","3,142,597","3,64,597","7"]	23
["929","6,23","340"]	23
["3,13,21","24,26","7"]	23
["17523","7"]	23
["644","644,940","12,644","14,644","64,644","644,1020","46,644","75,644","644,656","348,644","644,1039","644,733","42,644","47,644","7"]	23
["3,6","118","7"]	23
["255,2223","2196","255,259,2223"]	23
["929","6,23","515"]	23
["3,12,14,450","3,12,14,21,450","3,6,12,14,450"]	23
["339","340,729","3","165","448","7"]	22
["644","644,940","12,644","14,644","64,644","644,1020","46,644","75,644","644,656","348,644","644,1039","644,733","42,644","47,644","35,644","13,644","7"]	22
["310"]	22
["3,6","231","3,168","3,6,18","3,6,165","3,6,448","3,18,168","3,165,168","3,168,448"]	22
["3,65,3223","231","3,65,3223,3262","7"]	22
["440","23,440","7"]	22
["3","231","6"]	22
["6,428,488","6"]	22
["3,59","7"]	22
["66","21","2205","3","18","2131,2132","7"]	22
["2406","7"]	22
["1463,1495","1623","2860","1463"]	22
["3,6,18,65","3,6,18,65,113","3,6,18,65,637","3,6,18,65,228","7"]	22
["3,65","151","7"]	22
["1495","1623","1463","2860"]	22
["3,64","3,14,64","7"]	22
["3,12,481","7"]	22
["929","6,23","110"]	22
["413","96,97,98,99,100,540,541","7"]	22
["3","231","66"]	22
["3,14","7"]	22
["7","14,339","255,259,340"]	22
["3","198"]	22
["929","6,23","141"]	22
["3,14,47","7"]	22
["422","3","7"]	22
["723","797","21,797","7"]	22
["2205","66,2205","3,2205","18","2131,2132","21","7"]	22
["72"]	22
["36,75,295","6","7"]	21
["45,220","6"]	21
["12,272","6","7"]	21
["3,6,57"]	21
["716","7"]	21
["3,21,2205","231","3,21,14942","3,21,66,2205","3,21,66,14942","18","2131","7"]	21
["370","6","4504","700","135","7"]	21
["3,746","3,746,747","7"]	21
["4575","7"]	21
["3536","23,3536","7"]	21
["288","7"]	21
["13","231","7"]	21
["3,45,450","66","24,29","7"]	21
["114","21,114","22,114","7"]	21
["12,13,47","12,13,23,47","7"]	21
["6342","9742","12982"]	21
["3","24,26"]	21
["3,831","3,219,831","3,165,831","7"]	21
["339","340","340,17043","340,729","255,340","259"]	21
["3,66","231","3,66,1657","3,66,165","3,66,219","3,18,66","3,66,620","448","7"]	21
["15","7"]	21
["17578"]	20
["3,57,109","3,21,57,109","7"]	20
["13,14,47","7"]	20
["3","231","18","389,390,1038","7"]	20
["486,488","7"]	20
["3,6,12,45","66","430","24,29","7"]	20
["3,65","3,65,142","3,18,65","3,65,370","7"]	20
["47","141","141,165","21,141","7"]	20
["3,6","231","6,231"]	20
["3","3,222","7"]	20
["3,424","7"]	20
["13,348","13,14,348","13,21,348","7"]	20
["773","47,626","1639"]	20
["3,17","7"]	20
["3,339,16950","340","7"]	20
["3,87","6","3,21,87","3,87,168","7"]	20
["17743","231","3","7"]	20
["3,23"]	20
["2015"]	20
["929","6,23","56"]	20
["1993","1994,1995","7"]	20
["3","2188","7"]	20
["3,59","3,59,3693","3694","3694,10283","3,59,110","7"]	20
["3,13,14,47,626","1639","1640","231","7"]	20
["3436","3965","7"]	20
["2404","23,2404","7"]	20
["3,57,460","6","3,23,57,460"]	20
["191"]	20
["3,6,65,450","231"]	20
["81,723,14119","3662","7"]	19
["6,231","3,6","231"]	19
["1","7"]	19
["18,66","65,151","231","18,110","18,59","18,21,66","18,22,66","6,18,66","18,23,66","18,21,110","18,22,110","6,18,110","18,23,110","18,21,59","18,22,59","6,18,59","18,23,59","7"]	19
["220","3","220,733","7"]	19
["21,231,695","21","231","7"]	19
["3","3,868","7"]	19
["974","7"]	19
["3,18,65","3,18,21,65","7"]	19
["3","96,97,98,99,100,540,541,686","7"]	19
["3,6,23,118","231","6"]	19
["21,426","24","7"]	19
["3","66","7"]	19
["3039","7"]	19
["450","3","231"]	19
["929","6,23","14"]	19
["253"]	19
["3,21","231","3,21,483","3,18,21","3,21,114","3,21,110","7"]	19
["126","7"]	19
["929","6,23","136"]	19
["3,65","231","24,26","3,18,65","3,65,763","764","765,766","7"]	19
["626","28,627,1639","1640"]	19
["59","18,59","59,167","59,190","22,59","59,473","59,1274","7"]	19
["3","422"]	19
["3,57,737","231","7"]	19
["929","6,23","353"]	19
["35,940","6,35,940","6"]	19
["507"]	19
["18","3","231","389,390","7"]	19
["3,65","18","24,29"]	19
["929","6,23","644"]	19
["35,47","7"]	19
["3,42,64","3,42,64,733","3,42,64,106","7"]	19
["3,173"]	19
["478"]	19
["3,12","7"]	19
["35","14,35","35,64","35,220","12,35","35,45","35,44","7"]	18
["253","254","7"]	18
["12,13","7"]	18
["3,6,65","231"]	18
["45"]	18
["3,65","984","448","7"]	18
["3,4466","3,193","3,1171","7"]	18
["2648","2649,2999","7"]	18
["597","7"]	18
["3,231","7"]	18
["1418","18","7"]	18
["143","21","7"]	18
["35","12,35","7"]	18
["6","3,6"]	18
["3,363","3","231","24,29","3,6,363","3,6","363"]	18
