query_shape	count
["929","3","3,126","126","3,66","3,66,126","66","7"]	231
["508","23,508","7"]	230
["3,66","231","3,66,1657","3,66,165","3,66,219","3,18,66","3,66,620","448","7"]	222
["16"]	220
["3,6,65","231"]	216
["295","7"]	212
["49","7"]	212
["3,6","370"]	210
["18","389,390"]	208
["18","18,66"]	205
["3","3,21","7"]	204
["14","6,14"]	202
["1328","89,1121,1680"]	200
["3","231","3,637","3,113","3,6"]	200
["3,13","7"]	196
["3","231","3,66","3,21","3,2205","18","2131","7"]	194
["1495","1623","1463","2860"]	188
["3,65","231","7"]	188
["3,18,21,66,763","231","66","764","765,766","24,26,29","18","389,390,1038","7"]	188
["61","61,143","143"]	180
["151","4400","21,151","22,151","21,4400","22,4400","18","19","7","6,23"]	180
["23"]	179
["3","3,6"]	176
["21"]	174
["13,14,44,45,64,625","18","7"]	172
["67","23,67","7"]	167
["76"]	167
["126"]	163
["3,757","3,6,757","3,757,758","3,142,757","3,757,759","3,595,757","3,21,757","3,620,757","3,757,760","3,757,761"]	161
["460","67,460","57,460","7"]	156
["2205","66,2205","3,2205","18","2131","21","7"]	153
["3,940","6"]	151
["143","23649","23247","16609","23650","18217","21979","22182","23651"]	148
["70"]	147
["28"]	146
["12","7"]	142
["3,18","231","7"]	141
["94"]	140
["480","7"]	138
["79","24,26,29","79,142","7"]	136
["32"]	134
["3,23"]	134
["35","7"]	134
["1785","23,1785","7"]	132
["952"]	131
["3,65","3,65,66","7"]	130
["480","21","96,97,98,99,100,540,541","7"]	130
["3,49","24,26,29","3,49,372","373","6","3,32,49"]	126
["3,28","7"]	126
["21,642,927","7"]	126
["472"]	126
["3","231","3,21","3,22","18","19","7","6,23"]	126
["3,136","24,29","7"]	125
["413","56","57,288","104","59","7"]	125
["3,65,66,763","231","65","764","765,766","3","7"]	125
["17017","23,17017","7"]	124
["3","231","3,21","3,22","18","19,20","7","6,23"]	124
["94","23,94","7"]	123
["590","23,590","7"]	122
["929","14","173","413","229","104","59","56","7"]	122
["532","7"]	120
["110","66","7"]	120
["3","198","3,6"]	120
["480","96,97,98,99,100,540,541","7"]	119
["6,413","3,56,57,330","3,56,57,175,330","6,104","59"]	119
["231","96,97,98,99,100,540,541,686","7"]	119
["32","7"]	117
["1692","23,1692","7"]	117
["59","7"]	116
["413","1625","239,2086","57,288","104","59","7"]	115
["59","21,59","7","6"]	115
["42"]	113
["929","6,23","13"]	113
["14","7"]	113
["3,65"]	111
["3,2399","3,2399,3907","3,6,2399","3,1259,2399","6","3,448,2399","3,1417,2399","3,21,2399","3,65,2399","194","3,252,2399","3,165,2399","3,79,2399","2399","3,142,2399","3,2399,2400","1481","3,1051,2399","1,3,2399"]	111
["3,2399","3,2399,3907","3,6,2399","3,1259,2399","6","3,448,2399","3,1417,2399","3,21,2399","3,65,2399","194","3,252,2399","3,165,2399","3,79,2399","2399","3,142,2399","3,2399,2400","1481","3,1051,2399"]	110
["47"]	110
["929","6,23","65"]	110
["87","7"]	110
["6,413","56,57","288","56,57,175","6,104","59"]	109
["24,26","7"]	108
["929","6,23","231"]	108
["231","96,97,98,99,100,540,541","7"]	107
["146,596","23,146,596","146,596,4434","146,596,4688","146,596,3375","146,596,639","146,596,2087","7773,11263"]	106
["13"]	106
["6,13,47"]	106
["2051","23,2051","7"]	106
["114","114,349","1424","7"]	105
["3,65,1392","231","1393","12","259","7"]	104
["3,460","3,67,460","3,57,460","7"]	104
["3,6,18,65","231","65","7"]	104
["151","21,151","22,151","18","19,20","7","6,23"]	104
["2259","23,2259","7"]	103
["3,21","231","24,26,29","18","389,390","7","6,23"]	102
["128","120,128","128,139","128,981","7"]	102
["227"]	102
["67"]	101
["6,28,140"]	101
["428","7"]	101
["6,231"]	99
["3,66","7"]	98
["84","23,84","7"]	98
["24"]	97
["532","21,532","22,532","18","19,20","7","6,23"]	96
["65"]	96
["1392","1393","481","7"]	93
["6","7"]	92
["3,197","7"]	90
["64","6,64"]	89
["16999","23,16999","7"]	89
["3,6,18,65","231"]	88
["13,14,21,44,45,64,625","18","7"]	87
["3,35,45","18","18,65","7"]	87
["355","23,355","7"]	87
["21,65","21,66"]	83
["481","7"]	83
["3,221","7"]	82
["3","198","3,6","6,198"]	82
["929","6,23","66"]	82
["21,47"]	82
["2205","66,2205","21,2205","3,2205","18","2131,2132","7"]	81
["65","66"]	81
["3,441","3,441,2623","7"]	81
["532","21,532","22,532","18","19","7","6,23"]	80
["3,35,339","255,340","231","255,259,340","7"]	80
["3,1463","28","7"]	80
["3","3,65","778","680","3,352","7"]	77
["168"]	77
["584","23,584","7"]	77
["3541"]	77
["3,66","3,66,758","7","6"]	76
["482","23,482","7"]	76
["3,535","375,536","375"]	76
["1083"]	74
["702"]	74
["3","6","231"]	73
["3,57,109"]	73
["231","6,231"]	73
["18,65","6","7","3"]	72
["2116","23,2116","7"]	72
["3","24,29","7"]	72
["3,66","231","3,18,66","3,66,167","7"]	71
["1336"]	71
["3,65","24,29","7"]	70
["391","23,391","7"]	69
["3","3,65","7"]	69
["3,57,109","7"]	68
["108"]	68
["1743","23,1743","7"]	67
["65,121","121"]	65
["66","21","2205","3","18","2131","7"]	65
["3,65","3,18,65","3,21,65","7"]	64
["372","373,375","21,372","7"]	63
["66"]	63
["8,121","121","6,8,121","6,121","3"]	62
["219"]	61
["3,14,44,45,64","3,18","231","7"]	61
["28","7"]	61
["229","35","124","13","3","170"]	60
["6,456"]	60
["4508","1265"]	60
["3,35","3,35,481","7"]	60
["3,47","7","6"]	60
["231","3","7"]	60
["66","66,758","7","6"]	59
["3,6,18"]	59
["3,6","7"]	59
["3,6","6"]	59
["3,14,47","7"]	59
["50"]	59
["1481","7"]	58
["3","7","6"]	58
["59"]	58
["3,339,571,16950","340,341","7"]	58
["3,113,228","231","3,59,113,228","59","7"]	58
["24,26,592","3"]	58
["3","24,26,29","3,6"]	57
["3,18","231","3,18,21","3,18,22","3,6,18","3,18,23"]	57
["3,13,47","231","24,26"]	57
["35"]	56
["3,6,65"]	56
["929","6,23","47"]	56
["145","96,97,98,99,100,540,541","7"]	56
["3,3688","231","179,3641","7"]	56
["1280","7"]	56
["1433","21,1433","22,1433","18","19","7","6,23"]	56
["3","198"]	56
["520","23,520","7"]	56
["3","2,3","7"]	55
["61,62","24","61,62,143"]	55
["18,151","231","21","448","7"]	55
["16367","1339","537","23652","12280"]	54
["486","7"]	54
["568"]	54
["18,65","6","7"]	54
["3,6,65","231","3"]	54
["3","24,26","7"]	54
["3,12,64,481","6","7"]	54
["3,18,65","7"]	54
["3,486","3,488","7"]	53
["363","7"]	53
["13,47","24,26","7"]	53
["3,18","7"]	53
["57,416,653","7"]	53
["3,535","375,536"]	53
["3,614,675,676,677,678","7"]	52
["3","3,984","7"]	52
["3,17","3,17,59","7"]	52
["143","21","7"]	51
["3","3,65","23"]	51
["229","7"]	51
["3,2623","59","7"]	51
["87"]	51
["3","6"]	50
["3,165","7"]	50
["3,253","179,239","7"]	50
["3","3,231","3,21","7"]	50
["143"]	50
["3,66","66"]	50
["1328","6,89,231,510,1966","1214,1965"]	50
["3,65,197","7"]	49
["3,65,66","7"]	49
["716","7"]	49
["929","6,23","23657"]	49
["929","3,21,65","7"]	49
["146"]	48
["3,18,65","231","3,18,65,142","7"]	48
["52,607"]	46
["1463","376,2860","476","59","58","7"]	46
["3,57","3,21,57","24,29","7","6"]	46
["1691","793","7"]	46
["3,221","231","7"]	46
["3,121"]	46
["253"]	46
["169","23,169","7"]	46
["3","3,66","65","7"]	46
["13,14","7"]	45
["3,6,778","6","778","3,8,778"]	45
["24,29","18","2131,2132","7"]	45
["83"]	45
["24,26","3","56","7"]	45
["24,26,592","6"]	44
["3305","376,3306","3,18,110,637","476","1114","3,18,21,110,637","7","6"]	44
["929","56,57","288","7"]	44
["21,642","7"]	44
["3,339","255,340","341"]	44
["370","7"]	44
["198","7"]	44
["13,45","18","7"]	44
["1328","6,89,1667"]	44
["21","56,135","7"]	44
["2050","18","19","7"]	44
["21","14","45","64","44","154","42","1743","211","126","243","24","7","6,23","6"]	43
["6","6,231","231"]	43
["135","288"]	43
["1481","142,1481","6,1481"]	43
["3,65","231","3,65,763","764","765,766","3,65,2488","2489","708,709","3,65,1268","763","3,65,748","3,65,3345","7"]	43
["65,121","121","7"]	43
["13","231","7"]	43
["3,13","3,13,65","3,12,13","7","23"]	43
["3","3,18","3,110","3,470","7"]	43
["3","24,26,592","3,61"]	43
["2205","66,2205","3,2205","18","2131,2132","21","7"]	43
["3,12","7"]	43
["142","24","7"]	42
["69"]	42
["198"]	42
["18,66,197,253,317,1411","255","3","7"]	42
["135","57,135","7"]	42
["3,18,197,760","18,197,760,1433","7"]	42
["3,6,2623","3,168,2623","7"]	42
["3,47","221"]	42
["422","7"]	42
["13,21,124","24,26","7","64"]	42
["3,797","47","7"]	41
["68"]	41
["13,47","7"]	41
["21,145","7"]	41
["3,64,940","6"]	41
["124","231","7"]	41
["393","23,393","7"]	41
["3","231","3,66","3,21","3,2205","18","2131,2132","7"]	41
["1083","6,1083","121,1083","18,1083","763,1083","764","765,766"]	41
["3,6","3,6,460","3,6,49","3,6,109","3,6,57","7","6"]	40
["3,21","7"]	40
["3,18,65","2991","3,18,21,65","7"]	40
["235,1278"]	40
["15,21","7"]	40
["3,121","7"]	40
["3","24,26,592","24,26","7"]	40
["338","7"]	40
["56,288","56","124","3","7"]	40
["14,45,339","255,340","18","255,259,340","14,21,45,339","7"]	40
["12,13,47","12,13,21,47","12,13,14,47","12,13,47,64","12,13,45,47","18","7"]	40
["3,235,620","6,170","6"]	40
["6,59","59","7"]	40
["12,13,45","66","18","12,13,14,45","12,13,45,64","12,13,21,45","18,66","7"]	40
["121","21,121","22,121","18","19","7","6,23"]	40
["3,35","231","66"]	39
["1083","7"]	39
["156"]	39
["3","231","3,6"]	39
["3,161"]	39
["3,114","7"]	39
["3,6,65,197","6,778","6,680"]	38
["3,535","375,536","7"]	38
["3,2579","2961","708","7"]	38
["3,35","7"]	38
["3,65","65"]	37
["6,428,488","6"]	37
["3,65","3,23,65","7"]	37
["3,66","231","66"]	37
["13,14,45,47","18","7"]	37
["3,339,16950","340","7"]	37
["30,44","18","7"]	37
["30,220","7"]	37
["6,725","7"]	37
["1301","7"]	36
["3,92","116","7"]	36
["13,47,124","7"]	36
["6","3"]	36
["422","201","7"]	36
["114","114,349","1424,1425","7"]	36
["3,6,65","231","3,6,65,167"]	36
["64","3,64","7"]	36
["372,626","627,1639","1640","373","626,1541","2001","7"]	36
["3,18,59","59","3","231","7"]	36
["3571","24,29"]	36
["13,31","7"]	36
["3,18,59","231","3,18,21,59","7"]	36
["231","3,6,252"]	35
["3,18,142","231","7"]	35
["3,18,197","231","7"]	35
["3,974","3,18,974","3,151,974","3,21,974","7"]	35
["42","7"]	35
["3,6,136","6"]	35
["13,626","231","627,1639","1640","7"]	35
["3,6,1129","2623","3,168,1129","7"]	35
["175"]	35
["18","7"]	35
["66","2205","3","18","2131","21","24","7"]	35
["3,57,136","6"]	35
["71"]	35
["231","3","3,637","3,113","3,21","3,18","7"]	35
["535","375,536","3,535","375"]	35
["23","3","7"]	35
["31,44","18","3","7"]	35
["3,339","255,340","255,259,340","341"]	35
["47","7"]	35
["3,666,1680","13498","6027","231","59","437","7"]	35
["66","448","7","6"]	35
["157","23,157","7"]	35
["191"]	35
["3,18,59,432","231","239","7"]	34
["3,66","231","3,18,66","7"]	34
["3","24,25,26","7"]	34
["142"]	34
["124","7"]	34
["620"]	34
["18,65","3,18,65","6","7"]	34
["3,339","340","3,12,339","3,14,339","3,64,339","3,45,339","3,44,339","3,339,940","3,163,339","3,339,486","3,339,488","3,339,481","3,339,480","3,339,727","3,170,339","3,198,339","3,339,1039","255,340","259,340","340,599","340,600","7"]	34
["65","7"]	34
["1586","23,1586","7"]	34
["3,65,66","231","3,18,65,66","7"]	34
["3,136","7"]	34
["231","6"]	34
["3,65,197","231","3,65,197,868","7"]	33
["3,6,23","231","7"]	33
["7","6"]	33
["3,143,603","605","604,605","6","605,3639","3,143,603,848","603"]	33
["85"]	33
["3,446","3,446,2623","7"]	33
["3,65","231","3,6,65"]	33
["3","82","3,6"]	33
["127"]	33
["3,339","255,340","255,259,340","3,339,2196","255,2223","255,259,2223","7"]	33
["126","23,126","7"]	33
["3,59","231","3,21,59","3,22,59","18","19,20","7","6,23"]	33
["3,12,13,47","24,26","7"]	32
["598","21,598","7","6"]	32
["6,18,231","3,6,18","7"]	32
["3,49,596,1337","24,26"]	32
["15"]	32
["3,64","7"]	32
["3","3,65","3,8","7","23"]	32
["3,35,481","7"]	32
["1433","21,1433","22,1433","18","19,20","7","6,23"]	32
["3,6,57","3,6,21,57","24,29"]	32
["1618"]	31
["17,57","7"]	31
["1558","23,1558","7"]	31
["18,151","231","18,21,151","448","7"]	31
["117","24,26","7"]	31
["24,26","628","773,1640","2866","7"]	31
["24,26","626","773,1640","1639","7"]	31
["28,716","7"]	31
["3,47","24","24,29","7"]	31
["3,12,13,626","773,1640","1639","231","6","7"]	31
["3,18,21,959","231","7"]	31
["18,21,151,2205","179","7"]	31
["3,65,66","231","7"]	31
["35,47","7"]	31
["1622"]	31
["3","96,97,98,99,100,540,541","7"]	31
["1083","6,1083","121,1083","763,1083","764","765,766","2770","2771,10880,10996"]	30
["45,220","6"]	30
["3,6,18,763","231","6","764","765,766","6,231","3,6,18,21,763","16945"]	30
["2775","2776,9073","773,1640","7"]	30
["3,12,47","7"]	30
["3,35","3,35,480","7"]	30
["121"]	30
["6,12"]	30
["3,66","66","3,3039","7"]	30
["45,220","18","7"]	30
["1301"]	30
["3,18,271","231","7"]	30
["6","3","231"]	30
["6,18,66"]	30
["121","7"]	30
["3,6","231","7"]	30
["231","3,252","7"]	30
["3,12","24,26","7"]	29
["6,65","24,26","7"]	29
["1691","7"]	29
["16999"]	29
["3,57","231","49"]	29
["3,52,607"]	29
["12,723","6","7"]	29
["3,253,492","493,1001","255","259","3,253,492,553","24,26,29","7"]	29
["339","340","340,729","340,17043","340,987","255,340","340,988","259,340","340,3329","7"]	29
["6,13"]	29
["510","7"]	29
["3","231","3,895","3,59","3,79","3,1259","3,2399","7"]	29
["481","168","7"]	29
["3","3,18","7"]	29
["3,13,47","231","24,26","7"]	29
["13","231"]	29
["3","49","136"]	29
["339","340","339,500","255,340","259,340","7"]	29
["1743"]	29
["88,89,2797"]	29
["3","700","3,6"]	29
["3,136","6"]	29
["3,12,14,450","3,12,14,21,450","3,6,12,14,450"]	29
["136","7"]	28
["3,197","3,66","66","7"]	28
["3,12,13","7"]	28
["12,198","7"]	28
["3","3,23"]	28
["3,307","3,18,307","24,29","7"]	28
["66","21,66","7","6"]	28
["5,88,89"]	28
["4508"]	28
["3,23","231"]	28
["664,1667,2832","376,437","476","10","6","7"]	28
["3,1129","2623","7"]	28
["3,18,65","3,18,21,65","7"]	28
["1,13","231","1,13,21","7"]	28
["3,13,626,628","231","1639","773","2866"]	28
["3,65,66,763","231","3","65","764","765,766","7"]	28
["3","3,23","7"]	28
["3","231","3,21","3,14","3,64","3,165","3,113","3,190","3,13","3,35","3,6","3,23"]	28
["1755"]	28
["3","231","59","3,59","3,231","59,231"]	28
["15,141","6"]	28
["217","422","7"]	28
["12,13","7"]	27
["114","59","110","114,349","1424,1425","110,349","3","7"]	27
["2050","18","19,20","7"]	27
["3,535","3277,3278","7"]	27
["3,6,66,142","231","65","66","3,6,65,142"]	27
["57,231","7"]	27
["929","6,23","12"]	27
["3,65,939","6"]	27
["3,18,59,473,3039","7"]	27
["114,371","3,114,371","15,114,371","7"]	27
["7","6","66","448"]	27
["128","128,981","128,139","7"]	27
["13,124","7"]	27
["3,441","7"]	27
["687","7"]	27
["3","231","3,6","3,23"]	27
["3,14,64","7"]	27
["6,231","6","24","3,6,231","3","231","6,168,231","168","6,168","3,6,168,231"]	27
["2258"]	27
["3,18,535","375,536"]	27
["12,13,14,124","628","7"]	27
["2137","21,2137","7","6"]	27
["60"]	27
["126","24"]	27
["3,6,18","3,6,18,113","3,6,18,637","3,6,18,228"]	27
["3,66","66","7"]	27
["3,23,47","7"]	26
["3,219","6"]	26
["114,672","18","7"]	26
["3,21,197,760","7"]	26
["87","3,87","7"]	26
["3","3,66","3,2891","65","7"]	26
["632"]	26
["3","45","3,6","6,45"]	26
["197","18,197","7"]	26
["3,18,924"]	26
["13,21,198","24,26","7","64"]	26
["146,596","23,146,596","146,596,4434","146,596,4688","146,596,639","146,596,2087","7773,11263"]	26
["3,13,21","3,13,14,21,64","7"]	26
["3","231","7","6"]	26
["3,66","231","7"]	25
["3,6,65","231","3","7","6"]	25
["13,21,413","24,26","7","64"]	25
["61,62,143","61","62","143"]	25
["55","7"]	25
["24,26"]	25
["1465","23,1465","7"]	25
["3,65","6"]	25
["3,35"]	25
["146,596","23,146,596","146,596,4688","146,596,639"]	25
["45","7"]	25
["3,42","7"]	25
["145","21,145","7"]	25
["3,253,492","493,1001","24,26,29","255","259","3,253,492,553","7"]	25
["3,47","7"]	25
["3","231","428","3,428","7"]	25
["929","6,23","45"]	25
["3,197","231","7"]	25
["231","13","7"]	25
["88,89"]	25
["231","6,231","6","231,902"]	24
["14,45,47","18"]	24
["3,109","3505","136"]	24
["57"]	24
["12,35","7"]	24
["3","49"]	24
["56","56,288","124","3","7"]	24
["56"]	24
["3","3,6","24,26,29"]	24
["45,168","7"]	24
["3,746","3,746,747","7"]	24
["3,12,13","231"]	24
["3,6,18,763,16945","231","6","764","765,766","6,231","3,6,18,21,763,16945"]	24
["3","3,231","7"]	24
["3","18","389,390","7"]	24
["2405"]	24
["3,14"]	24
["1083","6,1083","121,1083","18,1083","763,1083","764","765,766","2770","2771,10880,10996"]	24
["3,6,1467","6"]	24
["3","3,142","3,757","7"]	24
["6,231","6,231,902"]	24
["3,6","6,231","7"]	24
["1392","1393","481","21,481","21","7"]	24
["3,2623","7"]	24
["300"]	23
["45","45,168","7"]	23
["3,66"]	23
["13,45,338","7"]	23
["352","3,21,582"]	23
["929","163,207","376","377","7"]	23
["3,6,535","375,536,537"]	23
["370","6","4504","700","135","7"]	23
["12,47","7"]	23
["3,197,1392","231","1393","12","7","259"]	23
["227","23,227","7"]	23
["3,65","231","65"]	23
["3,15,21,114","3,15,21,110,114","7"]	23
["3,151","3,18,151","3,21,151","3,151,165","24,29","7"]	23
["56,135","7"]	23
["3,258","1720","7"]	23
["3,18,65","231","7"]	23
["1456","7"]	23
["3,109","231","2760"]	23
["490","21,490","7","6"]	23
["6,231","6,231,4659"]	23
["3,21,65,763","231","764","28,765,766","7"]	23
["3","3,602","7"]	23
["3,65","231","65","7"]	23
["3,65","231","18","3,65,2050","3,21,65","389,390","7"]	22
["3,2345","231","7"]	22
["3,32,136","24","3,32,136,370","7"]	22
["18,65","24,26,29"]	22
["221","7"]	22
["3,6,217,763","218","764","765,766","448","7"]	22
["3","231","3,6","6,231"]	22
["57,135,370","56,57,135,370","57,135,370,607","7","6"]	22
["3,12,13,47","7"]	22
["3","695","3,6"]	22
["6,13,45","18,65","6,13,14,45","7"]	22
["3,56","13","7"]	22
["17154","23,17154","7"]	22
["18,229","18,21,229","7"]	22
["929","6,23","35"]	22
["3,65,121","24,29","7"]	22
["13,47,124","13,47,64,124","7"]	22
["8","7"]	22
["2774"]	22
["12"]	22
["481"]	22
["6,220"]	22
["3,66","231","3","3,65","3,65,66","3,18,66","3,18,65","7"]	22
["3,38,136","231","24","39,40","7"]	22
["13,14,229","231","13,14,4522","13,14,124","13,14,45,229","13,14,45,4522","13,14,45,124","7"]	22
["1993","1994,1995","7"]	22
["35,940","6,35,940","6"]	22
["3,18,142","231"]	22
["3,6,317","24,26"]	22
["61,143","7"]	21
["59","21,59","18,59","7"]	21
["3,6","3,6,126","3,6,87"]	21
["6","168"]	21
["507,2421"]	21
["1"]	21
["1043","23,1043","7"]	21
["3,18","3,18,113","3,18,637","3,18,228","3,6,18"]	21
["3,6,18,483","3,6,18,21,483"]	21
["2775","255,2776","7"]	21
["838","7"]	21
["3,65,197","231","7"]	21
["21","18","389,390,1038","22","7"]	21
["3592","7"]	21
["6,45","7"]	21
["3","700","3,6","6,700"]	21
["163","23,163","24,29","7"]	21
["481,626","628","1639","773,1640","2866","481,628","626"]	21
["3,12,14,47,64","7"]	21
["3,59","231","3,21,59","3,22,59","18","19","7","6,23"]	21
["380,626","1639","773,1640,3860","3481","255","3482","259","2472","7"]	21
["220"]	21
["3","231","66"]	21
["3,6,13,21,47","64"]	21
["3,339","340","255,340","259,340","3,14,339","3,64,339","3,339,644","7"]	21
["253,2364","254","231","7"]	21
["3,66","3,21,66","3,18,66","7"]	21
["3","2188"]	21
["3,66","3","7"]	21
["3,13,625","2991","3,13,21,625","3,13,45,625","3,13,44,625","3,13,14,625","3,13,64,625","3,13,42,625","3,13,106,625","7"]	21
["142","24,26,29","7"]	21
["73"]	21
["15","7"]	21
["3,18,65,1031","3,18,21,65,1031","7"]	20
["6,438"]	20
["3,13,47,124","3,13,47,64,124","7"]	20
["3","3,18","3,197","7"]	20
["3,6,18","231"]	20
["3","3,66","66","231"]	20
["2412"]	20
["3,17","7"]	20
["3,6,12,47","6"]	20
["3,6","3,6,10"]	20
["1718"]	20
["3,18,65"]	20
["1803"]	20
["3,6,66,763","66","764,768","765,766"]	20
["3,18,65,3436","3965"]	20
["6,18,65"]	20
["3,12,13,47","3,12,13,23,47","13","24,29","7"]	20
["13,940","231","6,13,940","6","6,231"]	20
["3,65","3,18,65","7"]	20
["3,922","3","7"]	20
["110","3,110","3,511","231","59","21,110","7"]	20
["403","23,403","7"]	20
["18,473","7"]	20
["3,6","700"]	20
["3,65,66"]	20
["3,176,637,5327","231","7"]	20
["1416","201","7"]	20
["3,339","255,340","255,259,340","239,255,340","7"]	20
["2770","2771,10883","3,2770","231","687","7"]	20
["398","23,398","7"]	20
["3,18,65,66","7"]	20
["64,163"]	19
["3,6,18","7"]	19
["1","7"]	19
["3","1603","3,6"]	19
["35","231"]	19
["3,339","255,340","7"]	19
["3,6,12,45","66","430","24,29","7"]	19
["3,45","653,2027","3,44","3,656","3,21,45","3,21,44","3,21,656","7"]	19
["3","3,59","3,2361","3,212","3,637","3,165","3,370","3,734","7"]	19
["3,12,13","231","7"]	19
["3","47","3,6"]	19
["12,14,45,198","18","7"]	19
["3,12,13,14","64","124","7"]	19
["3,65,66,167","12","7"]	19
["1463","376,2860","476","59","58"]	19
["12,45,198","7"]	19
["3,47"]	19
["3,6","24,26"]	19
["56","7"]	19
["3,18,197","7"]	19
["21,124","7"]	19
["1698","23,1698","7"]	19
["2846","7"]	19
["59","59,141","18,59","21,59","7"]	19
["6,13,47","6,13,47,4659"]	19
["3,109","49"]	19
["3,193","7"]	19
["3269","1481","7"]	19
["399"]	19
["66","18","389,390,1038"]	19
["65,638"]	19
["3,47,64","24,26,592","7"]	19
["3","3,15","3,21"]	19
["12,13,14,124","64","7"]	19
["3,65,121","24,29","65","7"]	19
["3,2205","231","3,66,2205","3,21,2205","18","2131","7"]	19
["3,65","3,21,65","7","6"]	19
["3,6,13,21","64"]	19
["339","340,729","1,339","7","259"]	19
["201","24","201,372","373","373,375","7"]	19
["3,65","231","3,65,121","3,65,197","7"]	19
["3,65","3,65,763","764","765,766","7","6"]	19
["3,6,109"]	19
["3,110,499","66","7"]	19
["43","2311","6"]	19
["507,2026","7"]	19
["3,65","231"]	18
["175,370"]	18
["36,75,295","6","7"]	18
["6,13,45","6,18","6,45,1496","6,13,14,45","6,14,45,1496","13,1496"]	18
["929","6,23","18"]	18
["21","7"]	18
["3,66,2129","3,66","7"]	18
["88,89","88","7"]	18
["3","231","3,895","3,59","3,79","3,1259","7"]	18
["3,13,450","24,26,29","7"]	18
["3,13","24,26","7"]	18
["3","231","3,18","7"]	18
["6,367,450","366,376","450","476","56"]	18
["253","254","231"]	18
["58","7"]	18
["3","6","7"]	18
["3,422","7"]	18
["1268","24,29","1275"]	18
