query_shape	count
["12,13,45","66","18","12,13,21,45","18,66","7"]	44
["2,3","7"]	44
["3,66,167","231","12","13","7"]	44
["3,229","231","375","3,14,229","7"]	44
["3,47","7","6"]	44
["3,66,167","231","3","12","7"]	43
["3,109","24,29","3,49,109","3,87,109","3,109,1618","7"]	43
["3,18,473","231","3,18,473,3436","3437,9386","6","7"]	43
["3,47","24","24,29","7"]	43
["231","13","7"]	43
["107"]	43
["598","21,598","7","6"]	42
["3,591","3,339,775","340","231","255,340","7"]	42
["56"]	42
["175"]	42
["1059","23,1059","7"]	42
["3,66","231","3,66,1650","7"]	42
["3,14,64","3,14,21,64","7"]	42
["929","6,23","66"]	42
["6,428,488","6"]	41
["3,66","231","3,66,167","3","7"]	41
["3,12,13,47","7"]	41
["253,777","254","3","231"]	41
["591","3,339","340","255,340","259,340","340,599","186,340","340,600","187,340","239,340","7"]	41
["24,26","704","3","3,6","3,363","6","231","515"]	41
["6,59","59","7"]	41
["3,66","231","3,66,1657","3,66,165","3,66,219","3,18,66","3,66,620","448","7"]	41
["2205","66,2205","3,2205","18","2131","21","7"]	40
["35,45","65","7"]	40
["370","6","4504","700","135","7"]	40
["3,121,1278"]	40
["549"]	40
["1993","1994,1995","21","7"]	40
["137"]	40
["3,6,197"]	40
["120","7"]	40
["64","64,733","3,64","7"]	40
["49,57,109,460","3,49,57,109,460","49,57,109,460,769","24,26","7","6"]	39
["35"]	39
["410","23,410","7"]	39
["3,56","7"]	39
["18,21,65,431","3857","708","7"]	39
["929","3","3,126","126","3,66","3,66,126","66","7"]	39
["3","3,109","3,700","3,142","3,252","3,165","3,806","3,596","3,847","3,607","3,124","24,26","7"]	39
["723","24,26","7"]	39
["3,18,65,197","231","7"]	39
["13,47,626","1639","773,1640","7"]	39
["3,161"]	39
["21","7"]	38
["3,109","7"]	38
["597","7"]	38
["3,110","231","3,18,110","3,21,110","7"]	38
["165,448,788","339","255,259,340","7"]	38
["18","7"]	38
["3,121,197","231","7"]	38
["3,109,136","231","7"]	38
["3,339","255,340","231","255,259,340","255,340,1035","6","7"]	38
["2269"]	38
["490","21,490","7","6"]	38
["24,26,592","704","449","3"]	38
["3541"]	38
["3","231","6"]	37
["24,26"]	37
["3,13,626,628","231","1639","773","2866"]	37
["3,370","7"]	37
["2,3,197","7"]	37
["1310","7"]	37
["3,47,450","3,6,47,450"]	37
["3,18","231","7"]	37
["18,151","231","21","448","7"]	37
["227"]	37
["24,26,592"]	37
["3,56","3","173","64","7"]	36
["6,13,14"]	36
["929","6,873","7","6,28,2973,2977","2973","2974"]	36
["929","6,23","13"]	36
["3,165","231","3,18,165","3,21,165","7"]	36
["769"]	36
["24,592","3,65"]	36
["6,13","7"]	36
["3,14","3,14,64"]	36
["3,136,165","7"]	36
["3,6,18","3,6,18,113","3,6,18,637","3,6,18,228"]	36
["3,6,220,221,339","340,341","6"]	35
["3,978","7"]	35
["3","2,3","7"]	35
["6,35"]	35
["3,18,65","7"]	35
["3,6,13"]	35
["15","7"]	35
["3,18,21,65,2050","231","8","7"]	34
["3,6,18","231"]	34
["3,18","231","3,18,21","3,18,22","3,6,18","3,18,23"]	34
["3,746","3,746,747","7"]	34
["3305","376,3306","3,18,110,637","476","1114","3,18,21,110,637","7","6"]	34
["45","7"]	34
["336","7"]	34
["18","151,416","231","21,151,416","389,390","7"]	34
["24,26,29,592","704"]	34
["3,596","7"]	34
["3,47","221"]	34
["121","7"]	34
["3,2050","3","7"]	34
["3,339","255,340,341","113","7"]	34
["3,136","7"]	34
["339,480,481","239,255,340","12","21,339,480,481","21","7"]	34
["36,75,295","6","7"]	33
["3,6,65","6,13,198"]	33
["3,778","24,26","7","6"]	33
["3","49"]	33
["1126"]	33
["198"]	33
["3,6,2077,3475","6"]	33
["3,14,339","340,341","7"]	33
["952"]	33
["2364","7"]	33
["929","3","231","3,66","66"]	33
["3,868","231"]	32
["3","21","7"]	32
["59","3,59","7"]	32
["22"]	32
["16367","1339","537","23652","12280"]	32
["3,65","231","6","3,6,65"]	32
["3,6,65","6,13,198","3,6,57,460"]	32
["3,339","255,340","3,14,339","3,21,339","3,64,339","7"]	32
["13,14,45,47,625","18","13,14,45,47,64,625","13,14,21,45,47,625","7"]	32
["3","3,66","66","231"]	32
["3,18,23","231","7"]	32
["3,168","3,168,446","3,168,1435","7"]	32
["62,143","24,26","143"]	32
["65,985","21,170","7"]	32
["13,35","7"]	32
["483","6"]	32
["117","24,26","7"]	32
["3,12,13,626","773,1640","1639","231","6","7"]	32
["3,6,65","231","7"]	32
["3,21,339,480,481,1020","21","12","239,255,340","7"]	32
["253,2364","254","231","7"]	32
["1328","6,89,231,510,1966","1214,1965"]	32
["3,13,47","3,13,47,784","7"]	31
["3,15,114","59","3,15,21,114","7"]	31
["3,339,481","255,340","7"]	31
["3,6,65","6,64,198"]	31
["779","2711","710,711"]	31
["929","6,23","23657"]	31
["24,26","628","773,1640","2866","7"]	31
["66,151,416","231","18,66,151,416","21,66,151,416","7"]	31
["3,65","198"]	31
["30,44","18","7"]	31
["106","23,106","7"]	31
["3,6,13","6","3,13,168"]	31
["2350","23,2350","7"]	31
["30,220","7"]	31
["507"]	31
["1310","65,1310","66,1310","3,1310","18,1310","7"]	31
["3,12,13,45","66","18","3,12,13,21,45","18,66"]	31
["3","3,21","24,26","7"]	31
["12,13,47,243,778","24","12,13,46,47,243","12,13,47,243,607","12,13,47,52,243","12,13,47,243,625","12,13,47,243,1345","12,13,14,47,243,778","12,13,47,64,243,778","6,12,13,47,243,778","6","12,13,14,46,47,243","12,13,46,47,64,243","6,12,13,46,47,243","12,13,14,47,243,607","12,13,47,64,243,607","6,12,13,47,243,607","12,13,14,47,52,243","12,13,47,52,64,243","6,12,13,47,52,243","12,13,14,47,243,625","12,13,47,64,243,625","6,12,13,47,243,625","12,13,14,47,243,1345","12,13,47,64,243,1345","6,12,13,47,243,1345"]	30
["45,220","6"]	30
["3,65","24","3,6,65","6","7"]	30
["3,6,198","3,6,65","64"]	30
["3,797","47","7"]	30
["12,14,45,198","18","7"]	30
["3,56"]	30
["14","14,21","7","6"]	30
["3,6,1666","231","6"]	30
["3,220,339","340,341","7"]	30
["24,26","626","773,1640","1639","7"]	30
["3,13","7"]	30
["3,18,65","231","7"]	30
["3,65,197","231"]	30
["66"]	30
["18","389,390","7"]	30
["1666","6"]	30
["716","7"]	29
["3,59","7"]	29
["49","23,49","7"]	29
["12,14,198","7"]	29
["1392","1393","481,1020","21,481,1020","21","7"]	29
["3,12,23"]	29
["698,1669","7"]	29
["3,6,49,57","3,6,49,57,802","3,6,49,57,124","3,6,49,57,460"]	29
["3,87","7"]	29
["13,14,45,450","6,13,14,45,450","6"]	29
["56","45","18","24,26","21,45","7"]	29
["3,14","7"]	29
["18,21","7"]	29
["65"]	29
["102"]	29
["191"]	29
["3,797","231","7","6"]	29
["1328","89,231,510,1966","88,1121","7"]	29
["1975","23,1975","7"]	29
["3,65,673,697","868","7"]	29
["3,12","7"]	29
["3,2399","3,2399,3907","3,6,2399","3,1259,2399","6","3,448,2399","3,1417,2399","3,21,2399","3,65,2399","194","3,252,2399","3,165,2399","3,79,2399","2399","3,142,2399","3,2399,2400","1481","3,1051,2399"]	28
["6","6,231","231"]	28
["59","336","59,66","66","66,336","59,763","764","765,766","59,66,763","336,763","66,336,763","7"]	28
["3,66,2129","3,66","7"]	28
["1481","142,1481","6,1481"]	28
["66","21,66","7","6"]	28
["2205","66,2205","21,2205","3,2205","18","2131,2132","7"]	28
["3,229","231","7"]	28
["288","56","3","12","7"]	28
["35,339","341","7"]	28
["220","220,733","7","6"]	28
["3,13","231","7"]	28
["185","239,832","185,596","87,185","185,501","42,185","49,185","185,449","185,450","185,2469","7"]	28
["929","6,23","231"]	28
["45,220","18","7"]	28
["1301"]	28
["28,2973","2974","6,28,2973"]	28
["1993","1994,1995","7"]	28
["3,6,13,198","3,6,65","3,6,460"]	28
["3,8","7"]	28
["3,339","340,341","14","7"]	28
["3","96,97,98,99,100,540,541","7"]	28
["3,65,142","7"]	27
["1994","6,1993"]	27
["288","56","12","7"]	27
["359","23,359","7"]	27
["3,18,21,65","7"]	27
["3,56","6","3,23,56"]	27
["3,6,198,940","3,6,65","6"]	27
["3,307","3","7","6"]	27
["231","7","6"]	27
["12"]	27
["363","3","231"]	27
["3,109"]	27
["3,6,65","198,940","6"]	26
["3668","23,3668","7"]	26
["2339","2340,2341"]	26
["3,350,940","7"]	26
["3,21,978","7"]	26
["21,251","7"]	26
["197,253,538","254","231","28,2854","708","65,197,253,538","259","448","7"]	26
["6,18,65","7"]	26
["929","14","173","413","229","104","59","56","7"]	26
["3,145","3,21,145","7"]	26
["480","480,481","7"]	26
["167","3","7"]	26
["339,480,481,1020","239,255,340","12","21,339,480,481,1020","21","7"]	26
["3,65","24,26","3,18,65","7"]	26
["6,28"]	26
["56,57,596,700,2028","7"]	26
["35,339","340,341","7"]	26
["253,1297","254","231","7"]	26
["3,66,167","231","66","47","65","7"]	26
["482"]	26
["3","24","231"]	26
["3,21,141","7"]	26
["644","7"]	25
["3,65,66,167","12","7"]	25
["1523","23,1523","7"]	25
["438"]	25
["3590"]	25
["64","21,64","7","6"]	25
["79","7"]	25
["168"]	25
["3,65,2928","231","255,2929","255,259,2929","7"]	25
["3","3,65","7"]	25
["480","6"]	25
["3,1328","3,948,1328","7"]	25
["169","23,169","7"]	25
["3,6,49","3,6,49,57","3,6,37,49","3,6,49,1364","3,6,49,124","3,6,49,460","7"]	25
["13,940","231","6,13,940","6","6,231"]	25
["124","231","7"]	25
["3,18,197,760","24,29","7"]	25
["3,65,66","66","3,18,65,66","3,65,66,307","3,65,66,1113","3,65,66,2504","3,21,65,66","3,22,65,66","3,65,66,253","255","7"]	25
["3,339,481","255,340","255,259,340","3,21,339,481","21","7"]	25
["6,1301","6","1301","231","7"]	25
["3,59","231","3,21,59","3,22,59","18","19,20","7","6,23"]	25
["6,21,35,1020","6,21,481"]	24
["143","24,26"]	24
["568"]	24
["18"]	24
["3,18,165","231","3,18,21,165","7"]	24
["3,58","3,58,59","3,58,238","3,58,862","3,49,58","3,58,90","3,58,188","7"]	24
["145","7"]	24
["3,2579","2961","708","7"]	24
["3,18,271","231","7"]	24
["47","7"]	24
["35,940","6,35,940","6"]	24
["59,185","59","239","7"]	24
["3,65","7","6"]	24
["3,6,47"]	24
["532","7"]	24
["2891","7"]	24
["452","23,452","7"]	24
["1328","6,62","6","6,62,143","143","6,62,1328","24,26","6,62,143,1328"]	24
["3,12,14,450","3,12,14,21,450","3,6,12,14,450"]	24
["13,14","7"]	23
["136","7"]	23
["2891","24,26,29","7"]	23
["3","3,65","778","680","3,352","7"]	23
["929","3","231","3,66","66","7"]	23
["18,1033","7"]	23
["66","21","2205","3","18","2131,2132","7"]	23
["3,6,14","3,6,14,64"]	23
["3,56","13","7"]	23
["3,825,1272","231","3,18,825,1272","7"]	23
["317","317,763","376,768","476","2693","377","7"]	23
["253","254","231","7"]	23
["3,136","3,136,370","3,57,136","3,136,460","3,136,145","3,136,461","3,136,855","3,136,782","7"]	23
["3,1392","255,1393","12","255,259,1393","448","7"]	23
["929","6,23","591"]	23
["13,14","6,13,14","7"]	23
["2758"]	23
["3,6,65,868","194","231","443","3,6,65,763,868","764","765,766","379"]	23
["3","231","66"]	23
["3,339","255,259,340,599,600","7"]	23
["3,59","336","3,336","7"]	23
["1236","49","3671","7"]	23
["3,6,64,198","3,6,65"]	23
["3,18,21,959","231","7"]	23
["61,62","24","61,62,143"]	23
["831","7"]	23
["3,18"]	23
["3","3,110","23819","3,110,4631","3,110,1008","18","2131,2132","7"]	23
["220","7"]	23
["23,253","254","7"]	23
["12,198","7"]	22
["3,307","3"]	22
["3","3,6","59","253","254,2523"]	22
["3,231","7"]	22
["13,45"]	22
["3","3,446","3,1435","7"]	22
["932","96,97,98,99,100,540,541","7"]	22
["929","6,23","47"]	22
["18,229","18,21,229","7"]	22
["66,151","66","7"]	22
["18,1031","7","6"]	22
["2329","23,2329","7"]	22
["752"]	22
["3,65,66","66","3,18,65,66","3,65,66,307","3,65,66,2504","3,21,65,66","3,65,66,253","255","7"]	22
["13,21,198","24,26","7","64"]	22
["28,716","7"]	22
["3","231","3,6"]	22
["2015"]	22
["317,763","764","765,766,3015"]	22
["779","375,780","7"]	22
["3","754,763","764","765,766","7"]	22
["35,940","6"]	22
["3,197"]	22
["3","3,23","7"]	22
["3,6,168","7"]	22
["3,6,65","6,13,198","6,460"]	22
["3,124","7"]	22
["3,706,712","231","707","708,709","713","3,706,712,925"]	22
["1502"]	22
["317","7"]	22
["24,26,29,592","704","3","231"]	22
["43","2311","6"]	22
["3,6,18,253,763","231","6","254,376","377","764","765,766","6,231","3,6,18,21,253,763"]	22
["3,110","7"]	21
["3","6"]	21
["2"]	21
["3,379","7"]	21
["339","255,340","7"]	21
["35,45","65"]	21
["15,114","114","7"]	21
["2360","45,47,1673","7"]	21
["3,13,46","7"]	21
["18,21"]	21
["3,596","231"]	21
["18,21,151,2205","179","24,29","7"]	21
["3,12,13","231"]	21
["3,65,620","12","7"]	21
["3,18,66","231","66","7"]	21
["1392","1393","35,481,1020","21,35,481,1020","21","7"]	21
["3,6,65","198"]	21
["1830","23,1830","7"]	21
["510","7"]	21
["21,681"]	21
["110","7"]	21
["6","670"]	21
["597"]	21
["3,6,121,197","231"]	21
["1755"]	21
["72"]	21
["488","7"]	21
["3,339","255,340","3,21,339","7"]	20
["64,163"]	20
["6","168"]	20
["3,6,65","6,13,198","6,57,460"]	20
["591","3,339","340","255,340","259,340","340,599","340,2591","340,600","187,340","239,340","7"]	20
["3,339","255,340","7"]	20
["3,6,65","6,13,198","3,6,460"]	20
["197"]	20
["13,14,45","7"]	20
["197","448","3","3,219","231","66","7"]	20
["535","375,536","7"]	20
["18,300","21","7"]	20
["317,763","376,768","476","7"]	20
["7","6"]	20
["3,56,165","7"]	20
["655"]	20
["18,151","231","18,21,151","448","7"]	20
["6,339","341","255,341","6,14,339","6,104,339","6","259"]	20
["3,197,1392","231","1393","12","7","259"]	20
["3","231","3,356","7"]	20
["24,26,592","2078"]	20
["3,339,480,481","239,255,340","12","3,21,339,480,481","21","7"]	20
["317","18,317"]	20
["220"]	20
["3,66","66","3,66,142","3,18,66","7"]	20
["3,6,65","3,6,13,198"]	20
["595","65"]	20
["3,6,65","6,198,940","6"]	20
["6","24,29,592"]	20
["21","18","389,390"]	20
["6,49","7"]	20
["3,136","231"]	19
["3,65","231"]	19
["66","3,18,65","231","7"]	19
["13,47,450","6,13,47,450","6"]	19
["2089","142,2089","7"]	19
["253","254","231"]	19
["3","3,15","7"]	19
["13,47","7"]	19
["3,109","510","66","18","3,21,109","18,66","7"]	19
["695","7"]	19
["317","18,317","317,763","376,768","476","2693","377","7"]	19
["24,26,592","6","3"]	19
