TotalLines	12044165 
TotalQueries	11821713 
ValidQueries	11533888 
VariablePredicateQueries	4231018
SubQueryQueries	50485
PredicatePathQueries	98
query_shape	count
["23"]	951104
["3"]	912636
["3,15,23,55,56,66,91,112","3,2236"]	496072
["1,8","311","1,8","311"]	383001
["1,3","1,3,112,206,475,1934"]	286753
["311"]	285678
["2236","1,3,4,16,42,464,552,919","2236"]	252954
["1,3"]	237311
["1"]	219864
["3,77"]	204112
["3,2237"]	202988
["3,383"]	202689
["3,55,56"]	188903
["8","311","311,485","311,485","485"]	123140
["77"]	112260
["1,3,16,42,55,56,89,1439,1442"]	106426
["15"]	96834
["1,22,257,1577","22"]	94962
["1,3,22,257,1577","3"]	88728
["1,3,16,42,55,56,504"]	81673
["66"]	64826
["42"]	61484
["8"]	56188
["3,8","63"]	55389
["55,56"]	51767
["1,3,22,131,257","3","22"]	48339
["16"]	45524
["219"]	44675
["2236","1,3,4,16,42,464,552,919"]	41203
["1,22,131,257","22","22"]	38591
["3,42"]	37556
[]	34837
["375"]	34549
["8,219,708"]	34426
["84"]	34288
["37"]	34285
["1526"]	34187
["236"]	34185
["1219"]	34183
["55"]	31886
["56"]	31758
["1,3,112,475,1934"]	30000
["1,3,2241"]	24425
["4"]	24062
["233"]	21886
["396,398,942,1095,1888,2225"]	20718
["1,3,22,32,257","3"]	20513
["1,3,22,257,1577","3,22"]	17971
["1,22,32,257","22"]	17915
["1,3,35,91"]	17244
["3,23"]	17059
["503"]	14462
["998"]	14378
["1,3,35"]	13972
["3,14,15,30,35,55,56,91,421"]	13635
["886"]	13601
["15,42,112"]	13512
["3,16"]	12979
["3,15,23"]	12107
["6"]	11225
["3,383","1"]	10532
["928","3"]	10119
["1,4"]	9907
["963"]	9746
["98"]	8392
["383"]	8321
["3,42","77"]	8190
["1,3,22,131,257","3,22","22"]	7949
["3,1678"]	7659
["1,3","3,77"]	7167
["3,8","311"]	6361
["8,38","8,38","708"]	6221
["8,38","8,84","708"]	6212
["8,38","8,37","708"]	6205
["14,66,112"]	6155
["3,15,241,257,1022"]	5953
["14"]	5719
["32"]	5449
["3,5,26"]	5398
["1,3","6","6"]	5382
["3","3,77"]	5135
["1,3,465"]	4922
["605"]	4884
["269"]	4561
["1,36,45,799"]	4475
["1,35,91,1063"]	4472
["1,3,22,32,257","3,22"]	4341
["15,22,23,30,66,2242"]	4326
["26"]	4306
["121"]	4281
["3,14,15"]	4224
["198"]	4194
["3,14,15,26,30,80,98,111,121,414,421,445,875,1159,1249"]	4181
["1,8","311","311"]	4015
["1,3,14,55,56"]	3951
["3,91"]	3936
["3,8"]	3878
["1,42"]	3615
["5,15,26,80,990"]	3570
["5,80"]	3569
["810"]	3534
["24","3"]	3331
["15,22,42,66,67,98,106,152,309,397,398,476,505,519,570,811,942,1093,1095,1888,2242,2243,2244"]	3262
["3,8","311","311"]	3211
["8,219","8,219"]	3117
["8,38","8,38","25","25"]	3115
["8,84","8,84"]	3114
["8,37","8,37"]	3113
["1,15,22,23"]	3107
["3,23,66,91"]	2937
["3,24,36"]	2849
["2"]	2818
["1678"]	2733
["3","1"]	2725
["75,118,434,1122"]	2607
["30"]	2515
["3,5"]	2473
["1,3","63"]	2441
["3,14,23,112"]	2381
["16,23,66"]	2302
["15,22,23,30,66,80,398,445,942,990,1888,2242"]	2278
["13275"]	2276
["10"]	2245
["12"]	2228
["61"]	2206
["15,23"]	2197
["67,805"]	2170
["5,23,25,269,445,605"]	2121
["1768"]	2100
["25"]	2020
["5"]	1983
["15,23,42,66,2242"]	1792
["3,45,81"]	1709
["14,23,42"]	1687
["42,503"]	1612
["75,118,434"]	1577
["3,6"]	1557
["383","383","383"]	1543
["579"]	1504
["4,55,56"]	1456
["4,80"]	1452
["1,3,15,23,77,383"]	1349
["1907"]	1215
["4","4"]	1203
["4,8","3"]	1200
["1,3,15"]	1175
["35"]	1171
["279"]	1166
["3,219"]	1158
["157"]	1143
["22","1"]	1136
["18,84"]	1127
["2241","1,3"]	1086
["3,4,7,18,23,32,42,112,134,393,441,446,503","3","3","3","3"]	1073
["3,313"]	1052
["1,4,504"]	1000
["13"]	977
["11"]	975
["13185"]	972
["13186"]	972
["13184"]	972
["726"]	972
["118"]	936
["1","1"]	932
["5591"]	930
["15,23,55,56"]	922
["26,990"]	895
["2285"]	891
["2245"]	888
["22,23,66,2247"]	888
["206"]	883
["3,23,73,241,257,473"]	876
["3,14"]	864
["3,4,71,2330,2331,2332"]	855
["35","3"]	842
["28"]	833
["15,23,30,55,56"]	828
["3,23,421"]	826
["389","3"]	825
["3,26"]	814
["16,42,112,886","4"]	806
["3,23,55,56,112"]	793
["3,14,15,35,55,56"]	788
["3,8,55,56","3"]	666
["3","63"]	664
["15,23,42,66,570,2250,2303,2304"]	624
["363"]	611
["8","3"]	600
["158"]	597
["2326"]	594
["1,55,56"]	583
["23,42"]	571
["1","3"]	569
["16,66"]	567
["3,15,23,30,55,56"]	562
["385"]	559
["151"]	548
["1,3,77,383","63"]	547
["170"]	544
["1,6","1"]	541
["3,23,66"]	526
["3,7"]	518
["1,11570","1"]	513
["14,15,30"]	513
["75,118,434,1122,1768"]	513
["22"]	508
["3,14,15,66"]	506
["1,5,25,812","1","1"]	504
["1182"]	492
["7","3"]	490
["1,25","30"]	489
["32,441"]	487
["114"]	482
["2241","3","1"]	480
["696"]	478
["2321"]	476
["642"]	476
["311","3,8"]	468
["1,8"]	456
["112"]	448
["3,4,18,32,134,393,441","3","3","3"]	418
["882"]	416
["1,3,6,92"]	416
["2238"]	411
["16","3"]	403
["1","6"]	399
["1,3,140,171"]	399
["1,22,23,156","22"]	398
["4,5,25,26"]	395
["1,3,5,15,26,55,56,383,822,1344,2311,2312,2313"]	394
["1,3,15,55,56,383"]	394
["3","1","6","1"]	392
["3,4,7,18,23,32,35,389,446","3","3","1,3","1,3"]	391
["3,25"]	387
["128,134,420,13041"]	384
["25","3"]	383
["3,15,23,36,55,56,97,198,256","3","3"]	378
["445","3"]	376
["919"]	373
["4,30"]	369
["20","3"]	368
["362","3"]	368
["36","3"]	368
["3,23,42,55,56"]	367
["107"]	364
["3","952"]	361
["11310"]	351
["3,14,15,35,55,56,421"]	351
["298"]	348
["4,8"]	347
["226"]	347
["504"]	336
["14,2404"]	323
["61","3"]	323
["413"]	322
["2236","1,3,4,16,42,233,504"]	321
["3","3,42,58,233"]	319
["433"]	308
["23,66"]	306
["64"]	301
["16","3,11328"]	299
["1,4,36","22,55,56"]	296
["898"]	295
["1,2397"]	286
["206","3"]	284
["1188","3"]	284
["259","3"]	284
["495","3"]	284
["1139","3"]	284
["11154","3"]	284
["11155","3"]	284
["555","3"]	284
["11158","3"]	284
["721","3"]	284
["11157","3"]	284
["3,15,23,30,80,990"]	280
["962","3"]	277
["11159","3"]	277
["1,672","1"]	266
["1,35,55,56,91"]	265
["1,23,36,45,143,734,799","3","3"]	258
["2236","1,3,16,32,42,2314"]	257
["11264"]	255
["421"]	250
["128,134,420"]	245
["91"]	244
["670"]	239
["4,23"]	237
["1,485"]	236
["411"]	234
["23,331,728"]	234
["152"]	231
["2256","3"]	228
["2257","3"]	228
["3,23,55,56"]	228
["3,2256"]	228
["3,2257"]	228
["18"]	226
["11153"]	225
["672"]	224
["12874"]	224
["12885"]	224
["12880"]	224
["1175"]	224
["484"]	224
["2368"]	224
["3,14,42,66,2258"]	221
["2254","3"]	221
["1936"]	221
["3,2254"]	221
["1,3,14,17,32"]	219
["89"]	218
["112,505"]	211
["3,14","27"]	205
["3,311"]	204
["1,475"]	203
["4,5,8,14,25"]	202
["3,15,55,56,233,505","3"]	201
["1404,11472"]	200
["3,55,89"]	199
["1,3,77","3,77"]	193
["1095","16"]	190
["172"]	189
["1,25","1"]	180
["1,3,55"]	178
["1,3,23,35,55,56,66,862,12916"]	176
["1,3,4,16,42,233,504,2306"]	175
["11488"]	173
["3,230"]	172
["1,25"]	171
["3,2428"]	171
["805"]	171
["3,15,241,257,1022,11265"]	170
["3,2426"]	169
["1,3,55,56"]	169
["3,15,23,55,56"]	168
["156"]	166
["1,3,14"]	165
["1,11586","1"]	160
["19"]	160
["2305"]	156
["311,485,1576,1820","311"]	156
["2236"]	152
["1,1099","1"]	150
["1404"]	149
["1,3,23,55,56"]	147
["3,14,70"]	145
["3,55,56,66,505"]	145
["22","1,11315"]	144
["1,3,15,55,56,68,284,349,383,2325"]	143
["5,26"]	142
["3,23,30,55,56"]	141
["4,8,114","4"]	139
["14,23"]	137
["485"]	137
["1,131"]	136
["3,15,862"]	135
["1,22"]	133
["3,8,42","3"]	133
["1,3,77","952","1"]	130
["1935"]	128
["1,7"]	127
["721"]	127
["182"]	125
["1,4,15,23,42,919,1002"]	124
["276"]	124
["14,15,42,66,505,2393"]	123
["5,25"]	123
["67"]	122
["23,73,241,257,473"]	121
["23,331"]	120
["487"]	119
["1,3,23,30"]	117
["311","311"]	117
["36"]	116
["4,107","3"]	116
["4,25","3"]	116
["4,1692","3"]	116
["1,14,923,1375"]	115
["2236","1,4,16,42,504,1905"]	115
["3","1","6","1","1"]	115
["143"]	113
["77","1,507","1,57"]	111
["11472","1404"]	110
["1,98","30"]	110
["4,8,14"]	109
["8,55,56"]	109
["8","311","311"]	108
["1404","1404"]	107
["233","311","311"]	107
["3,8,23,42,66,284,2444"]	107
["311","311","233","311","311"]	107
["1,3,16,233,862","6"]	106
["1,406"]	105
["8,234"]	105
["1,16"]	104
["1,8","311"]	103
["1,3,28,151"]	103
["3,4,35,389","1,173,13034","3","1,3","1,3"]	102
["1,1820"]	101
["1,12"]	101
["7"]	101
["1,4,406"]	100
["55,56","3,55,56"]	100
["850"]	100
["3,4,15,25,39,42,80,107,170,413,414,990,1620,1692,1789,2006"]	100
["4,66"]	100
["821"]	100
["1,862"]	98
["257","257"]	98
["2439"]	98
["18","18"]	98
["311","233","311"]	98
["23,882"]	97
["1404,11329"]	97
["8,311","233","311"]	97
["59","59"]	95
["2005"]	95
["3,485","311","1,3,8,14,15,23,66","3","3","3,77"]	94
["1,55"]	94
["3,16,17,18,23,446","3","3"]	93
["8","311"]	92
["14","952"]	92
["1022","1022"]	92
["3,15,23,112"]	91
["35,721"]	90
["2438"]	90
["3,8","77"]	90
["15,16"]	90
["14,15,66,112,219,406,425,728,824"]	90
["1404","11472"]	89
["3,22,23,66,77,313,421,11170"]	88
["880"]	87
["549"]	87
["1,4,25"]	86
["42","3"]	86
["6","1,3,14","27"]	86
["1,3,16,42,504,1526","32","906"]	85
["1,3,14,15,23,66,112,375"]	85
["4,5,26,98"]	84
["1,266"]	84
["505"]	83
["1,3,4,990,11187"]	82
["171"]	82
["25","1,25"]	82
["3,23,55,56,66,1182"]	82
["3,932"]	81
["2236","1,3,16,32,42,504,1526","906"]	80
["875"]	80
["1,3","952"]	80
["73"]	80
["23,326,711,1409,1446,1548,1924,11385"]	79
["20"]	78
["3,233"]	78
["1,3,5,26"]	78
["35,67,206,555,805"]	78
["3,14,51,112,1870"]	78
["1,3,45"]	77
["3,77","63","3"]	77
["3,75"]	76
["3,1713"]	76
["35,67"]	76
["3,2427"]	76
["3,628"]	76
["3,1768"]	75
["105"]	75
["1585"]	74
["194"]	73
["1,23,55,56"]	73
["82"]	73
["206,805"]	73
["3,5,14,15,26,42"]	71
["3,77,383","63"]	71
["4,8,23,28,30"]	71
["1,35"]	70
["1,4,23,112"]	70
["1,14"]	70
["1,112,113"]	70
["1356"]	69
["2279"]	69
["5,445"]	69
["1,134"]	66
["2762"]	66
["768"]	66
["555"]	65
["1,18"]	65
["3,13025"]	65
["2260"]	64
["2276"]	64
["11329"]	63
["80"]	63
["1,3,8"]	63
["1404","11329"]	63
["3,15,66,241,257,1022,11265"]	62
["3,5,14,15,22,23,26,28,42,98,111,112"]	62
["8,55,56,91,228,1891"]	62
["2250"]	62
["3,15,241,257,11265"]	61
["2282"]	61
["11242"]	61
["3,8,23,42,66,570,1344,1388,2444"]	61
["219,403"]	61
["1","4,219,236","4","4,725"]	61
["4,15,23,832,1620"]	61
["2270"]	60
["20,35,13276"]	60
["1,112"]	60
["1022","15,23,55,56,1022"]	58
["97"]	58
["75,118,434,11315"]	58
["140"]	57
["2236","1,3,4,16,42,233,504","2236"]	57
["1","11186"]	57
["1,880"]	56
["1,206"]	56
["32,173,174"]	55
["37,38"]	55
["7,18"]	55
["923,1375"]	54
["805,880"]	54
["3,8,14"]	54
["71"]	54
["373"]	54
["1,805"]	54
["1,157","1,158"]	54
["131"]	53
["2261"]	53
["1,2246"]	53
["2362"]	53
["257","15,23,55,56,257"]	53
["28,151"]	52
["11349"]	52
["1191"]	52
["1","77"]	52
["59","15,23,55,56,59"]	52
["11350"]	52
["2241"]	52
["1,3,15,23,77","3,77"]	52
["1,3,35,91,228,804","1,3,804","1,3,804","1,3,97,804","1,3,804"]	52
["21"]	51
["11329","11329"]	51
["3,12"]	51
["24,45,71,126,198,358,505,734,799,1103"]	50
["1,3","8"]	50
["23","13189"]	50
["67,206,555,805"]	50
["11363"]	50
["1095","1129"]	50
["1,15,18,23,35,55,56,176,206,279,503,526,527,642,695,696,721,756,858,1031,1139,1360,1404,1783,1890,1999,11329,11330,11331,11333,11334,11335,11336,11337,11338,11339,11340,11341,11342,11343,11344,11345,11346,11347,11348,11433","8"]	50
["972"]	50
["18,32"]	49
["897"]	49
["35,206"]	49
["28,805"]	48
["1,3,4,16,42,233,504,4365,4366"]	47
["5,16,22,26,832"]	47
["1","18"]	47
["1","4,219,236","4","4,725,11164"]	47
["1","35"]	46
["12887"]	46
["55,56,862"]	46
["674"]	46
["13200","1,3,55,56"]	46
["3","376"]	46
["8,22"]	46
["2,3,4,5,15,26,58,121,269,652,1249,1678,11238,11239"]	46
["2343"]	46
["8,26"]	45
["8","8"]	45
["61","61"]	45
["11472"]	45
["23,55,56"]	45
["7,32"]	44
["1","206"]	44
["1","140,171"]	44
["1,15"]	44
["3,14,66,194,503"]	44
["445","5"]	44
["4,14,30,1375,1447"]	44
["1,5"]	43
["18,35"]	43
["7,18,84"]	43
["693","693"]	42
["13134"]	42
["18","15,18,23,55,56"]	42
["1,1805"]	42
["2264,2283","2265"]	42
["35,535"]	42
["867"]	42
["3,42,55,56"]	42
["403"]	41
["5,15,23,26,1580,1603"]	41
["349"]	40
["13110"]	40
["4,1276"]	40
["311","3,8,23","27"]	40
["66,1445"]	40
["85"]	40
["130,13039","3"]	40
["67,555,805"]	40
["602"]	40
["3,15,257,11265"]	40
["13109"]	40
["1,201","2"]	40
["11174"]	40
["1,3,30,64"]	39
["1,4,14"]	39
["2,3,4,5,15,26,58,121,269,652,1249,1678,11238"]	39
["2271"]	39
["2269"]	39
["2266"]	39
["832"]	39
["1,4,15,23,919,1002"]	39
["1","25"]	39
["1,32"]	38
["311","8"]	38
["1,3,140"]	38
["1172"]	38
["1981"]	38
["106"]	37
["426"]	36
["1,4,15,23,42,112,1002"]	36
["35,805"]	36
["1","880"]	36
["1,156"]	35
["1594"]	35
["32,173,174,175"]	35
["2315","3"]	35
["2316","3"]	35
["962"]	35
["2236","1,3,4,16,42,233,504,1305","2236"]	34
["2295"]	34
["4,8,25"]	34
["728","3,5,26,111"]	34
["2275"]	34
["11329","1404"]	34
["465"]	34
["1011"]	34
["28,206"]	33
["11472","11472"]	33
["1","805"]	33
["3,23,112,206,279,527,11340","3","3"]	33
["1,28"]	33
["2283"]	33
["886","3"]	33
["1,4","1,4,112,134,473,642","4"]	33
["203"]	32
["1237","3"]	32
["3,23,24,36,45,66,81,362,563"]	32
["11189","3"]	32
["20,35,219,403"]	32
["1","708"]	31
["2270","2270"]	31
["901"]	31
["3,5,23,66,1678"]	31
["4,5,25,42","3"]	31
["3,504"]	31
["2263"]	31
["151,206"]	31
["2274"]	31
["2264","2265","2265"]	31
["151,805"]	31
["1669"]	31
["4,46"]	30
["2236","1,3,4,16,42,233,504,1305"]	30
["4,8,23,28,30,66","4,10,30"]	30
["4,75","3,172,595,1181","1,3"]	30
["1,18,20,32,35,84,219"]	30
["1,26"]	30
["2311","3"]	30
["1,3","1159"]	30
["1,349"]	30
["13302"]	30
["31","3"]	30
["403","3"]	30
["206,880"]	30
["1","37"]	30
["7,18,20,35,84"]	30
["261","3"]	29
["8,535"]	29
["2236","1,3,16,42,233,504,1437","2236","2236"]	29
["3,236"]	29
["1,3,30,55,56"]	29
["20,35,13276","20"]	29
["1,15,18,23,35,51,55,56,71,73,176,206,421,503,526,527,642,695,696,721,756,858,1031,1139,1360,1404,1783,1890,1999,11329,11330,11331,11332,11333,11334,11335,11336,11337,11338,11339,11340,11341,11342,11343,11344,11345,11346,11347,11348,11433","8"]	28
["1,269"]	28
["13276"]	28
["1234","3"]	28
["1957,1958,1959,1962"]	28
["1,3,61,279,1049"]	28
["1,3,64,103,279,853,1002,1190,1588"]	28
["233,247","3"]	27
["5","3"]	27
["26","3"]	27
["5,1404"]	27
["35","35","35,67"]	27
["1","38"]	27
["699"]	26
["6","140"]	26
["8,39"]	26
["2280"]	26
["1,91"]	26
["1","84"]	26
["7,18,20,35,84,219"]	26
["35,880"]	26
["2267"]	26
["4,75,990,11187","3,172,595,1181","1,3"]	26
["2005","18"]	25
["1,11315"]	25
["28,880"]	25
["4,23,28,30","39,84"]	25
["1,49"]	25
["937"]	25
["2236","1,3,4,16,42,233,504,1182"]	25
["1,4,23"]	25
["1,4,172","3,4,932"]	25
["2273"]	25
["8","3","311","3,8,11208","311","311","311"]	25
["23,13189"]	25
["3,42,233","3"]	24
["13259"]	24
["20,35"]	24
["103","103"]	24
["920","920"]	24
["13256"]	24
["121","3"]	24
["13258"]	24
["8,11957"]	24
["1,4","1,4,134,642"]	24
["2292"]	24
["13263"]	24
["270"]	24
["11180","11180"]	24
["20,219"]	24
["246"]	24
["1,923,1375"]	24
["3","1","6","1","1","1"]	24
["2322"]	23
["3,289"]	23
["22,42,257,441,1577","3"]	23
["2323"]	23
["3","3"]	23
["2320"]	23
["16","11328"]	23
["2324"]	23
["1,131","16"]	23
["1,4","4,236","4,725"]	23
["2317"]	23
["2318"]	23
["1,3,77","15","3,77"]	23
["1,3,8,14,15,55,56"]	23
["3,59"]	23
["2319"]	23
["1,35,91"]	23
["4,112,537"]	23
["35,219"]	23
["1,1103,1111,13209"]	23
["383","383"]	22
["1,233","3,311"]	22
["2239"]	22
["1","219"]	22
["2206"]	22
["1,23"]	22
["3,14,66,503,1998"]	22
["4,7,32"]	22
["2240"]	22
["11167"]	22
["13211","3,505"]	22
["1,4","236"]	22
["3,23,112,1588,1679"]	22
["1,131","14"]	21
["67,206"]	21
["20,35,13276","35","35"]	21
["7,35"]	21
["1,4,14,130,131,229","3","3","4"]	21
["128","128"]	21
["18,2005"]	21
["406","3","1,4,406"]	21
["7,2005"]	21
["32,2005"]	21
["389"]	21
["55,56,962","14,23,406"]	21
["90"]	21
["5,11472"]	21
["238"]	21
["1,23,35,55,56"]	21
["445"]	20
["3,14,15,30,35,55,56,91,421","3"]	20
["3,8,112,227,294,975,1023,11182","3"]	20
["3,156"]	20
["233,234"]	20
["3,2150"]	20
["1,3,14,15"]	20
["15,504"]	20
["18,23,577","3"]	20
["1","236"]	20
["18,22,23,577","3"]	20
["1,308"]	20
["2277"]	20
["8,112"]	20
["8,791,821,2422"]	20
["2259"]	20
["1,4,5"]	20
["16","3,55,56"]	20
["15,23,30,66,77","15,23,66"]	20
["32,35"]	20
["158","886"]	20
["13116"]	19
["67,219"]	19
["13112"]	19
["1,1209"]	19
["20,67"]	19
["1,3,798"]	19
["1936,2255"]	19
["1,4,5,388"]	19
["80","80"]	19
["5,14,15,25,26,42,107,425","3,42","3,42"]	19
["1,55,56","25"]	19
["3,4"]	19
["112","1,36"]	19
["4,5,8,14,25","63"]	19
["1095","17"]	19
["1,3,14","63"]	19
["3,14,30,66,568,1375,1656"]	19
["80","3"]	18
["28,35,151"]	18
["13257"]	18
["1,3,1586"]	18
["1,15,61"]	18
["4,5,25,26,30"]	18
["13012"]	18
["383","1"]	18
["106,119"]	18
["8,1848"]	18
["13195","16","3,11328,13197","13196"]	18
["130"]	18
["13260"]	18
["1,3,55,56","27"]	18
["134"]	18
["990","3"]	18
["70"]	18
["1,18,35"]	18
["1,35,206"]	18
["1095","1129","2388"]	18
["3,45,160"]	17
["2272","1936"]	17
["2236","1,3,4,16,42,233,504","2236","2236"]	17
["14,30,112"]	17
["8,23","3"]	17
["84,219"]	17
["2317","2255"]	17
["2329","1936"]	17
["1,973"]	17
["4,8,14,32"]	17
["1,10"]	17
["2319","2255"]	17
["13269"]	17
["1,3,14,61,363,920,1002"]	17
["18,20"]	17
["67,403"]	17
["2322","2255"]	17
["2320","2255"]	17
["3,473"]	17
["4,25"]	17
["2236","1,3,4,16,42,233,504,1183","2236"]	17
["27"]	17
["7,18,32,35"]	17
["1,22,55,56,464,1421,11556"]	17
["11126"]	17
["990"]	17
["35,403"]	17
["2318","2255"]	17
["18,219"]	17
["35,84"]	17
["1,5,26,219"]	17
["20,84"]	17
["1,269","16"]	17
["2262"]	17
["376"]	17
["23","952"]	17
["1,219"]	17
["20,403"]	17
["3,14,15,26,30,80,98,111,121,414,421,445,875,1159,1249,11131,11132,11133","3","3","3"]	17
["37","37","37","37","37"]	17
["2323","2255"]	17
["25,805"]	17
["4,23,42,112"]	17
["2324","2255"]	17
["2,3,4,5,26,58,121,269,652,1678"]	17
["1,57"]	17
["1,22,42,1528"]	17
["1973"]	16
["11553"]	16
["1,98","1"]	16
["4,8,32"]	16
["35,805,880"]	16
["20,219,403"]	16
["11444","11444"]	16
["11468"]	16
["25,880"]	16
["22","1,75,118,434,11315"]	16
["911","3"]	16
["18,20,35,84"]	16
["5,14,15,25,26,42,107,425"]	16
["11357"]	16
["13120"]	16
["1095"]	16
["1,35,91,228","1,97"]	16
["1,3,14,112,1870"]	16
["1,4,5,25"]	16
["1,10","1"]	16
["4,14,30,66,568,1375,1447"]	16
["8,14,22,505"]	16
["3,8,30","3"]	16
["73","11468"]	16
["20,13276"]	16
["11484","11484"]	16
["2397","2397"]	16
["2236","1,3,4,16,42,233,504,628,1182"]	16
["72"]	16
["8,16"]	15
["5,15,23,26"]	15
["1866"]	15
["1570"]	15
